CODGEO;LIBGEO;POP_MUN;POP_COM_QP;POP_COM;LIB_COM;TX_F;TX_TOT_0A24;TX_F_0A24;TX_TOT_60ETPLUS;TX_F_60ETPLUS;IND_JEUNE;TX_TOT_MEN1;TX_TOT_MEN6;TX_TOT_ET;TX_F_ET;NOTE_RP;A;PERCOU;AM;AI;ACSSENF;ACAVENF;AC3ENF;A_NETUD_24;A_ETUD;ENF;ENF_2;ENF_3_5;ENF_6_10;ENF_11_14;ENF_15_17;ENF_18_24;NOTE_CNAF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP059085;Phalempins;4 143;22 252;97 442;Tourcoing;50,7;45,6;42,5;10,2;11,4;3,9;24,2;7,8;9,5;11,8;0;1 154;3 152;244;452;60;398;179;89;33;1 543;209;253;399;302;219;161;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP059086;Virolois;4 523;22 252;97 442;Tourcoing;51,3;43,3;40,3;11,4;12,3;3,2;31,6;6,0;12,7;15;0;1 442;3 542;278;623;102;439;167;112;11;1 562;255;270;381;287;193;176;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP059087;La Bourgogne;6 684;22 252;97 442;Tourcoing;51,6;41,6;42,3;15,0;15,6;2,3;33,1;6,9;17,6;17,5;0;2 357;5 430;487;1 154;170;546;278;108;7;2 338;364;399;567;425;302;281;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP059088;Pont Rompu;1 480;22 252;97 442;Tourcoing;52,4;37,6;36,3;20,7;21,5;1,5;19,7;;13,4;11,6;0;433;1 103;61;198;37;137;59;17;;490;67;85;121;108;58;51;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP059089;Blanc Riez;3 976;3 976;14 736;Wattignies;53,7;38,0;34,6;17,2;20,8;1,8;42,0;2,5;12,9;13;0;1 361;3 101;282;612;120;347;132;98;28;1 283;237;245;333;206;152;110;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP059090;Epidéme Villas Couteaux;5 404;27 458;138 327;Tourcoing, Wattrelos;52,7;37,2;35,5;17,3;19,1;1,8;35,7;3,4;14,8;15,2;0;1 887;3 878;375;987;150;375;116;133;23;1 479;255;250;371;257;183;163;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP059091;Centralité De Beaulieu;3 247;5 206;40 885;Wattrelos;54,3;40,3;36,9;13,6;15,6;2,5;37,4;4,0;6,8;6,7;0;1 126;2 466;259;542;78;247;83;63;;1 013;142;147;248;205;157;114;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP060001;Les Hauts De Creil;20 396;20 396;35 800;Creil;52,2;43,7;42,1;14,7;15,7;2,6;26,9;10,4;29,4;29,7;0;5 742;15 671;1 080;2 182;465;2 015;1 030;265;11;7 433;1 126;1 202;1 940;1 497;971;697;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP060002;Les Martinets;3 741;3 741;13 461;Montataire;51,8;40,8;38,0;16,0;17,6;2,1;31,8;9,0;24,2;22,8;0;1 167;2 995;210;494;91;372;192;50;;1 369;179;210;350;258;218;154;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP060003;Les Côteaux;2 585;5 390;20 298;Nogent-sur-Oise;50,0;43,2;42,7;13,5;12,9;2,7;26,0;10,4;30,5;25,8;0;654;1 768;140;236;65;213;111;23;;830;126;127;225;156;99;97;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP060004;Les Rochers L'Obier;2 805;5 390;20 298;Nogent-sur-Oise;53,6;42,6;45,0;17,7;17,0;2,1;32,7;10,3;24,4;23,9;0;775;2 135;129;317;57;272;150;36;;1 035;134;170;284;201;131;115;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP060005;Belle Vue Belle Visée;2 125;2 125;6 440;Villers-Saint-Paul;53,6;43,0;41,1;12,6;13,3;3,0;25,9;6,9;13,6;14,3;0;592;1 638;133;218;33;208;100;33;;801;114;146;203;175;99;64;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP060006;Vivier Corax;2 645;9 406;40 542;Compiègne;50,4;41,6;36,2;13,8;13,8;2,4;41,9;4,4;20,1;17,6;0;869;1 781;176;474;55;164;65;58;59;690;99;114;188;140;87;62;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP060007;Clos Des Roses;3 490;9 406;40 542;Compiègne;53,6;40,7;35,9;20,2;23,0;1,7;29,7;6,2;20,2;17,4;0;1 041;2 673;267;401;80;293;130;68;24;1 256;198;196;339;243;163;117;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP060008;La Victoire;3 271;9 406;40 542;Compiègne;54,6;36,1;32,2;20,6;22,8;1,5;39,1;;15;15,8;0;1 128;2 465;266;565;66;231;109;71;;1 038;139;160;272;212;147;108;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP060009;Saint Jean;5 069;16 628;56 605;Beauvais;51,8;42,1;39,7;13,8;14,2;2,6;37,2;5,7;23,8;23,3;0;1 708;4 058;390;770;125;423;181;90;5;1 807;266;285;468;326;266;196;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP060010;Saint Lucien;2 775;16 628;56 605;Beauvais;54,1;46,0;39,4;;;2,8;32,0;;17;14;0;879;2 082;227;368;70;214;76;59;5;917;146;153;245;155;118;100;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP060011;Argentine;8 784;16 628;56 605;Beauvais;54,6;40,4;37,4;17,3;20,4;2,0;41,6;3,9;18,1;15,9;0;2 941;6 811;691;1 350;182;718;306;173;10;2 970;481;518;782;558;343;288;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP060012;Les Terriers;1 354;1 354;12 601;Pont-Sainte-Maxence;50,2;43,2;39,4;;;3,5;35,9;3,8;19,2;20,5;0;428;984;98;185;28;117;39;37;;410;64;71;116;71;50;38;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP060013;Quartier De La Nacre;2 794;2 794;14 609;Méru;52,2;41,6;38,5;18,5;20,4;1,9;33,3;7,9;25,2;23,4;0;792;2 090;146;351;48;247;129;37;;993;142;154;265;202;125;105;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP060014;Les Sables;1 212;1 212;10 183;Clermont;54,3;41,4;40,3;;;;38,9;;8,3;;0;394;927;121;161;25;87;36;34;;417;50;80;113;75;59;40;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP060015;Liancourt Les Abords Du Parc;1 329;1 329;6 951;Liancourt;54,1;31,5;28,5;28,3;35,3;0,9;36,1;4,0;24,5;14,9;0;324;699;67;176;11;70;33;16;;294;34;39;76;73;47;25;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP060016;Quartier Kennedy;1 721;1 721;14 796;Crépy-en-Valois;51,1;43,5;37,5;;;2,7;32,4;9,2;12,8;13,2;0;525;1 338;123;217;41;144;67;22;;628;68;84;157;142;103;74;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP060017;Beauséjour;1 622;2 779;13 235;Noyon;55,0;39,2;33,4;17,4;21,5;2,0;37,1;;18,3;15,7;0;538;1 211;119;260;38;121;56;29;;515;73;97;137;96;66;46;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP060018;Mont Siméon;1 157;2 779;13 235;Noyon;51,5;42,7;39,6;;;2,2;27,8;10,8;21,5;21,6;0;388;899;77;180;46;85;41;23;;380;68;73;97;59;37;46;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP061001;Les Provinces;1 471;4 149;13 730;Argentan;53,0;32,4;28,6;23,4;27,5;1,1;53,2;;12,2;11,4;0;491;1 001;116;269;31;75;35;33;;398;62;60;107;82;50;37;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP061002;Saint Michel - Vallée D'Auge;2 678;4 149;13 730;Argentan;53,6;32,9;31,1;26,4;29,1;1,0;55,7;;6,4;;0;980;1 805;207;595;53;125;39;64;14;652;86;105;162;127;98;74;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP061003;Saint Michel;788;2 968;14 779;Flers;51,5;31,1;;;;;61,4;;;;0;357;655;72;215;22;48;16;23;;229;37;33;53;47;27;32;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP061004;Saint Sauveur;2 180;2 968;14 779;Flers;49,3;40,0;36,3;;;2,0;36,4;;20,2;17,9;0;688;1 632;123;320;45;200;88;31;;691;80;108;166;144;111;82;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP061005;La Madeleine;1 118;1 118;8 019;L'Aigle;55,7;36,0;33,7;18,9;21,3;1,6;53,0;2,0;18,2;17,4;0;;;;;;;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP061006;Perseigne;3 993;5 919;25 775;Alençon;53,9;40,2;37,4;22,0;25,5;1,5;39,5;5,4;22,6;21,3;0;1 418;3 260;325;688;112;293;153;98;17;1 432;200;240;382;278;189;143;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP061007;Courteille;1 926;5 919;25 775;Alençon;54,1;37,6;32,6;18,9;24,7;1,6;49,7;;9,7;8;0;816;1 620;227;425;43;121;30;81;;637;120;110;156;105;87;59;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP062001;Quartier Du Mieux-Etre;1 082;1 082;5 064;Marquise;53,3;36,9;33,3;22,4;26,8;1,4;23,2;4,2;0,4;0,2;0;246;621;47;99;20;80;34;16;;274;28;35;72;70;38;31;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP062002;Camus;1 515;1 515;4 613;Angres;55,0;36,1;34,5;21,0;25,5;1,5;32,3;2,2;2,6;2,7;0;441;1 097;81;163;40;157;41;30;;456;70;60;112;102;63;49;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP062003;Plantigeons - Fosse 4;1 489;1 489;17 399;Carvin;53,1;35,5;33,6;;;1,6;29,7;;;;0;483;1 096;90;214;52;127;41;30;;431;44;61;116;87;68;55;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP062004;Centre Ville;2 333;4 289;10 399;Auchel;53,1;41,3;38,4;18,4;21,8;1,8;38,8;;;;0;738;1 776;152;325;68;193;73;72;;777;92;113;209;169;100;94;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP062005;Quartier Des Cité 5 - Cité De Marles - Cité Du Rond-Point;2 224;6 850;21 480;Auchel, Calonne-Ricouart, Marles-les-Mines;52,0;32,8;30,1;24,0;29,7;1,1;36,2;;0,4;0,2;0;723;1 624;129;317;98;179;59;68;;625;94;90;150;139;90;62;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP062006;Quartier Rimbert;919;4 367;13 244;Auchel, Burbure;53,6;40,6;37,5;;;;33,3;;;0;0;303;739;59;129;22;93;31;37;;320;47;43;79;57;56;38;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP062007;Quartier Du Regain;2 022;2 022;13 866;Barlin, Hersin-Coupigny;52,4;28,8;24,3;28,2;34,8;0,8;43,7;1,7;0,3;0,3;0;721;1 395;111;384;90;136;30;47;;441;73;59;108;67;66;68;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP062008;Quartier Du Mont Liébaut;3 039;6 378;25 193;Béthune;55,0;38,7;35,0;19,5;23,3;1,4;45,0;;5,6;4,8;0;987;1 923;205;553;66;163;57;66;;698;109;112;176;122;79;100;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP062009;Quartier De La Rue De Lille;3 441;6 480;28 669;Béthune, Verquin;49,5;38,3;35,7;15,8;18,1;1,8;42,0;;;;0;1 143;2 420;183;603;99;258;99;133;60;919;107;128;236;195;134;119;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP062010;Renaissance;1 067;1 067;12 209;Beuvry, Labourse;53,2;32,7;29,2;18,6;22,8;1,5;42,6;3,1;1,9;1,3;0;318;665;64;156;29;69;19;23;;242;24;35;62;55;37;29;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP062011;Le Centre;5 055;8 137;26 682;Bruay-la-Buissière, Haillicourt;55,4;35,7;32,4;23,6;28,7;1,2;45,2;;;;0;1 765;3 770;317;895;163;390;126;176;10;1 459;186;214;360;294;215;190;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP062012;Terrasses Basly;1 726;7 614;21 851;Bruay-la-Buissière;52,2;35,9;33,7;;;1,5;26,3;;;;0;526;1 254;99;210;79;138;51;40;;508;64;79;137;101;68;59;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP062013;Quartier Coteau Du Stade Parc-Cité 34;1 553;8 833;28 828;Bruay-la-Buissière, Divion;52,9;34,1;30,5;21,7;26,4;1,3;43,5;;;;0;547;1 129;84;278;58;127;32;49;;398;53;50;105;78;58;54;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP062014;Quartier Des Cités 6 Et 30;1 751;3 031;12 497;Calonne-Ricouart, Divion;50,9;40,5;39,4;17,3;19,7;1,9;31,1;6,5;0,2;0,3;0;579;1 495;109;206;68;196;73;39;;646;91;98;174;117;100;66;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP062015;Quartier Provinces - Longues Trinques;963;4 862;13 167;Auchel, Cauchy-à-la-Tour;52,0;37,3;35,5;17,5;20,5;1,6;39,8;;0,5;0,3;0;351;745;73;169;34;75;20;33;;288;56;33;59;47;50;43;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP062016;Quartier Saint-Elie - Fosse 13;1 396;1 396;13 353;Douvrin, Haisnes, Hulluch;52,1;39,1;36,4;16,8;19,8;2,0;27,3;6,2;2,2;2,3;0;405;1 054;84;140;48;133;49;33;;468;57;68;130;93;72;48;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP062017;Le Haut D'Houdain;2 649;2 839;12 009;Haillicourt, Houdain;51,8;39,9;36,9;17,5;20,5;1,9;28,3;4,4;0,5;0,4;0;788;2 060;149;271;96;272;94;67;;900;117;133;230;181;133;106;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP062018;Terre-Noeve;1 590;1 590;11 813;Nœux-les-Mines;55,2;37,4;35,3;19,6;24,1;1,6;34,8;;;;0;505;1 226;111;187;59;148;51;33;;518;64;79;112;108;90;65;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
