CODGEO;LIBGEO;NBMEN17;NBPERS17;NBUC17;Q117;Q217;Q317;Q3_Q1;D117;D217;D317;D417;D617;D717;D817;D917;RD;S80S2017;GI17;PACT17;PTSA17;PCHO17;PBEN17;PPEN17;PPAT17;PPSOC17;PPFAM17;PPMINI17;PPLOGT17;PIMPOT17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200071470;CC Entr'Allier Besbre et Loire;11114;24098;16939,0;14520;18800;23660;9140;11010;13580;15360;17080;20440;22500;25130;30000;2,7;3,306;0,235;58,6;48,9;2,7;7,0;37,2;10,9;6,0;2,2;2,6;1,3;-12,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200071496;CC du Bocage Bourbonnais;6055;13025;9165,5;14270;19150;24370;10100;10310;13170;15320;17230;21050;23220;25820;31030;3,0;3,624;0,247;58,6;47,6;2,8;8,3;37,8;10,1;6,5;2,2;2,8;1,5;-13,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200071504;CC des Collines du Perche Normand;5359;11915;8291,2;15560;20090;25380;9830;11920;14540;16540;18310;21940;24130;27000;32280;2,7;3,412;0,243;64,8;55,3;3,1;6,4;35,2;9,1;4,8;2,1;1,6;1,1;-13,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200071512;CC Commentry Montmarault Néris Communauté;11959;25498;18017,2;15070;19610;25000;9920;11330;14040;16030;17880;21530;23760;26580;31730;2,8;3,424;0,241;60,9;51,6;2,8;6,5;37,6;9,6;5,8;2,0;2,6;1,3;-13,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200071520;CC Domfront Tinchebray Interco;7116;15612;10893,1;15190;19260;24010;8820;11440;14180;16140;17680;20900;22740;25240;29910;2,6;3,221;0,229;62,9;53,8;2,5;6,5;34,6;9,7;5,5;2,4;1,9;1,3;-12,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200071538;CC Terres de Bresse;9451;22222;15119,5;16280;20670;25400;9120;12570;15180;17280;19010;22400;24210;26880;31900;2,5;3,005;0,215;69,9;61,8;2,9;5,1;32,5;7,0;4,4;2,3;1,3;0,8;-13,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200071546;CC Sud Retz Atlantique;11895;29393;19464,0;16120;20050;24720;8600;12650;15140;17070;18600;21670;23550;26150;30860;2,4;2,904;0,211;73,3;64,7;3,3;5,4;25,9;8,4;5,6;3,1;1,4;1,0;-13,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200071553;CC Loire Layon Aubance;22275;56489;37231,2;17380;21560;27010;9630;13810;16340;18320;19960;23410;25630;28800;35000;2,5;3,067;0,224;74,9;65,1;2,9;6,9;27,0;8,6;4,2;2,6;0,9;0,7;-14,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200071579;CC Bresse Louhannaise Intercom';12752;27536;19357,8;15350;19800;24880;9520;11760;14370;16380;18100;21510;23640;26370;31170;2,7;3,167;0,226;62,5;54,3;2,9;5,3;37,7;8,0;5,2;2,2;1,9;1,2;-13,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200071587;CC Loches Sud Touraine;23313;50683;35552,0;15350;19790;25010;9660;11760;14330;16300;18080;21590;23740;26670;31980;2,7;3,327;0,236;62,3;53,5;3,0;5,8;36,5;9,6;5,2;2,0;2,0;1,2;-13,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200071595;CC Arbois, Poligny, Salins, Coeur du Jura;9535;20242;14323,8;15980;20590;26280;10300;12250;14950;16980;18820;22540;24890;28130;34020;2,8;3,452;0,245;64,7;55,9;2,5;6,3;35,6;9,7;4,6;1,9;1,6;1,0;-14,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200071629;CC Challans-Gois Communauté;20905;47246;32624,0;16040;20230;25260;9220;12630;15060;16990;18630;21940;24050;26760;32330;2,6;3,109;0,226;63,3;54,3;3,2;5,9;36,0;10,8;4,6;2,2;1,4;1,0;-14,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200071645;CC Saint Cyr Mère Boitier entre Charolais et Mâconnais;3365;7760;5312,7;15780;20480;26000;10220;11910;14780;16740;18650;22330;24460;27810;33420;2,8;3,309;0,234;67,0;56,3;2,7;7,9;33,3;9,5;4,3;2,3;1,2;0,8;-14,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200071652;CC du Pays Fertois et du Bocage Carrougien;2058;4736;3255,6;15420;19630;24920;9490;11580;14460;16390;18110;21490;23710;26190;30610;2,6;3,265;0,229;66,2;56,2;2,5;7,5;32,7;9,2;4,7;2,4;1,4;0,9;-12,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200071678;CA du Choletais;43918;103048;69889,9;16190;20420;25730;9550;12510;15120;17140;18820;22220;24370;27380;33100;2,6;3,259;0,235;71,4;63,2;3,0;5,3;29,4;8,5;5,4;2,6;1,6;1,2;-14,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200071751;CA du Bassin de Bourg-en-Bresse;55870;127866;87472,5;16300;21460;27450;11150;12220;15110;17440;19530;23530;25930;29380;35640;2,9;3,567;0,249;70,5;63,1;2,7;4,7;30,8;9,2;5,1;2,3;1,6;1,2;-15,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200071769;CC Picardie des Châteaux;7057;17205;11507,0;14920;19650;25200;10280;11280;13880;15970;17770;21590;23830;26720;31610;2,8;3,330;0,236;68,6;60,8;3,4;4,4;31,8;6,8;6,2;3,0;2,0;1,2;-13,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200071777;CC d'Arcis, Mailly, Ramerupt;4659;10903;7392,1;15540;20280;25800;10260;11960;14560;16550;18460;22100;24300;27790;34460;2,9;3,580;0,254;68,6;54,9;2,8;10,9;29,0;12,4;5,3;2,5;1,7;1,2;-15,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200071785;CA Chauny Tergnier la Fère;23407;54005;36844,4;13630;18530;24070;10440;10140;12590;14630;16590;20490;22670;25680;30620;3,0;3,533;0,246;65,3;57,9;3,6;3,8;32,8;6,2;8,8;3,1;3,5;2,2;-13,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200071819;CC du Périgord Nontronnais;7298;14570;10631,3;14180;18700;23690;9510;10400;13100;15080;16880;20560;22620;25360;30560;2,9;3,591;0,247;52,8;44,0;2,8;6,0;45,7;9,4;4,7;1,5;2,1;1,1;-12,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200071827;CA du Grand Angoulême;63647;137325;96227,5;15330;20560;26550;11230;11140;14110;16500;18580;22680;25070;28360;34450;3,1;3,706;0,254;67,8;59,8;3,3;4,7;32,8;7,9;6,8;2,1;2,8;1,9;-15,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200071843;CC du Vexin Normand;13447;32796;21938,9;16210;20820;26380;10170;12200;15060;17170;19060;22720;25030;27980;32810;2,7;3,277;0,231;73,5;65,7;3,6;4,2;28,6;6,7;5,6;2,7;1,8;1,1;-14,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200071850;CC du Pithiverais-Gâtinais;10670;25669;17264,4;16180;20910;26310;10130;12460;15120;17330;19120;22810;24930;27860;33110;2,7;3,236;0,230;70,9;63,2;3,3;4,4;30,4;8,2;4,8;2,5;1,3;1,0;-14,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200071868;CC des Vallées du Haut-Anjou;13683;35918;23217,5;16200;20030;24570;8380;12800;15210;17010;18530;21600;23450;25950;30690;2,4;2,869;0,208;75,9;67,8;3,1;5,0;23,7;7,2;6,0;3,6;1,3;1,1;-12,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200071876;CA Saumur Val de Loire;42960;98210;67351,2;15090;19450;24670;9580;11580;14120;15990;17720;21220;23330;26350;32080;2,8;3,356;0,240;64,6;55,0;3,3;6,3;34,1;8,9;6,1;2,6;2,1;1,5;-13,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200071884;CC Le Grand Charolais;18117;38706;27336,3;15270;19520;24730;9460;11730;14280;16130;17860;21350;23410;26350;32110;2,7;3,359;0,241;61,5;52,0;2,6;6,9;37,5;9,7;5,5;2,1;2,0;1,3;-14,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200071892;CA du Saint-Quentinois;35334;78368;54160,2;13200;18320;24390;11190;9780;12130;14180;16250;20390;22820;26240;32670;3,3;4,153;0,283;65,1;56,1;3,4;5,6;32,4;7,5;9,6;3,0;4,1;2,6;-14,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200071900;CC Vendée Grand Littoral;16015;34799;24454,0;16480;20910;26290;9800;12870;15510;17470;19240;22820;24980;27980;33740;2,6;3,205;0,231;53,7;45,0;3,2;5,5;46,7;10,8;3,8;1,8;1,2;0,8;-15,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200071918;CC du Pays de Saint-Fulgent - les Essarts;10759;27431;17928,2;17090;20730;24900;7800;13750;16160;17970;19440;22170;23780;26150;30240;2,2;2,626;0,192;80,1;73,1;2,5;4,4;20,5;7,8;4,8;3,0;1,0;0,8;-13,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200071926;CC du Limouxin;12492;26761;18899,7;13740;18490;24260;10520;9950;12650;14730;16530;20460;22900;26070;31880;3,2;3,936;0,266;56,7;45,8;3,3;7,6;39,3;10,3;7,3;2,0;3,4;1,9;-13,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200071934;CC Pays de Fontenay-Vendée;15345;34385;23824,9;15190;19600;24740;9550;11550;14180;16140;17790;21390;23460;26250;31820;2,8;3,384;0,241;63,0;53,9;3,1;6,0;36,2;8,7;5,8;2,3;2,1;1,4;-13,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200071942;CC Haut Limousin en Marche;10819;21478;15671,4;13770;18210;23230;9470;9930;12690;14650;16460;20040;22000;24730;29880;3,0;3,734;0,253;51,6;41,4;2,5;7,7;45,8;9,2;5,7;1,7;2,8;1,2;-12,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200071967;CC Pays d'Évian Vallée d'Abondance;17212;39888;27163,4;19580;26990;37670;18090;14110;18050;21070;23980;30580;34960;40820;51010;3,6;4,338;0,286;88,0;79,8;3,5;4,7;20,0;9,4;2,2;1,0;0,6;0,5;-19,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200071983;CC Thiérache Sambre et Oise;7000;16156;11034,7;12830;17510;22990;10160;9420;11850;13720;15520;19510;21530;24470;29100;3,1;3,669;0,255;61,4;52,3;3,6;5,5;32,6;9,4;9,4;3,2;3,9;2,3;-12,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200071991;CC Retz-en-Valois;11803;28893;19353,3;15880;20510;26440;10560;12210;14780;16830;18760;22500;24860;28300;34360;2,8;3,421;0,245;74,8;67,2;3,3;4,3;26,8;7,9;5,3;2,6;1,6;1,1;-14,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200072007;CC de la Montagne d'Ardèche;2054;4123;2995,6;13370;17440;23050;9680;10030;12370;14320;15820;19480;21740;24620;29500;2,9;3,548;0,245;53,9;40,3;3,0;10,5;41,4;11,1;5,2;1,8;2,4;1,1;-11,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200072015;CA Annonay Rhône Agglo;21176;49122;33509,7;16000;20770;26040;10040;12010;14830;17000;18990;22630;24780;27680;33310;2,8;3,402;0,241;67,9;59,8;3,3;4,8;31,5;9,7;5,5;2,4;1,7;1,3;-14,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200072023;CC Coeur de Charente;9595;21257;14793,2;14800;19320;24430;9630;11030;13710;15810;17640;21080;23070;26010;31150;2,8;3,377;0,236;62,5;53,4;3,1;6,0;35,9;8,8;5,7;2,2;2,3;1,2;-12,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200072031;CA de la Région de Château-Thierry;22399;53694;36109,5;15040;20070;25860;10810;11070;13860;16160;18150;22180;24480;27610;33550;3,0;3,722;0,257;71,3;61,2;3,3;6,9;28,7;9,6;6,0;2,7;2,0;1,4;-15,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200072049;CC de Charente Limousine;15884;33233;23728,4;14020;18420;23530;9510;10260;12900;14890;16660;20250;22280;25080;29710;2,9;3,562;0,245;57,6;48,1;2,6;6,9;40,2;8,4;5,9;2,0;2,7;1,3;-12,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200072056;CC Porte du Jura;4608;10089;7039,9;15670;20390;25500;9830;12040;14540;16640;18700;22030;24220;26910;31310;2,6;3,142;0,225;65,6;58,4;2,8;4,3;36,0;6,9;4,9;2,3;1,6;1,0;-13,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200072064;CC Val-de-Cher-Controis;21148;46381;32377,8;15590;20160;25390;9800;11900;14590;16600;18360;21980;24070;27010;32400;2,7;3,309;0,235;61,8;53,4;2,9;5,4;38,2;9,0;4,8;2,0;1,8;1,0;-13,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200072072;CA Territoires Vendômois;24097;52740;36863,3;16020;20700;26320;10300;12130;14900;17000;18910;22630;24870;28090;34070;2,8;3,469;0,245;65,6;57,5;2,9;5,1;34,9;9,7;4,9;2,0;1,8;1,1;-15,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200072080;CC du Pays de Saint-Éloy;7136;14266;10359,6;14050;18550;23850;9790;10590;13070;14920;16760;20480;22640;25280;29980;2,8;3,395;0,237;55,6;45,5;2,9;7,2;41,4;9,1;5,7;1,8;2,6;1,3;-11,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200072098;CC Combrailles Sioule et Morge;8366;19285;13155,1;16800;21440;26820;10030;13060;15780;17780;19680;23310;25590;28570;33340;2,6;2,990;0,215;73,2;65,6;3,1;4,5;29,1;7,7;4,0;2,1;1,2;0,7;-14,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200072106;CC Adour Madiran;10162;22852;15894,8;14870;19480;24850;9980;11320;13920;15800;17680;21390;23570;26330;31760;2,8;3,413;0,241;61,3;51,1;3,3;6,9;38,1;8,3;5,6;2,0;2,4;1,2;-13,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200072130;CA du Pays de Meaux;37435;95369;62301,2;15250;21070;27470;12220;10980;13890;16440;18780;23430;25940;29280;35080;3,2;3,848;0,260;81,9;75,2;3,4;3,3;20,9;6,2;6,9;3,1;2,1;1,7;-15,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200072304;CC Vallée de l'Ubaye - Serre-Ponçon;3727;7585;5451,4;14790;19600;25670;10880;11150;13720;15810;17620;21620;24210;27730;34060;3,1;3,747;0,259;63,1;49,0;4,7;9,4;35,1;13,2;4,1;1,7;1,3;1,1;-15,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200072312;CA Seine Normandie Agglomération;34567;84412;56504,3;16350;21890;28700;12350;11990;15130;17520;19740;24230;27020;30730;37460;3,1;3,787;0,260;74,2;66,4;3,4;4,3;29,0;8,0;5,1;2,4;1,7;1,1;-16,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200072320;CC Val de Gers;4146;9437;6551,9;15040;19950;25280;10240;11290;13890;16140;17900;21830;23840;27120;32080;2,8;3,454;0,240;61,2;51,0;2,5;7,7;36,0;11,3;4,8;1,8;2,0;1,0;-13,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200072346;CA du Pays de Fontainebleau;29062;67762;46341,5;19180;26580;36440;17260;13640;17560;20740;23610;29890;33900;39460;50180;3,7;4,775;0,309;77,6;68,8;2,4;6,3;28,4;13,5;2,7;1,2;0,8;0,6;-22,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200072452;CA Fougères Agglomération;23837;54249;37197,1;15740;19880;24800;9060;12190;14780;16660;18240;21570;23570;26260;31250;2,6;3,126;0,224;68,7;60,4;2,8;5,6;30,6;8,5;5,9;2,6;1,9;1,3;-13,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200072460;CA de Béthune-Bruay, Artois-Lys Romane;113649;273285;183562,7;13730;18490;24180;10450;10510;12800;14650;16530;20500;22820;25740;30790;2,9;3,497;0,249;70,2;62,8;3,1;4,3;29,0;6,1;8,7;3,1;3,3;2,3;-14,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200072478;CC Pays d'Opale;10500;27548;17969,9;14520;19390;25290;10770;11300;13480;15490;17440;21440;23820;27000;32310;2,9;3,413;0,244;74,2;64,4;3,3;6,5;25,5;7,8;6,8;3,2;2,2;1,4;-14,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200072544;CC des Deux Morin;10476;26562;17543,5;16400;21490;27170;10770;12340;15230;17490;19590;23610;25830;28840;34210;2,8;3,354;0,235;74,3;66,1;3,4;4,8;26,9;8,5;5,1;2,7;1,5;0,9;-14,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200072635;CC Pyrénées Haut Garonnaises;7510;14897;10864,2;15010;19940;25710;10700;11040;13850;16030;17970;21930;24200;27360;32420;2,9;3,527;0,244;55,6;46,1;3,2;6,4;43,4;10,2;4,9;1,5;2,2;1,1;-14,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200072643;CC Coeur et Coteaux du Comminges;19874;41960;29786,8;14140;19310;25260;11120;10330;12990;15190;17270;21400;23790;26940;33180;3,2;3,879;0,263;57,6;48,6;3,0;6,0;39,8;9,8;6,7;2,0;3,0;1,7;-13,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200072650;CC Touraine Vallée de l'Indre;21222;53059;35163,2;17850;22360;27870;10020;14070;16820;18840;20580;24220;26500;29630;35100;2,5;2,984;0,217;76,8;69,9;2,8;4,2;27,3;7,6;3,8;2,2;1,0;0,7;-15,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200072668;CC Touraine Val de Vienne;11277;24917;17345,6;15080;19290;24260;9180;11450;14020;15940;17710;20940;23010;25690;30620;2,7;3,203;0,227;62,5;53,4;3,2;5,9;36,8;8,3;5,4;2,2;1,9;1,2;-13,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200072676;CC Maine Saosnois;12230;27050;18789,4;15310;19540;24270;8960;11830;14310;16230;17860;21140;23100;25680;30320;2,6;3,083;0,221;62,8;55,5;2,9;4,5;35,5;8,8;5,7;2,5;1,9;1,3;-12,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200072684;CC Le Gesnois Bilurien;12682;30748;20558,5;16680;20790;25460;8780;12990;15580;17600;19290;22480;24350;26710;31470;2,4;2,835;0,203;71,7;65,1;2,7;3,9;30,2;6,6;4,9;2,8;1,2;0,9;-13,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200072692;CC des Vallées de la Braye et de l'Anille;6903;14715;10414,3;15900;20160;24670;8770;11930;14780;16820;18550;21840;23680;26000;30330;2,5;3,031;0,214;60,2;52,6;2,5;5,1;39,4;8,8;4,8;2,1;1,6;1,1;-13,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200072700;CC Haute Sarthe Alpes Mancelles;9659;22446;15285,1;15580;19780;24470;8890;12100;14720;16490;18190;21350;23300;25800;30280;2,5;3,007;0,215;66,6;57,9;3,0;5,8;32,9;8,2;5,2;2,7;1,5;1,0;-12,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200072718;CC de la Champagne Conlinoise et du Pays de Sillé;7421;17912;12027,4;15710;20220;25220;9510;12090;14660;16760;18550;21840;23890;26680;31530;2,6;3,097;0,221;70,4;61,7;2,8;6,0;29,2;8,4;5,2;2,8;1,4;1,1;-13,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200072726;CC Châteaubriant-Derval;18381;43617;29449,2;14990;19130;23690;8700;11460;14020;15870;17460;20680;22530;25130;29530;2,6;3,177;0,228;68,0;58,1;2,9;7,1;29,1;8,8;6,9;3,2;2,3;1,4;-12,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200072734;CC Estuaire et Sillon;14640;38606;24971,9;18200;22620;27850;9650;14520;17160;19160;20910;24400;26480;29430;34640;2,4;2,785;0,203;81,0;74,6;2,7;3,7;22,5;6,8;4,4;2,7;1,0;0,7;-14,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200072825;CC Mirebellois et Fontenois;5002;12340;8224,4;17600;22510;27920;10320;13640;16520;18740;20610;24270;26550;29900;35470;2,6;3,148;0,225;75,1;66,6;2,3;6,2;28,4;8,6;3,6;2,2;0,8;0,6;-15,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200072874;CC Val Briard;10463;28123;18246,5;19470;24850;31100;11620;14780;18130;20680;22870;26990;29610;33020;39030;2,6;3,204;0,227;85,1;78,4;2,7;4,0;21,6;7,8;3,1;2,0;0,7;0,4;-17,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200072882;CC de Vie et Boulogne;17368;44341;29049,7;16770;20750;25290;8520;13400;15840;17690;19280;22370;24170;26680;31450;2,3;2,779;0,203;77,3;69,6;2,9;4,8;23,6;7,9;5,0;3,0;1,2;0,9;-13,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200072981;CC Touraine Ouest Val de Loire;14195;33369;22613,0;15760;20180;25540;9780;12180;14770;16690;18420;22060;24130;27150;32380;2,7;3,172;0,227;69,5;61,4;3,0;5,0;31,7;7,2;5,2;2,5;1,7;1,1;-13,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200072999;CC du Grand Langres;9786;21118;14820,7;15660;20450;25930;10270;11810;14450;16610;18580;22310;24610;27500;32860;2,8;3,443;0,243;68,0;57,9;3,1;7,1;32,3;8,6;5,4;2,1;2,0;1,3;-14,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
