IRIS;LIBIRIS;COM;LIBCOM;DISP_TP6014;DISP_Q114;DISP_MED14;DISP_Q314;DISP_EQ14;DISP_D114;DISP_D214;DISP_D314;DISP_D414;DISP_D614;DISP_D714;DISP_D814;DISP_D914;DISP_RD14;DISP_S80S2014;DISP_GI14;DISP_PTSAC14;DISP_PBEN14;DISP_PPEN14;DISP_PPAT14;DISP_PPSOC14;DISP_PPFAM14;DISP_PPMINI14;DISP_PPLOGT14;DISP_PIMPOT14;note
751197604;Combat 4;75119;Paris 19e Arrondissement;17,6;14323,2;25066,7;37847,0;0,9;9135,3;13145,9;16656,7;20948,0;29311,5;34544,5;41356,0;53653,8;5,9;7,0;0,4;82,4;6,7;16,3;13,1;3,5;1,1;1,3;1,1;-22,0;0
751197605;Combat 5;75119;Paris 19e Arrondissement;27,6;11678,9;17365,8;28893,5;1,0;8181,6;10540,0;12671,0;14770,0;20555,0;25172,0;32338,0;39942,8;4,9;5,9;0,3;80,3;5,2;16,3;9,6;6,5;1,9;2,5;2,1;-17,9;0
751197606;Combat 6;75119;Paris 19e Arrondissement;26,1;12117,3;17708,0;26365,5;0,8;8690,9;10927,9;12911,0;15059,0;20361,1;24076,2;28887,2;39429,3;4,5;5,3;0,3;68,9;2,3;26,4;12,5;6,8;2,4;2,4;2,0;-16,9;0
751197607;Combat 7;75119;Paris 19e Arrondissement;;20458,0;31274,5;43871,0;0,7;13001,0;18241,5;23129,3;27472,5;35887,7;40462,0;46869,3;56081,7;4,3;5,0;0,3;83,1;6,4;18,7;11,9;2,5;1,2;0,8;0,5;-22,6;0
751197608;Combat 8;75119;Paris 19e Arrondissement;24,4;12394,4;19838,0;32660,0;1,0;9118,0;11313,4;13722,7;16741,0;24243,3;29874,6;36125,3;46950,0;5,1;6,5;0,4;75,6;6,4;18,8;15,3;5,3;1,7;1,8;1,8;-21,4;0
751197609;Combat 9;75119;Paris 19e Arrondissement;15,5;16170,0;25034,8;35829,0;0,8;10171,6;14546,0;18008,0;21592,0;28762,0;33064,7;39499,6;51070,7;5,0;6,4;0,4;78,4;9,3;18,1;14,5;3,2;0,9;1,2;1,1;-23,5;0
751197610;Combat 10;75119;Paris 19e Arrondissement;32,4;10731,0;15060,0;20647,3;0,7;7887,9;9838,0;11769,3;13402,0;17234,0;19223,4;22308,0;29579,3;3,7;4,5;0,3;68,6;4,1;22,3;6,4;11,7;2,4;5,2;4,0;-13,1;0
751197611;Combat 11;75119;Paris 19e Arrondissement;15,3;15971,7;25616,7;37138,0;0,8;10516,0;13995,4;17371,7;21372,7;29352,0;34037,4;40416,7;49902,6;4,7;5,6;0,3;70,9;8,1;24,7;12,4;4,3;1,9;1,2;1,2;-20,4;0
751197612;Combat 12;75119;Paris 19e Arrondissement;17,9;15218,0;26108,0;42890,6;1,1;9199,1;12903,8;17290,0;21482,5;31242,8;38427,0;46732,6;60646,3;6,6;10,8;0,5;59,6;11,3;22,6;28,0;2,9;1,2;0,9;0,8;-24,4;0
751197613;Combat 13;75119;Paris 19e Arrondissement;19,5;14212,9;22588,0;34327,1;0,9;9565,3;12444,3;15556,5;18771,7;27097,3;31966,7;37604,7;48147,7;5,0;6,4;0,4;77,0;8,5;17,9;14,0;4,5;1,6;1,4;1,4;-21,9;0
751197614;Combat 14;75119;Paris 19e Arrondissement;11,7;15942,0;25977,4;38130,0;0,9;11708,8;14533,8;17817,0;21798,0;30573,1;35261,7;41919,0;54931,9;4,7;5,9;0,3;72,7;8,0;22,1;15,5;3,5;0,9;1,4;1,1;-21,8;0
751197615;Combat 15;75119;Paris 19e Arrondissement;17,8;14488,0;25834,7;38194,8;0,9;9491,0;12955,8;16849,0;20958,0;30700,0;35881,7;41987,1;54735,3;5,8;7,1;0,4;81,4;7,4;16,1;14,2;4,0;1,5;1,3;1,2;-23,1;0
751197616;Combat 16;75119;Paris 19e Arrondissement;28,6;11294,6;17285,5;28260,6;1,0;8532,0;10557,3;12516,3;14963,2;20150,0;25312,7;31342,0;44913,3;5,3;6,4;0,4;68,3;7,1;23,3;12,5;8,2;3,0;2,6;2,6;-19,4;0
751207701;Belleville 1;75120;Paris 20e Arrondissement;24,1;12477,0;20081,5;30433,9;0,9;8885,0;11497,9;14230,5;17147,7;23893,0;27888,8;33598,3;42416,0;4,8;5,6;0,3;81,5;6,1;16,4;8,8;6,8;1,9;2,6;2,3;-19,6;0
751207702;Belleville 2;75120;Paris 20e Arrondissement;17,9;14492,7;23377,0;35405,0;0,9;9350,0;12674,0;16120,0;19551,3;27665,3;32739,0;38431,3;46992,7;5,0;6,4;0,3;79,6;9,2;17,8;11,2;4,2;1,1;1,7;1,5;-22,0;0
751207703;Belleville 3;75120;Paris 20e Arrondissement;31,9;10790,0;16186,2;25105,6;0,9;7825,6;10039,2;11614,6;13480,9;19575,3;23011,9;27134,2;33593,6;4,3;5,2;0,3;79,1;6,4;15,7;6,0;8,6;2,9;3,0;2,7;-15,8;0
751207704;Belleville 4;75120;Paris 20e Arrondissement;24,6;12400,0;19997,1;30283,3;0,9;8535,4;10823,0;13656,7;16742,0;23639,2;28318,0;33571,9;42577,2;5,0;6,0;0,3;81,5;5,2;16,2;11,2;5,5;1,7;2,0;1,8;-19,6;0
751207705;Belleville 5;75120;Paris 20e Arrondissement;30,4;11323,8;16823,8;25374,8;0,8;8098,2;10148,7;12097,3;14285,2;19939,7;23337,6;27951,7;34180,7;4,2;4,9;0,3;70,9;3,7;26,3;5,6;8,7;2,8;3,4;2,5;-15,2;0
751207706;Belleville 6;75120;Paris 20e Arrondissement;22,9;13112,2;20889,5;32667,2;0,9;8509,0;11484,0;14114,0;17573,2;24842,1;29444,0;35458,5;43231,0;5,1;6,3;0,3;87,2;6,2;13,7;8,7;4,9;1,5;1,9;1,5;-20,7;0
751207707;Belleville 7;75120;Paris 20e Arrondissement;19,2;13616,7;21584,7;32680,7;0,9;9228,0;12514,1;14905,0;18201,7;25379,1;30007,1;35000,7;43039,3;4,7;5,2;0,3;68,8;3,4;28,8;11,7;5,7;2,1;2,1;1,5;-18,4;0
751207708;Belleville 8;75120;Paris 20e Arrondissement;41,2;9791,7;14259,6;22172,0;0,9;5959,3;8660,7;10850,0;11972,8;16351,4;19926,8;24841,3;32276,7;5,4;6,5;0,4;79,2;3,4;14,8;6,9;11,1;3,5;4,0;3,5;-15,4;0
751207709;Belleville 9;75120;Paris 20e Arrondissement;45,4;9080,9;13294,4;20350,0;0,8;6301,1;8234,5;9707,1;11193,3;14970,7;18369,3;23443,1;31970,0;5,1;6,2;0,4;81,0;7,5;11,7;6,4;9,7;2,7;3,8;3,2;-16,3;0
751207710;Belleville 10;75120;Paris 20e Arrondissement;31,4;10949,5;16821,0;26900,0;0,9;7868,8;10087,2;11996,1;14296,9;20604,4;24516,4;29946,0;37493,3;4,8;6,2;0,4;82,3;5,3;13,0;8,8;7,7;2,2;2,9;2,6;-17,1;0
751207711;Belleville 11;75120;Paris 20e Arrondissement;27,2;11873,6;17552,0;27713,0;0,9;8833,7;10834,0;12699,5;14852,0;20671,7;24698,6;30656,0;39730,0;4,5;6,3;0,4;78,7;4,5;16,9;10,8;7,1;2,0;2,8;2,3;-18,0;0
751207712;Belleville 12;75120;Paris 20e Arrondissement;20,0;13997,0;22692,0;34085,7;0,9;8886,8;12248,0;15654,5;18814,0;26499,0;31194,0;37199,0;47348,1;5,3;6,2;0,3;81,9;8,0;16,0;10,3;4,2;1,0;1,8;1,4;-20,4;0
751207713;Belleville 13;75120;Paris 20e Arrondissement;27,1;11718,8;17307,6;25568,7;0,8;8874,7;10945,6;12911,7;15231,0;19824,0;23210,9;27600,3;34544,0;3,9;4,9;0,3;78,5;4,6;18,1;6,6;8,4;2,7;3,0;2,7;-16,2;0
751207714;Belleville 14;75120;Paris 20e Arrondissement;16,7;15027,0;25072,5;35506,3;0,8;9434,0;13577,9;17408,0;20871,3;28707,6;32787,3;38451,0;49650,0;5,3;6,2;0,3;78,3;5,5;21,5;11,9;3,6;1,0;1,4;1,2;-20,8;0
751207801;Saint-Fargeau 1;75120;Paris 20e Arrondissement;27,4;11755,8;16110,8;22311,7;0,7;8654,2;10866,3;12720,0;14229,0;18158,0;20826,0;24562,4;29678,5;3,4;4,0;0,3;77,2;2,0;16,4;5,5;12,3;4,9;3,8;3,6;-13,4;0
751207802;Saint-Fargeau 2;75120;Paris 20e Arrondissement;18,1;14502,2;24301,0;36663,0;0,9;9146,3;13197,8;16092,7;20346,2;28846,0;33565,6;39880,4;51399,0;5,6;6,7;0,4;78,5;6,1;19,2;14,2;4,4;1,3;1,6;1,4;-22,4;0
751207803;Saint-Fargeau 3;75120;Paris 20e Arrondissement;39,0;10160,5;13705,8;19227,6;0,7;7815,5;9612,0;11101,5;12381,3;15310,0;17753,0;20963,0;24233,0;3,1;3,5;0,3;61,3;1,0;26,0;4,5;16,8;4,4;6,8;5,7;-9,6;0
751207804;Saint-Fargeau 4;75120;Paris 20e Arrondissement;34,5;10682,6;14911,6;20339,0;0,6;7963,0;9797,7;11565,6;13204,3;16703,3;18852,2;22165,3;27525,3;3,5;4,1;0,3;66,7;2,8;23,9;5,6;13,5;4,0;4,8;4,7;-12,5;0
751207805;Saint-Fargeau 5;75120;Paris 20e Arrondissement;15,7;15652,7;26633,5;38475,0;0,9;10420,1;13532,3;17785,4;21862,0;30424,5;35552,5;42027,3;53488,8;5,1;6,9;0,4;72,6;5,3;22,8;19,8;3,2;0,9;1,3;1,0;-23,7;0
751207806;Saint-Fargeau 6;75120;Paris 20e Arrondissement;18,4;14091,6;22728,0;32659,0;0,8;8967,0;12568,1;15636,0;19383,9;26537,0;30850,0;35911,1;46256,0;5,2;6,3;0,3;78,2;4,8;20,7;12,0;4,6;1,4;1,5;1,7;-20,3;0
751207807;Saint-Fargeau 7;75120;Paris 20e Arrondissement;14,3;17055,3;27147,0;38980,0;0,8;9858,0;15000,5;19378,0;23312,0;31372,4;35864,7;42766,1;52055,0;5,3;6,0;0,3;80,9;7,2;19,2;12,0;2,7;0,8;1,0;0,9;-22,0;0
751207808;Saint-Fargeau 8;75120;Paris 20e Arrondissement;17,1;14548,9;21795,0;32567,0;0,8;9514,9;13019,0;15891,3;18798,6;25551,3;30274,0;35286,6;43890,0;4,6;5,5;0,3;72,1;5,2;25,7;10,8;5,2;1,9;1,7;1,6;-19,0;0
751207809;Saint-Fargeau 9;75120;Paris 20e Arrondissement;12,8;16984,0;25046,4;35990,0;0,8;11188,0;15195,0;18756,2;21923,3;29076,0;33692,0;38560,0;47298,0;4,2;5,1;0,3;75,3;6,3;23,2;12,9;3,6;1,6;1,1;0,9;-21,3;0
751207810;Saint-Fargeau 10;75120;Paris 20e Arrondissement;28,9;11234,6;16610,6;24222,0;0,8;8206,7;10092,1;12453,0;14048,7;18866,5;21724,0;26325,0;32019,3;3,9;4,9;0,3;75,1;2,3;21,2;7,4;9,0;2,3;3,5;3,2;-15,0;0
751207811;Saint-Fargeau 11;75120;Paris 20e Arrondissement;16,8;14502,1;22258,3;30679,4;0,7;10488,9;13079,3;16149,2;19826,9;25186,5;28714,7;33425,3;39642,0;3,8;4,9;0,3;83,1;3,3;18,8;7,9;5,4;1,9;1,8;1,7;-18,5;0
751207812;Saint-Fargeau 12;75120;Paris 20e Arrondissement;13,2;16221,8;25575,8;36371,0;0,8;10753,8;14887,8;17743,3;21721,0;28826,0;33354,0;40740,6;49781,0;4,6;5,3;0,3;69,9;2,5;30,2;15,1;4,0;1,5;1,4;1,1;-21,7;0
751207813;Saint-Fargeau 13;75120;Paris 20e Arrondissement;22,9;12741,3;18576,5;26227,3;0,7;9111,9;11470,8;13862,1;16543,0;21492,6;24037,8;28595,0;35742,7;3,9;4,5;0,3;75,3;3,7;22,8;7,5;7,6;2,2;3,0;2,5;-16,9;0
751207814;Saint-Fargeau 14;75120;Paris 20e Arrondissement;25,7;11869,6;18485,0;27965,0;0,9;8166,3;10809,6;13371,3;15595,0;22189,0;25976,0;30695,0;38688,0;4,7;5,7;0,3;76,3;4,0;22,5;8,9;6,2;1,6;2,3;2,2;-17,9;0
751207815;Saint-Fargeau 15;75120;Paris 20e Arrondissement;19,5;14020,0;22407,5;33059,0;0,8;9048,4;12470,0;15489,0;18936,6;25852,0;30166,0;36394,0;45663,3;5,0;6,1;0,3;72,2;5,9;25,3;11,6;5,3;1,6;2,0;1,6;-20,3;0
751207816;Saint-Fargeau 16;75120;Paris 20e Arrondissement;14,3;16381,8;24719,0;36233,0;0,8;10331,0;14545,9;18186,0;21640,4;28729,3;33535,0;39533,3;49518,0;4,8;5,9;0,3;80,4;3,9;20,9;13,6;3,2;1,1;1,2;0,9;-22,0;0
751207901;Pere Lachaise 1;75120;Paris 20e Arrondissement;16,2;15483,6;24565,0;34801,5;0,8;10250,9;13704,6;17492,4;21664,0;28164,5;31860,0;38079,0;47951,3;4,7;6,0;0,3;81,2;5,8;17,8;12,3;3,7;1,0;1,5;1,2;-20,8;0
751207902;Pere Lachaise 2;75120;Paris 20e Arrondissement;;19461,3;30409,6;42865,2;0,8;13072,4;17323,1;21497,3;25810,0;35357,8;40393,8;46550,0;56610,0;4,3;5,3;0,3;79,8;4,9;23,7;12,6;2,7;1,1;0,8;0,8;-23,7;0
751207903;Pere Lachaise 3;75120;Paris 20e Arrondissement;12,9;17478,0;25678,3;37241,3;0,8;10452,0;15778,0;19218,0;22557,0;29740,0;34408,3;39608,7;49117,3;4,7;5,6;0,3;75,3;6,2;24,9;12,7;2,6;0,7;0,9;1,0;-21,7;0
751207904;Pere Lachaise 4;75120;Paris 20e Arrondissement;11,0;18256,0;27330,0;38037,0;0,7;11109,2;16033,7;20174,0;24164,0;30701,0;35044,7;41598,3;51732,0;4,7;5,7;0,3;78,2;7,2;21,1;12,8;2,6;0,8;1,0;0,8;-21,9;0
751207905;Pere Lachaise 5;75120;Paris 20e Arrondissement;15,8;15873,9;25596,7;37385,3;0,8;10262,0;13955,0;18095,5;22075,4;30142,0;34597,5;40254,7;49999,0;4,9;6,1;0,3;85,1;7,7;14,5;11,3;3,8;1,1;1,4;1,3;-22,4;0
751207906;Pere Lachaise 6;75120;Paris 20e Arrondissement;25,1;12191,0;17508,8;26992,2;0,8;8123,0;10895,3;13507,0;15128,6;21301,7;24794,0;29441,0;37704,5;4,6;5,6;0,3;83,5;5,1;12,5;8,1;7,8;2,0;3,2;2,6;-17,0;0
751207907;Pere Lachaise 7;75120;Paris 20e Arrondissement;23,4;12632,7;19748,0;29968,0;0,9;7918,1;11258,0;14249,0;17000,0;23001,3;27186,4;33200,0;42296,0;5,3;6,7;0,4;86,0;9,6;9,8;8,1;5,7;1,5;2,2;1,9;-19,2;0
751207908;Pere Lachaise 8;75120;Paris 20e Arrondissement;30,8;11138,1;15837,9;23744,3;0,8;7921,2;10090,7;11958,9;13647,5;18853,0;22059,5;25903,0;31856,2;4,0;4,7;0,3;79,0;2,1;18,4;5,0;9,7;2,9;3,7;3,2;-14,2;0
751207909;Pere Lachaise 9;75120;Paris 20e Arrondissement;13,9;17096,7;26506,7;36814,3;0,7;10821,4;15388,0;19092,2;22935,6;30828,4;34930,7;40384,7;47911,3;4,4;5,3;0,3;84,3;7,0;16,6;10,4;2,6;1,0;0,7;0,9;-20,9;0
751207910;Pere Lachaise 10;75120;Paris 20e Arrondissement;28,8;11679,2;16002,0;23793,5;0,8;8340,9;10428,3;12364,2;14278,5;18543,0;22127,0;25969,6;32341,0;3,9;4,7;0,3;74,7;3,1;21,1;7,5;9,8;2,8;3,9;3,1;-16,2;0
751207911;Pere Lachaise 11;75120;Paris 20e Arrondissement;18,0;14323,5;22935,0;32502,8;0,8;9705,2;12694,0;15973,3;19208,6;26238,3;29939,0;34639,6;41674,0;4,3;5,3;0,3;87,9;6,7;11,6;8,8;4,9;1,6;1,7;1,7;-19,9;0
751207912;Pere Lachaise 12;75120;Paris 20e Arrondissement;15,4;15344,0;23707,3;34980,0;0,8;10167,1;14065,7;16773,0;20626,0;27955,3;32642,0;38684,0;46923,3;4,6;5,8;0,3;76,9;4,3;23,5;10,6;5,5;0,8;2,3;2,3;-20,8;0
751207913;Pere Lachaise 13;75120;Paris 20e Arrondissement;15,1;18096,1;28854,3;40228,7;0,8;9494,0;15467,0;20508,0;24451,5;32913,3;37330,9;44089,0;51852,4;5,5;6,3;0,3;80,6;8,1;18,6;12,3;2,6;0,6;1,0;0,9;-22,2;0
751207914;Pere Lachaise 14;75120;Paris 20e Arrondissement;9,9;19451,4;28440,0;38611,5;0,7;12464,0;17083,0;21500,9;24756,0;31978,3;36418,8;42163,3;53312,0;4,3;5,4;0,3;74,9;7,5;22,4;16,5;1,8;0,6;0,6;0,7;-23,1;0
751207915;Pere Lachaise 15;75120;Paris 20e Arrondissement;12,1;18843,8;27283,3;38501,7;0,7;11152,0;16633,0;20360,6;23346,0;31004,5;35712,0;42394,0;51990,0;4,7;5,6;0,3;85,5;6,4;16,0;11,7;2,6;0,7;1,0;1,0;-22,2;0
751207916;Pere Lachaise 16;75120;Paris 20e Arrondissement;25,4;12016,0;18928,7;33894,7;1,2;7975,3;10430,0;13122,6;15623,1;23880,0;30550,0;36691,4;46926,7;5,9;6,9;0,4;76,8;3,9;22,9;11,1;5,6;1,4;2,4;1,8;-20,3;0
751208001;Charonne 1;75120;Paris 20e Arrondissement;26,1;12009,0;16268,3;21696,5;0,6;8900,6;11387,8;12862,2;14440,7;18099,3;20273,0;23618,7;29093,3;3,3;3,6;0,3;63,8;1,2;30,0;5,3;11,7;3,5;4,6;3,6;-12,0;0
751208002;Charonne 2;75120;Paris 20e Arrondissement;15,9;16099,0;25479,4;37238,7;0,8;9251,2;14148,0;17933,0;21716,1;29701,0;34058,7;40409,0;50468,7;5,5;6,1;0,3;76,4;4,2;22,2;15,3;3,3;1,1;1,2;0,9;-21,4;0
751208003;Charonne 3;75120;Paris 20e Arrondissement;16,7;14860,0;22428,0;30999,2;0,7;9881,0;13392,7;16541,0;19534,3;25447,0;28857,6;33946,0;43838,0;4,4;5,2;0,3;78,2;5,1;21,7;11,1;4,2;1,2;1,5;1,5;-20,3;0
751208004;Charonne 4;75120;Paris 20e Arrondissement;;22037,3;32317,8;42914,8;0,6;13597,0;19188,0;24077,0;28650,0;35799,5;39826,7;46856,7;58650,7;4,3;5,2;0,3;78,6;5,6;22,8;15,7;1,8;0,7;0,6;0,6;-24,5;0
751208005;Charonne 5;75120;Paris 20e Arrondissement;16,3;15068,8;27106,0;38555,0;0,9;9596,1;13692,0;17962,0;22599,0;30695,0;35476,0;41376,0;53525,3;5,6;6,4;0,3;81,7;5,4;18,6;13,2;3,6;1,1;1,5;1,1;-22,5;0
751208006;Charonne 6;75120;Paris 20e Arrondissement;12,5;17691,9;28839,3;40196,0;0,8;10908,7;14952,0;19932,0;24602,3;33023,1;37280,0;43746,0;52610,4;4,8;6,0;0,3;83,0;4,0;20,2;12,9;2,7;0,9;0,9;0,9;-22,8;0
751208007;Charonne 7;75120;Paris 20e Arrondissement;23,2;12401,5;17800,3;27800,6;0,9;8859,7;11382,4;13363,5;15351,0;21233,3;24987,2;31064,5;40812,0;4,6;5,6;0,3;82,1;3,9;16,9;8,5;7,0;2,6;2,1;2,3;-18,4;0
751208008;Charonne 8;75120;Paris 20e Arrondissement;32,2;11163,8;15398,4;21066,0;0,6;8687,4;10454,7;11923,0;13502,0;17064,0;19645,0;22944,0;27366,0;3,2;3,7;0,3;68,6;1,0;25,3;4,5;12,8;3,2;5,6;3,9;-12,2;0
751208009;Charonne 9;75120;Paris 20e Arrondissement;36,1;10715,6;14229,2;19407,5;0,6;8362,0;10091,9;11370,0;13050,7;15920,9;18075,3;21026,8;25922,0;3,1;3,7;0,3;71,3;1,3;22,8;4,7;11,3;1,9;5,3;4,1;-11,4;0
751208010;Charonne 10;75120;Paris 20e Arrondissement;22,8;12690,0;18384,2;25494,0;0,7;8457,5;11240,4;14148,0;16039,0;20236,7;23400,5;26754,0;32788,0;3,9;4,7;0,3;82,8;2,1;15,8;6,0;8,7;2,5;3,5;2,7;-15,4;0
751208011;Charonne 11;75120;Paris 20e Arrondissement;33,3;10992,6;15234,1;20073,8;0,6;8419,0;10012,6;11632,0;13484,0;17026,5;18876,0;21521,2;27198,0;3,2;3,8;0,3;64,3;0,7;27,7;5,0;13,5;3,6;5,7;4,2;-11,2;0
751208012;Charonne 12;75120;Paris 20e Arrondissement;21,5;13143,5;19247,3;27986,7;0,8;8823,3;11704,0;14064,0;16541,7;22257,3;26282,5;30874,7;39954,0;4,5;5,3;0,3;81,7;6,1;14,8;8,6;7,0;2,4;2,3;2,3;-18,2;0
751208013;Charonne 13;75120;Paris 20e Arrondissement;24,4;12393,9;19194,3;30211,0;0,9;9117,6;11337,2;13614,0;16177,7;22965,7;27432,0;33130,7;40866,0;4,5;5,4;0,3;84,0;4,1;15,7;8,5;6,2;2,4;1,8;1,9;-18,5;0
751208014;Charonne 14;75120;Paris 20e Arrondissement;20,2;13547,3;21021,7;31407,0;0,8;9100,6;12196,5;14880,0;17265,6;24496,0;29223,0;33622,7;42090,0;4,6;5,9;0,3;83,6;4,5;15,9;9,9;5,0;1,4;1,9;1,7;-18,9;0
751208015;Charonne 15;75120;Paris 20e Arrondissement;14,9;15872,8;26669,0;38962,8;0,9;9799,3;14179,0;17782,0;22746,0;31557,3;36119,0;42265,8;52950,0;5,4;6,2;0,3;86,3;5,7;14,4;12,3;3,4;1,2;1,1;1,1;-22,1;0
751208016;Charonne 16;75120;Paris 20e Arrondissement;25,6;12058,0;19983,0;30178,0;0,9;8552,8;11053,6;13551,7;16794,0;23620,0;27928,0;32507,6;42017,0;4,9;6,1;0,3;84,4;6,4;11,7;9,7;6,6;2,0;2,5;2,1;-18,8;0
751208017;Charonne 17;75120;Paris 20e Arrondissement;24,3;12615,1;21311,0;34434,0;1,0;8101,1;11075,4;14263,3;17447,2;25640,0;31160,6;37448,0;48621,0;6,0;7,5;0,4;78,3;6,9;19,6;11,5;4,8;1,9;1,5;1,5;-21,1;0
751208018;Charonne 18;75120;Paris 20e Arrondissement;24,9;12269,6;18107,0;26083,6;0,8;8455,5;11430,8;13465,1;15793,1;20645,5;24433,0;28783,2;37206,0;4,4;5,2;0,3;85,4;3,5;14,2;6,3;7,3;2,6;2,3;2,4;-16,7;0
751208019;Charonne 19;75120;Paris 20e Arrondissement;21,7;12966,6;19115,6;28145,2;0,8;9078,8;11708,7;14096,5;16465,0;22157,0;26052,5;30168,0;37205,3;4,1;4,7;0,3;77,5;3,0;22,0;6,8;7,5;2,6;2,7;2,2;-16,8;0
751208020;Charonne 20;75120;Paris 20e Arrondissement;41,7;10185,8;13452,7;18460,0;0,6;7620,4;9552,7;10793,2;12044,0;15209,1;17154,8;20062,0;24060,4;3,2;3,5;0,2;63,3;1,3;24,8;3,8;16,7;4,7;6,6;5,4;-9,9;0
751208021;Charonne 21;75120;Paris 20e Arrondissement;35,7;10320,8;14597,2;20321,3;0,7;7601,4;9467,0;11322,1;12838,7;16707,2;18775,1;21691,8;26984,0;3,5;4,0;0,3;67,2;1,3;23,9;4,4;14,3;4,3;5,3;4,7;-11,1;0
751208022;Charonne 22;75120;Paris 20e Arrondissement;18,7;13832,7;20446,1;29092,8;0,7;8554,1;12663,8;15089,7;17519,2;23148,0;26816,5;31801,0;39357,0;4,6;5,4;0,3;71,4;2,6;27,3;9,6;6,2;2,0;2,5;1,7;-17,1;0
751208023;Charonne 23;75120;Paris 20e Arrondissement;21,4;13065,6;20623,7;29829,0;0,8;9143,3;11862,0;14821,5;18012,0;24353,0;27645,0;32636,7;41889,5;4,6;5,4;0,3;81,6;5,4;16,2;9,2;6,5;2,2;2,4;2,0;-18,9;0
751208024;Charonne 24;75120;Paris 20e Arrondissement;16,1;15635,6;23849,2;35198,0;0,8;10702,0;13708,7;17140,5;20361,3;27894,7;32140,4;39090,0;47781,9;4,5;5,4;0,3;75,0;4,5;25,1;11,7;4,1;1,5;1,3;1,3;-20,4;0
751208025;Charonne 25;75120;Paris 20e Arrondissement;14,6;15539,5;22278,0;32301,2;0,8;10733,5;14056,5;16741,2;19749,8;26430,2;30109,5;35105,3;41432,7;3,9;4,8;0,3;87,0;3,3;15,6;7,6;5,2;1,8;1,7;1,7;-18,7;0
751208026;Charonne 26;75120;Paris 20e Arrondissement;13,0;17578,0;26120,5;37486,0;0,8;11088,7;15050,0;18984,0;22557,2;29979,0;33934,0;40612,0;49242,9;4,4;5,7;0,3;86,7;4,0;18,9;10,6;2,4;0,7;0,8;0,9;-22,6;0
760570102;Le Hamelet-Les Campeaux-Cite Lamarck;76057;Barentin;15,0;14221,1;18981,8;23917,3;0,5;10958,9;13365,7;15095,7;17002,0;20767,3;22559,5;25624,7;30753,3;2,8;3,2;0,2;72,8;1,2;26,5;4,7;7,9;3,6;2,2;2,1;-13,1;0
760570103;Cite Badin-Centre Ville;76057;Barentin;19,6;13252,5;17146,5;21544,0;0,5;9938,0;12321,7;13997,5;15388,0;18866,7;20552,0;22924,4;26898,7;2,7;3,0;0,2;64,1;3,1;30,1;4,7;9,5;2,7;3,5;3,2;-11,5;0
760570104;Boieldieu;76057;Barentin;6,5;17744,4;22539,3;27993,6;0,5;13858,7;16561,3;18645,2;20626,7;24503,3;26434,3;29731,5;34816,7;2,5;2,9;0,2;76,8;2,0;27,4;5,9;3,7;2,5;0,6;0,6;-15,8;0
760570105;Lalizel;76057;Barentin;;12570,0;17687,3;22820,7;0,6;8800,6;11572,0;13914,0;15724,7;19572,7;21759,1;24241,3;29038,5;3,3;3,6;0,2;70,8;1,8;25,4;4,3;9,8;2,9;3,8;3,1;-12,1;0
761080101;Le Mont Fortin;76108;Bois-Guillaume;;21763,5;30212,0;40063,0;0,6;16121,5;19996,7;23170,0;26434,7;34092,0;37981,0;43034,3;54628,0;3,4;4,4;0,3;67,1;12,2;26,8;16,3;2,0;1,0;0,5;0,5;-24,4;0
761080102;l'Eglise;76108;Bois-Guillaume;;22696,7;32419,0;45755,3;0,7;16947,0;21011,7;24777,3;28676,8;36242,2;42698,7;49998,7;66576,0;3,9;4,9;0,3;48,2;14,9;39,6;20,6;1,6;0,9;0,4;0,4;-24,9;0
761080104;La Breteque;76108;Bois-Guillaume;5,1;20901,8;29095,0;40729,3;0,7;15060,0;19238,6;22300,5;25396,9;33221,5;37869,3;44132,2;55015,3;3,7;4,4;0,3;69,7;10,3;26,7;13,9;2,4;1,4;0,6;0,5;-23,0;0
761080105;Rue Herbeuse;76108;Bois-Guillaume;;20262,0;28373,0;40837,3;0,7;14797,1;18340,4;21976,8;25015,0;32005,6;37420,0;44311,3;57586,7;3,9;4,7;0,3;67,0;12,5;26,0;15,3;2,8;1,4;0,7;0,7;-23,6;0
761140101;Bolbec Ouest;76114;Bolbec;23,2;12581,7;16770,4;21926,0;0,6;10000,0;11570,4;13535,0;15395,5;18623,3;20828,9;23391,0;28837,0;2,9;3,4;0,2;63,0;1,8;30,1;5,7;11,1;3,8;4,2;3,1;-11,7;0
761140102;Bolbec Nord;76114;Bolbec;16,8;13692,0;17642,4;22119,4;0,5;10594,0;12807,0;14614,0;16088,0;19549,5;21149,0;23432,2;27972,9;2,6;3,0;0,2;65,8;1,2;30,5;5,8;8,9;3,6;3,1;2,2;-12,2;0
761140103;Bolbec Est;76114;Bolbec;24,7;12344,0;17004,7;22320,9;0,6;9294,2;11549,0;13037,9;15036,5;18794,7;21101,3;23845,0;29056,5;3,1;3,5;0,2;62,5;2,4;29,4;5,8;11,8;3,5;4,6;3,6;-11,9;0
761140104;Bolbec Centre;76114;Bolbec;22,9;12570,0;16312,4;20598,0;0,5;9447,5;11668,8;13289,0;14926,0;17859,1;19736,0;22176,0;26630,0;2,8;3,5;0,2;57,9;3,8;30,7;7,3;11,9;3,7;4,4;3,7;-11,6;0
