IRIS;LIBIRIS;COM;LIBCOM;DISP_TP6015;DISP_Q115;DISP_MED15;DISP_Q315;DISP_EQ15;DISP_D115;DISP_D215;DISP_D315;DISP_D415;DISP_D615;DISP_D715;DISP_D815;DISP_D915;DISP_RD15;DISP_S80S2015;DISP_GI15;DISP_PACT15;DISP_PTSA15;DISP_PCHO15;DISP_PBEN15;DISP_PPEN15;DISP_PPAT15;DISP_PPSOC15;DISP_PPFAM15;DISP_PPMINI15;DISP_PPLOGT15;DISP_PIMPOT15;DISP_NOTE15
381850209;Ile Verte-Saint Roch;38185;Grenoble;11,9;16630;24454;33153;0,68;11781;15005;17962;21165;27828;31449;36834;45535;3,9;4,4;0,29;75,5;66,9;2,5;6,0;27,0;13,4;4,0;1,3;1,2;1,5;-19,9;0
381850210;Ile Verte-Marechal Randon;38185;Grenoble;10,6;17955;24888;35199;0,69;12162;16315;19239;21931;28433;32653;39896;49471;4,1;4,9;0,31;74,8;66,8;2,5;5,5;27,2;16,3;3,4;1,0;1,0;1,4;-21,7;0
381850211;Genissieu;38185;Grenoble;11,5;17326;24618;33153;0,64;11592;15755;18702;22057;27636;30987;35725;44257;3,8;4,7;0,29;82,7;73,8;3,3;5,6;20,0;14,2;3,4;1,1;1,0;1,3;-20,3;0
381850212;Prefecture;38185;Grenoble;;18266;26710;38051;0,74;13021;16738;20034;23063;30841;34878;41830;56269;4,3;5,5;0,34;75,6;64,4;2,2;9,0;26,5;18,8;3,1;1,1;0,9;1,1;-24,0;0
381850213;Hebert-Mutualite;38185;Grenoble;;17576;26154;36964;0,74;12675;16010;18876;21924;29770;33775;39938;49828;3,9;5,1;0,32;68,5;55,4;2,9;10,2;33,1;16,9;3,1;1,1;0,8;1,1;-21,6;0
381850214;Aigle;38185;Grenoble;10,9;16656;23119;30567;0,60;11514;15528;17975;20636;26280;28980;32732;39178;3,4;4,2;0,27;83,2;75,5;3,3;4,4;21,5;9,9;4,1;1,3;1,4;1,4;-18,7;0
381850215;Championnet;38185;Grenoble;11,8;16779;24282;33265;0,68;11893;15091;18371;21227;27588;31065;36354;44429;3,7;4,8;0,30;85,3;76,2;3,0;6,2;17,5;13,4;4,5;1,5;1,4;1,7;-20,7;0
381850216;Hoche;38185;Grenoble;22,8;12658;16901;23091;0,62;9886;11694;13325;14953;18863;21255;25730;31336;3,2;3,7;0,27;63,4;57,1;4,5;1,8;27,8;10,8;12,3;4,4;4,1;3,9;-14,3;0
381850301;Drac-Ampere;38185;Grenoble;12,9;15565;20775;27819;0,59;11430;14215;16546;18765;23577;26463;29732;34844;3,0;3,5;0,24;81,3;74,7;3,5;3,1;21,6;7,9;6,1;2,0;2,1;2,1;-16,9;0
381850302;Clinique Mutualiste;38185;Grenoble;19,7;14065;19179;24058;0,52;9350;12415;15160;17148;20937;22947;25807;29779;3,2;3,9;0,25;72,5;66,6;3,2;2,7;27,6;7,9;6,5;1,5;2,6;2,3;-14,5;0
381850303;Vallier;38185;Grenoble;14,1;14783;19733;25046;0,52;10496;13621;15783;17724;21839;23853;26777;31807;3,0;3,6;0,25;73,2;67,4;3,5;2,3;27,0;9,6;5,3;1,9;1,5;1,9;-15,1;0
381850304;Jaures-Vallier;38185;Grenoble;14,5;15370;20770;27648;0,59;10382;14034;16475;18823;23489;25978;29744;35786;3,4;4,0;0,27;79,1;72,1;3,5;3,5;24,1;9,5;4,6;1,0;1,7;1,8;-17,3;0
381850305;Eaux Claires-Champs Elysees;38185;Grenoble;12,8;16266;21551;27828;0,54;10938;14924;17279;19128;24110;26257;29733;36762;3,4;4,0;0,26;78,2;69,8;3,8;4,6;24,4;10,0;4,7;1,3;1,7;1,7;-17,3;0
381850306;Sidi-Brahim;38185;Grenoble;14,0;16337;22973;30429;0,61;10952;14826;17605;20503;25587;28687;32537;41392;3,8;4,4;0,28;75,7;68,3;3,1;4,2;25,6;13,3;4,1;1,4;1,2;1,5;-18,7;0
381850307;Eaux Claires-Painleve;38185;Grenoble;12,0;15932;21600;27632;0,54;11683;14401;17263;19175;23867;26219;29611;35361;3,0;3,5;0,24;64,5;60,0;3,0;1,5;37,3;10,2;4,4;1,8;1,3;1,3;-16,4;0
381850308;Houille Blanche;38185;Grenoble;15,9;15154;20862;29631;0,69;10566;13926;16534;18855;23737;27272;32052;38080;3,6;4,5;0,29;61,5;55,3;2,5;3,7;37,3;13,9;4,9;1,5;1,7;1,7;-17,6;0
381850309;Mistral;38185;Grenoble;;9384;12093;15677;0,52;7441;8968;9914;10943;13521;15058;16719;19783;2,7;3,1;0,22;54,5;47,8;6,4;0,4;23,7;2,8;26,2;7,6;10,1;8,5;-7,2;0
381850310;Rondeau-Liberation;38185;Grenoble;17,0;14816;21121;28813;0,66;10472;13144;15841;18387;24019;26632;31626;39792;3,8;4,8;0,30;67,8;61,6;2,9;3,2;32,1;13,0;5,0;1,9;1,7;1,4;-17,9;0
381850311;Abry;38185;Grenoble;17,9;13733;18736;23969;0,55;10179;12926;14964;16645;20369;22537;25592;32076;3,2;3,6;0,25;72,1;65,1;4,0;2,9;26,6;8,4;7,7;2,4;2,8;2,6;-14,8;0
381850401;Foch Ouest;38185;Grenoble;14,8;15239;20899;28024;0,61;10084;14190;16475;18374;23228;26192;30255;36257;3,6;4,0;0,26;71,1;64,6;3,4;3,1;28,1;11,0;6,1;1,6;2,4;2,2;-16,3;0
381850402;Foch Est;38185;Grenoble;15,2;15413;22085;29187;0,62;10682;14227;16951;19561;24621;27333;31566;37253;3,5;4,3;0,27;73,3;65,8;3,2;4,2;28,9;11,0;4,4;1,3;1,5;1,6;-17,6;0
381850403;Gustave Rivet;38185;Grenoble;13,5;15767;22327;29788;0,63;9969;14624;17253;19745;24811;28427;31776;38252;3,8;4,2;0,27;75,3;68,2;3,3;3,8;27,3;11,0;4,7;1,3;1,7;1,7;-18,3;0
381850404;Diables Bleus;38185;Grenoble;11,0;16910;24964;35571;0,75;11848;15209;18471;21875;28327;32781;38331;46387;3,9;4,8;0,30;69,2;61,2;2,1;6,0;34,0;14,8;2,8;1,2;0,6;1,0;-20,8;0
381850405;Clemenceau;38185;Grenoble;;17734;23705;30505;0,54;12962;16329;19190;21368;25824;28839;32269;40392;3,1;4,0;0,27;70,9;64,8;2,8;3,2;31,4;14,1;2,8;1,1;0,8;0,9;-19,2;0
381850406;Reynies;38185;Grenoble;;17612;23584;31775;0,60;12858;15793;18710;21031;26093;29821;34469;41804;3,3;3,9;0,27;82,9;75,9;2,8;4,3;22,5;10,3;3,9;1,4;1,3;1,2;-19,6;0
381850407;Ferrie-Stalingrad;38185;Grenoble;24,0;12608;17877;24897;0,69;8489;11409;13869;15856;20488;22961;26958;33344;3,9;4,3;0,28;72,9;65,3;4,3;3,3;25,7;8,1;8,4;2,6;2,9;3,0;-15,1;0
381850408;Peretto;38185;Grenoble;10,7;17101;23152;31835;0,64;12019;15358;18479;20779;26114;29556;35109;41145;3,4;4,2;0,27;73,4;68,5;2,4;2,5;28,7;12,9;4,1;1,5;1,3;1,3;-19,1;0
381850409;Bajatiere Ouest;38185;Grenoble;12,3;16083;22399;30388;0,64;11363;14631;17398;20081;25255;28658;32793;39750;3,5;4,1;0,27;70,5;64,4;2,7;3,4;30,4;12,3;5,0;1,5;1,7;1,8;-18,2;0
381850410;Bajatiere Est;38185;Grenoble;10,8;16042;22479;29633;0,60;12072;14597;17639;20027;24758;27670;31484;37902;3,1;3,9;0,26;76,1;68,3;2,8;5,0;27,5;10,3;3,9;1,5;1,2;1,2;-17,8;0
381850411;Capuche;38185;Grenoble;15,5;14577;19894;26511;0,60;10324;13281;15738;18026;22097;25006;27985;32989;3,2;3,9;0,26;71,8;65,4;3,3;3,1;26,9;9,9;6,8;1,4;2,8;2,5;-15,4;0
381850412;Allies-Clos d'Or;38185;Grenoble;22,9;12930;16486;22954;0,61;9024;11769;13670;15058;18782;21243;24427;29563;3,3;3,7;0,25;71,9;65,9;4,2;1,8;24,2;7,3;9,7;2,8;3,7;3,2;-13,1;0
381850413;Alpins;38185;Grenoble;15,3;14473;19245;23875;0,49;11088;13414;15692;17470;21146;22876;24873;28352;2,6;3,0;0,21;74,5;68,6;3,8;2,2;27,1;5,4;6,4;2,5;2,0;1,9;-13,4;0
381850414;Beauvert;38185;Grenoble;11,4;15539;20463;26157;0,52;11395;14324;16707;18749;22303;24434;27440;33088;2,9;3,3;0,23;84,2;78,8;3,3;2,1;19,0;6,9;5,6;2,6;1,5;1,6;-15,7;0
381850501;Valmy;38185;Grenoble;20,4;13057;18595;24816;0,63;9394;12235;14198;16563;20579;23100;27024;32287;3,4;4,2;0,28;74,0;67,1;3,5;3,4;22,7;10,9;8,6;2,1;3,2;3,3;-16,2;0
381850502;Jeanne d'Arc;38185;Grenoble;14,7;15429;20907;28378;0,62;10387;13917;16695;18727;22939;26364;30265;35725;3,4;4,0;0,26;73,9;67,2;3,2;3,5;27,9;9,5;5,5;1,8;1,7;1,9;-16,8;0
381850503;Abbaye;38185;Grenoble;26,0;12154;17599;24508;0,70;8943;10729;13050;14972;20049;22927;26130;31156;3,5;4,4;0,28;68,7;62,5;3,6;2,6;27,5;7,4;10,9;2,4;4,9;3,6;-14,5;0
381850504;Jouhaux;38185;Grenoble;39,2;10492;13993;19591;0,65;7869;9627;11186;12467;15830;18150;21541;26507;3,4;3,8;0,26;65,4;59,5;5,0;0,9;21,0;4,1;20,3;5,7;7,8;6,8;-10,8;0
381850505;Poterne;38185;Grenoble;25,7;12143;15878;22776;0,67;9027;11476;13178;14446;17465;20744;24205;30192;3,3;3,8;0,26;60,3;54,6;3,8;2,0;33,7;6,4;12,5;3,2;5,2;4,0;-12,9;0
381850506;Paul Cocat;38185;Grenoble;31,5;11447;14925;20049;0,58;8266;10468;12118;13261;16733;19131;21853;25737;3,1;3,6;0,25;72,7;66,1;4,8;1,8;16,6;3,6;17,9;5,5;6,7;5,7;-10,8;0
381850507;Teisseire;38185;Grenoble;40,4;10318;14105;18802;0,60;8216;9358;10887;12306;15380;17253;20240;24963;3,0;3,6;0,26;58,3;51,6;5,2;1,5;28,9;6,0;18,0;5,3;6,5;6,2;-11,2;0
381850601;Malherbe;38185;Grenoble;23,3;12825;17907;24587;0,66;9434;11627;13558;15663;20333;23111;26224;32397;3,4;4,0;0,27;48,8;43,9;2,9;2,0;46,8;10,1;8,7;3,3;2,5;2,9;-14,4;0
381850602;La Bruyere;38185;Grenoble;13,6;16105;22553;30207;0,63;11033;14632;17577;19904;25142;28173;32682;39169;3,6;4,2;0,28;60,7;52,8;2,7;5,2;40,8;11,7;4,3;1,4;1,5;1,3;-17,5;0
381850603;Les Trembles;38185;Grenoble;48,9;9782;12438;16157;0,51;7859;9383;10448;11484;13465;15335;17196;19625;2,5;3,0;0,22;60,3;52,6;6,8;0,9;19,1;2,5;25,7;8,4;8,8;8,5;-7,6;1
381850604;Arlequin;38185;Grenoble;53,1;9122;11622;15562;0,55;6937;8514;9798;10560;13323;14651;17297;20941;3,0;3,5;0,25;52,7;45,7;6,6;0,4;23,3;3,7;28,1;8,9;10,2;9,1;-7,8;0
381850605;Helbronner-Geants;38185;Grenoble;37,7;10465;13954;19645;0,66;7992;9922;11227;12621;15706;18209;21513;27020;3,4;3,9;0,27;61,6;55,4;4,9;1,3;28,8;5,1;16,4;5,6;6,0;4,8;-11,9;0
381850606;Constantine;38185;Grenoble;17,3;13871;19493;28742;0,76;10347;12843;14770;17071;21930;26104;30330;38049;3,7;4,4;0,30;57,2;51,2;2,1;3,8;40,8;11,6;7,7;2,8;2,6;2,3;-17,3;0
381850607;Baladins;38185;Grenoble;34,9;10889;15326;21099;0,67;8434;9892;11326;13358;17101;20080;22903;27833;3,3;3,9;0,27;62,4;55,2;5,5;1,8;30,9;5,3;14,1;4,8;5,1;4,2;-12,7;0
381850608;Vigny-Musset;38185;Grenoble;23,4;12560;17204;23441;0,63;9269;11693;13573;15281;19461;22060;24950;30011;3,2;3,7;0,25;81,4;75,4;4,6;1,4;17,2;5,0;10,6;4,0;3,2;3,4;-14,2;0
381850609;Village Olympique Nord;38185;Grenoble;43,6;10244;13280;17927;0,58;8233;9542;10664;11664;14458;16388;20088;24206;2,9;3,4;0,25;50,8;44,7;5,0;1,1;34,5;4,7;20,0;6,9;6,6;6,5;-10,0;1
381850610;Village Olympique Sud;38185;Grenoble;46,7;9840;12891;16116;0,49;8187;9099;10335;11135;13968;15373;17300;20763;2,5;2,9;0,22;52,0;44,9;6,1;1,0;26,1;3,8;26,1;7,4;10,2;8,6;-8,0;1
381930101;Fondbonniere;38193;L'Isle-d'Abeau;19,2;13378;17241;22263;0,52;10545;12464;14220;15591;19045;21093;23559;27847;2,6;3,0;0,22;89,1;82,2;5,8;1,0;8,4;2,7;12,0;6,4;2,1;3,5;-12,2;0
381930102;St-Hubert;38193;L'Isle-d'Abeau;29,9;11561;15231;19941;0,55;8966;10629;12354;13882;16870;18832;21191;25635;2,9;3,3;0,24;79,8;72,8;6,3;0,7;12,2;2,9;16,2;5,4;5,0;5,8;-11,1;0
381930105;Trois Vallons-Le Lombard;38193;L'Isle-d'Abeau;9,6;16710;22933;30346;0,59;12438;15592;17783;20460;25490;28715;33162;41153;3,3;3,7;0,26;95,9;87,8;3,6;4,5;8,7;6,3;5,6;3,3;0,9;1,4;-16,5;0
381930106;Le Village-Côteaux de Chasse Nord;38193;L'Isle-d'Abeau;7,0;17181;21917;27838;0,49;13342;15930;18187;20157;24217;26643;29615;35473;2,7;3,0;0,22;93,1;88,0;3,2;1,9;11,6;5,2;5,9;3,7;0,8;1,4;-15,8;0
381930107;Le Village-Côteaux de Chasse Sud;38193;L'Isle-d'Abeau;;14368;18625;25052;0,57;11105;13440;15493;17068;20704;23415;26490;31054;2,8;3,2;0,23;85,6;78,0;4,6;2,9;15,6;3,9;8,5;4,7;1,4;2,4;-13,6;0
382290101;Bealieres;38229;Meylan;;17534;24486;33435;0,65;13102;15878;18658;21628;27975;31998;35579;43332;3,3;3,8;0,26;74,7;69,3;2,4;3,0;29,1;10,8;3,7;1,6;1,0;1,1;-18,3;0
382290102;Grand Pre-Buclos-Eyminees;38229;Meylan;6,8;19182;25884;33830;0,57;13960;17545;20977;23456;28538;31851;36444;44551;3,2;3,8;0,25;64,0;57,4;1,8;4,8;38,2;13,4;3,2;1,4;0,9;0,9;-18,8;0
382290201;Ayguinards;38229;Meylan;;19336;25912;34415;0,58;14457;18147;20795;23050;29084;32324;37778;45290;3,1;3,9;0,27;66,0;59,9;2,1;4,0;33,2;19,2;2,6;1,4;0,5;0,7;-21,0;0
382290202;Reviree;38229;Meylan;;18847;25458;34365;0,61;14455;17805;20120;23029;28763;32302;35973;46824;3,2;3,5;0,25;58,6;52,8;1,9;3,8;43,0;15,1;2,2;1,2;0,4;0,6;-18,9;0
382290203;Plaine Fleurie;38229;Meylan;;19409;26894;36818;0,65;14437;18118;20558;23025;30251;34199;39131;51923;3,6;4,2;0,29;56,1;49,8;1,6;4,7;42,5;20,0;2,0;0,8;0,6;0,6;-20,6;0
382290301;Maupertuis-St Mury-Charlaix;38229;Meylan;;27287;37349;50636;0,63;18597;24683;28986;32891;41561;47825;54510;71469;3,8;5,1;0,33;70,6;59,4;1,4;9,8;25,6;31,8;1,2;0,7;0,3;0,3;-29,2;0
382290302;Haut Meylan;38229;Meylan;;26921;37639;53719;0,71;18812;24850;29147;33171;43763;49726;59272;77846;4,1;5,4;0,34;76,1;59,0;1,5;15,6;27,1;25,4;1,2;0,6;0,3;0,3;-29,8;0
383170101;Grand-Galet;38317;Le Pont-de-Claix;13,7;14876;19428;25001;0,52;11404;13900;15740;17631;21221;23312;26409;30504;2,7;3,0;0,21;78,7;73,0;4,3;1,4;21,9;5,2;6,9;3,3;1,6;2,0;-12,7;0
383170102;Villancourt;38317;Le Pont-de-Claix;;16221;20430;25038;0,43;12657;15323;17071;18636;22036;24102;26395;30622;2,4;2,8;0,20;72,3;66,4;3,2;2,7;29,3;7,9;4,1;1,9;1,3;0,9;-13,6;0
383170103;Les-Iles-de-Mars-Les-Olympiades;38317;Le Pont-de-Claix;;10925;14269;19279;0,59;8540;10103;11811;12847;16044;17899;20474;24136;2,8;3,3;0,23;62,1;55,1;5,5;1,5;24,3;4,0;18,6;6,8;5,8;6,0;-9,0;0
383170104;Arc-En-Ciel;38317;Le Pont-de-Claix;;15604;19872;24802;0,46;12052;14495;16573;18104;21656;23816;26042;30174;2,5;2,9;0,21;70,0;66,0;2,5;1,4;29,6;6,8;6,0;3,0;1,6;1,4;-12,4;0
383170105;Bourg;38317;Le Pont-de-Claix;12,0;15624;20384;25755;0,50;11779;14366;16704;18279;22202;24311;27328;31125;2,6;3,2;0,23;72,9;67,7;3,7;1,5;27,6;6,8;5,9;2,6;1,6;1,8;-13,2;0
383820102;Rochepleine;38382;Saint-Égrève;9,7;16552;22517;29679;0,58;12464;15287;17744;19931;25112;27820;31916;38392;3,1;3,6;0,25;79,3;73,7;3,0;2,6;23,6;9,4;5,2;2,4;1,5;1,4;-17,5;0
383820103;Champaviotte;38382;Saint-Égrève;;16439;22261;28511;0,54;12358;15080;17530;20046;24386;26874;30126;34609;2,8;3,5;0,24;73,8;68,4;2,3;3,2;28,2;10,1;4,4;2,0;1,1;1,2;-16,5;0
383820104;Barnave-Saint Robert;38382;Saint-Égrève;;22766;29013;37608;0,51;15966;21491;23877;26156;32136;35571;39161;45573;2,9;3,4;0,23;62,3;57,4;1,9;3,0;41,6;14,4;1,9;1,1;0,4;0,4;-20,2;0
383820105;La-Monta-Visancourt;38382;Saint-Égrève;8,1;17847;23634;30699;0,54;13108;16560;19129;21535;25753;28947;32903;40120;3,1;3,7;0,25;78,6;73,4;2,3;2,9;25,0;9,9;4,3;2,0;1,1;1,1;-17,8;0
383820201;Fiancey-Brieux;38382;Saint-Égrève;;18859;25973;36271;0,67;14587;17358;20296;23470;29120;33331;38566;46532;3,2;4,0;0,27;67,7;60,8;1,9;5,0;33,7;14,5;3,7;1,7;1,1;0,8;-19,6;0
383820202;Moutonnees;38382;Saint-Égrève;;18217;23565;30419;0,52;13946;16935;19470;21452;26385;29281;32451;39232;2,8;3,2;0,23;75,4;70,1;2,3;3,1;27,4;10,9;3,4;2,0;0,7;0,7;-17,1;0
383820203;Predieu;38382;Saint-Égrève;;17708;22013;27967;0,47;14093;16579;18686;20201;23903;26691;29553;34619;2,5;2,9;0,21;73,0;68,7;2,3;2,0;30,7;8,7;3,3;1,8;0,8;0,7;-15,7;0
384210101;Croix-Rouge;38421;Saint-Martin-d'Hères;16,3;14483;19963;26819;0,62;10207;13465;15717;17802;22315;24939;28552;34744;3,4;4,1;0,27;76,9;70,9;3,3;2,7;24,3;7,9;6,4;2,1;2,0;2,2;-15,5;0
384210103;Portail-Rouge;38421;Saint-Martin-d'Hères;17,3;14611;20950;26723;0,58;10055;13264;15875;18184;22764;25206;28048;34330;3,4;3,9;0,26;69,9;64,5;3,1;2,3;30,3;9,1;6,2;2,0;2,2;2,0;-15,5;0
384210201;La-Plaine;38421;Saint-Martin-d'Hères;16,8;14142;19046;24403;0,54;10434;13051;15087;17227;21035;23269;26163;30069;2,9;3,2;0,23;82,1;76,1;3,9;2,1;17,9;4,7;9,2;3,7;2,8;2,7;-13,9;0
384210202;Renaudie;38421;Saint-Martin-d'Hères;;11315;14641;19327;0,55;8379;10417;12092;13230;16065;18220;20597;25624;3,1;3,7;0,25;75,9;68,4;5,1;2,4;15,1;4,4;15,8;5,3;5,5;5,0;-11,2;0
384210301;Paul-Bert;38421;Saint-Martin-d'Hères;13,8;14498;19166;23922;0,49;10850;13636;15245;17180;20834;22809;25168;28199;2,6;3,0;0,21;70,3;65,5;3,0;1,8;30,5;6,5;6,2;2,8;1,7;1,7;-13,5;0
384210302;Paul-Eluard;38421;Saint-Martin-d'Hères;13,7;15266;20008;25176;0,50;11018;14227;16137;18436;21637;23934;26841;31813;2,9;3,4;0,24;73,5;67,2;3,7;2,6;27,2;8,4;5,3;2,3;1,6;1,3;-14,4;0
384210401;Les-Alloves;38421;Saint-Martin-d'Hères;;16154;20261;24980;0,44;12231;15096;17052;18694;21660;23684;26279;29824;2,4;2,8;0,20;78,6;73,1;3,2;2,3;24,1;7,2;4,3;2,3;1,1;1,0;-14,2;0
384210402;Le-Village;38421;Saint-Martin-d'Hères;9,2;16256;21213;27215;0,52;12643;15309;17449;19602;23219;26078;29173;34672;2,7;3,2;0,23;73,2;68,3;2,8;2,1;28,8;9,4;4,2;2,4;0,9;1,0;-15,6;0
384210501;Murier;38421;Saint-Martin-d'Hères;18,6;13793;19205;25370;0,60;9989;12641;14926;17399;21433;24047;27240;33303;3,3;4,2;0,28;73,7;66,1;3,2;4,4;22,8;14,0;6,8;3,1;1,8;2,0;-17,3;0
384210502;Semard;38421;Saint-Martin-d'Hères;22,1;12927;17860;22956;0,56;9464;11991;14064;15946;19523;21840;24665;29574;3,1;3,5;0,24;66,4;59,3;4,1;3,1;29,9;6,8;9,4;2,5;3,4;3,4;-12,5;0
384210601;Taillees;38421;Saint-Martin-d'Hères;13,8;15466;21020;28256;0,61;11264;14333;16841;19052;23329;26163;30546;35374;3,1;3,8;0,25;75,7;68,9;3,4;3,4;26,6;9,3;4,9;1,6;1,5;1,8;-16,5;0
384740101;La Falaise;38474;Sassenage;;15859;19978;23994;0,41;12159;14755;16515;17939;21352;23013;24954;28447;2,3;2,6;0,19;73,1;68,1;3,8;1,3;27,6;6,3;6,3;3,2;1,7;1,4;-13,3;0
384740102;La Plaine;38474;Sassenage;6,0;18799;24070;30428;0,48;13959;17522;19797;21935;26217;28798;32650;38728;2,8;3,2;0,22;81,0;74,4;2,4;4,2;23,2;10,5;3,6;2,0;0,8;0,8;-18,3;0
384740103;Le Bourg-Les Cotes;38474;Sassenage;;19401;25983;34012;0,56;14376;17880;21004;23399;28871;31963;36162;43694;3,0;3,7;0,25;79,7;73,0;2,5;4,2;24,4;12,7;2,8;1,6;0,6;0,6;-19,6;0
384740104;Engenieres-Rolandiere;38474;Sassenage;;19644;24570;30730;0,45;15290;18143;20483;22412;26731;29389;33267;38975;2,5;3,2;0,23;73,7;69,8;2,1;1,8;30,8;12,0;2,6;1,6;0,5;0,5;-19,1;0
384850101;Les-Iles-Sud;38485;Seyssinet-Pariset;10,4;16264;21262;27318;0,52;12208;15202;17306;19288;23273;25965;29412;34957;2,9;3,4;0,24;67,3;61,5;2,6;3,2;33,4;10,0;4,8;1,7;1,7;1,4;-15,5;0
384850102;Les-Iles-Nord;38485;Seyssinet-Pariset;10,2;16467;21366;27194;0,50;12203;15382;17437;19492;23513;26021;29075;34484;2,8;3,4;0,24;74,2;69,0;2,5;2,7;26,3;11,6;4,2;2,1;1,1;1,0;-16,3;0
384850103;La-Fauconniere;38485;Seyssinet-Pariset;;16223;22104;28831;0,57;12503;15033;17802;20209;24894;27218;31382;37135;3,0;3,7;0,26;74,0;68,7;2,7;2,7;26,0;11,1;5,4;2,8;1,2;1,4;-16,5;0
384850104;Pacalaire;38485;Seyssinet-Pariset;;18161;22501;27973;0,44;14310;17082;18885;20855;24628;26570;29848;35281;2,5;2,9;0,21;73,8;69,0;2,3;2,4;28,6;9,8;3,6;1,5;1,1;0,9;-15,8;1
384850105;Le-Village;38485;Seyssinet-Pariset;;19728;25188;34534;0,59;15157;18162;21090;23360;28339;32239;36987;45699;3,0;4,4;0,31;71,1;59,9;2,0;9,3;30,2;17,3;2,1;1,0;0,7;0,4;-20,7;0
385440101;Jean-Moulin;38544;Vienne;22,3;12978;17779;23393;0,59;9103;11879;13876;15840;19563;22007;24867;29726;3,3;3,7;0,25;69,6;62,0;4,1;3,6;26,9;7,7;9,4;3,2;3,2;3,0;-13,6;0
385440102;Saint-Germain;38544;Vienne;12,5;15789;20687;26653;0,53;11379;14222;17141;18994;22767;25067;28457;34759;3,1;3,4;0,24;68,9;63,7;2,8;2,5;32,5;9,9;4,9;1,7;1,6;1,6;-16,2;0
385440103;Michel-Servet;38544;Vienne;13,2;14808;20441;28882;0,69;11445;13894;16033;18053;22582;26231;31227;40351;3,5;4,3;0,30;60,6;52,9;2,9;4,8;38,0;14,1;4,5;1,3;1,5;1,7;-17,2;0
385440201;Salle-des-Fetes;38544;Vienne;17,0;14584;20185;27811;0,66;10162;13159;15879;17922;22775;25696;29839;35887;3,5;4,5;0,29;75,1;67,0;3,7;4,4;23,0;13,2;5,9;1,4;2,4;2,2;-17,2;0
385440202;Les-Collines;38544;Vienne;6,5;20183;27081;38667;0,68;14122;18999;21693;24675;30421;35409;41917;55106;3,9;5,0;0,32;78,3;65,9;2,7;9,8;24,1;19,5;2,5;1,4;0,6;0,5;-24,4;0
385440301;Salomon;38544;Vienne;35,2;10697;14684;21453;0,73;8286;9923;11565;13167;17068;19844;23734;30735;3,7;4,4;0,30;63,6;57,3;4,2;2,1;26,2;7,3;15,1;4,5;5,7;5,0;-12,2;0
385440302;Vallee-de-Gere;38544;Vienne;35,3;10669;15485;21733;0,71;7918;9642;11447;13014;17588;20357;23428;30138;3,8;4,7;0,31;75,2;65,1;5,1;5,1;17,9;6,7;13,6;3,9;5,5;4,2;-13,4;0
385440303;Charlemagne;38544;Vienne;17,7;14262;20060;27374;0,65;10001;12905;15530;18026;22390;25322;29349;35418;3,5;4,3;0,28;75,8;68,3;3,1;4,4;22,7;10,3;7,1;3,5;1,8;1,8;-15,9;0
385440304;Malissol;38544;Vienne;33,6;11090;15274;19853;0,57;8460;9962;11764;13500;17161;18680;21241;24538;2,9;3,2;0,23;70,9;63,7;5,8;1,5;18,7;3,9;16,8;7,1;4,9;4,9;-10,3;0
385440401;Pasteur-Leveau;38544;Vienne;16,5;14374;20067;25945;0,58;9666;13294;15488;17485;22105;24568;28109;34451;3,6;4,1;0,27;71,2;64,0;3,3;3,9;30,2;8,1;6,1;2,2;2,1;1,8;-15,6;0
385440402;Estressin;38544;Vienne;16,4;15208;20853;27303;0,58;10043;13421;16603;18964;22967;25592;29624;36073;3,6;4,4;0,28;63,7;58,4;2,7;2,6;36,1;12,0;4,9;2,1;1,5;1,3;-16,7;0
385440403;Grand-Estressin;38544;Vienne;36,4;10547;14026;17701;0,51;8133;9676;11312;12822;15182;16574;19174;22549;2,8;3,1;0,22;47,9;42,4;4,8;0,7;36,7;4,7;19,1;4,8;8,4;6,0;-8,4;0
385530101;Les-Armieres-Le-Mas-de-La-Raz;38553;Villefontaine;10,1;16381;20828;26121;0,47;12187;15476;17398;19081;22970;25041;27210;31433;2,6;3,0;0,21;78,4;72,2;4,0;2,2;23,7;5,3;6,1;3,4;1,2;1,5;-13,5;0
385530102;Les Roches;38553;Villefontaine;;11640;15798;21405;0,62;8602;10730;12487;13942;17768;20181;22835;27154;3,2;3,6;0,25;68,3;61,3;5,5;1,5;24,8;4,7;13,6;5,5;3,7;4,4;-11,4;0
385530103;Centre-St-Bonnet-Muissiat;38553;Villefontaine;31,7;11332;15011;20653;0,62;8795;10525;12179;13316;17062;19287;22028;26114;3,0;3,5;0,25;72,2;65,4;6,1;0,7;17,6;4,2;16,6;5,7;5,2;5,7;-10,6;0
385530104;Les-Picotieres-Le-Village;38553;Villefontaine;;18360;24293;31778;0,55;13329;16015;19972;22056;27027;29493;33663;39856;3,0;3,5;0,24;75,8;68,7;2,8;4,3;29,3;8,3;3,6;2,2;0,6;0,8;-17,0;0
385530106;Vaugelas;38553;Villefontaine;27,1;11831;15206;20518;0,57;9067;10886;12747;13979;16765;19299;22004;25952;2,9;3,2;0,23;73,3;65,8;6,4;1,1;18,5;4,0;14,9;5,4;4,4;5,0;-10,7;0
