CODGEO;LIBGEO;NBMEN14;NBPERS14;NBUC14;Q114;Q214;Q314;Q3_Q1;D114;D214;D314;D414;D614;D714;D814;D914;RD;S80S2014;GI14;PTSAC14;PBEN14;PPEN14;PPAT14;PPSOC14;PPFAM14;PPMINI14;PPLOGT14;PIMPOT14
30090;Concoules;115;214;161,5;;17972,0;;;;;;;;;;;;;;;;;;;;;;
30091;Congénies;661;1660;1098,8;;21351,7;;;;;;;;;;;;;;;;;;;;;;
30092;Connaux;720;1741;1169,9;;21321,7;;;;;;;;;;;;;;;;;;;;;;
30094;Corbès;66;152;104,6;;16725,6;;;;;;;;;;;;;;;;;;;;;;
30095;Corconne;216;510;347,8;;20545,8;;;;;;;;;;;;;;;;;;;;;;
30096;Cornillon;351;859;576,1;;20710,0;;;;;;;;;;;;;;;;;;;;;;
30097;Courry;145;296;213,9;;17050,0;;;;;;;;;;;;;;;;;;;;;;
30098;Crespian;144;384;247,4;;19882,0;;;;;;;;;;;;;;;;;;;;;;
30099;Cros;116;245;175,0;;17389,0;;;;;;;;;;;;;;;;;;;;;;
30100;Cruviers-Lascours;255;669;434,2;;19672,6;;;;;;;;;;;;;;;;;;;;;;
30101;Deaux;248;634;417,8;;19796,7;;;;;;;;;;;;;;;;;;;;;;
30102;Dions;260;594;410,4;;18760,4;;;;;;;;;;;;;;;;;;;;;;
30103;Domazan;357;865;580,2;;21140,9;;;;;;;;;;;;;;;;;;;;;;
30104;Domessargues;241;687;434,8;;19944,0;;;;;;;;;;;;;;;;;;;;;;
30105;Dourbies;83;139;110,4;;15846,0;;;;;;;;;;;;;;;;;;;;;;
30106;Durfort-et-Saint-Martin-de-Sossenac;306;680;470,9;;17870,0;;;;;;;;;;;;;;;;;;;;;;
30107;Estézargues;214;551;357,5;;22107,0;;;;;;;;;;;;;;;;;;;;;;
30108;L'Estréchure;82;163;119,1;;16095,0;;;;;;;;;;;;;;;;;;;;;;
30109;Euzet;180;422;288,6;;19628,0;;;;;;;;;;;;;;;;;;;;;;
30110;Flaux;149;357;244,0;;20023,3;;;;;;;;;;;;;;;;;;;;;;
30111;Foissac;161;405;268,7;;18106,4;;;;;;;;;;;;;;;;;;;;;;
30112;Fons;519;1372;886,2;;20019,0;;;;;;;;;;;;;;;;;;;;;;
30113;Fons-sur-Lussan;109;240;168,2;;18628,0;;;;;;;;;;;;;;;;;;;;;;
30114;Fontanès;272;680;451,4;;19123,3;;;;;;;;;;;;;;;;;;;;;;
30115;Fontarèches;102;238;161,9;;19412,1;;;;;;;;;;;;;;;;;;;;;;
30116;Fournès;419;1085;706,2;;18664,3;;;;;;;;;;;;;;;;;;;;;;
30117;Fourques;1191;2831;1922,1;15547,0;20974,0;27574,5;12027,5;11470,4;14517,0;16556,7;18648,0;23297,3;26127,4;29257,7;34007,3;3,0;3,6;0,2;66,9;6,3;30,0;9,4;3,7;1,8;0,9;1,1;-16,3
30119;Fressac;64;168;110,0;;18771,1;;;;;;;;;;;;;;;;;;;;;;
30120;Gagnières;503;1006;728,2;;15735,4;;;;;;;;;;;;;;;;;;;;;;
30121;Gailhan;97;233;157,7;;20314,8;;;;;;;;;;;;;;;;;;;;;;
30122;Gajan;280;720;475,6;;19196,5;;;;;;;;;;;;;;;;;;;;;;
30123;Gallargues-le-Montueux;1475;3667;2424,2;15462,0;20440,5;26364,3;10902,3;11213,3;14214,0;16413,9;18331,0;22464,8;25130,7;28531,3;34118,6;3,0;3,7;0,3;73,4;6,8;23,0;8,0;4,8;2,5;1,1;1,2;-16,0
30124;Le Garn;105;236;163,7;;18683,5;;;;;;;;;;;;;;;;;;;;;;
30125;Garons;1781;4663;3043,1;14598,8;19508,9;25348,0;10749,3;10350,0;13428,8;15426,1;17440,7;21616,0;23640,7;27188,3;32208,3;3,1;3,6;0,2;68,5;5,4;26,9;7,8;6,0;3,1;1,6;1,3;-14,6
30126;Garrigues-Sainte-Eulalie;291;711;477,7;;21503,6;;;;;;;;;;;;;;;;;;;;;;
30127;Gaujac;425;1121;727,8;;20879,2;;;;;;;;;;;;;;;;;;;;;;
30128;Générac;1643;4107;2718,5;15412,4;20411,7;26438,5;11026,1;11483,1;14271,1;16414,0;18470,4;22518,7;25014,0;28797,2;33613,0;2,9;3,6;0,2;66,2;6,8;28,1;10,2;4,7;2,5;1,1;1,1;-16,0
30129;Générargues;321;699;491,4;;18790,9;;;;;;;;;;;;;;;;;;;;;;
30130;Génolhac;418;823;602,7;;18025,3;;;;;;;;;;;;;;;;;;;;;;
30131;Goudargues;498;1065;753,8;;18040,7;;;;;;;;;;;;;;;;;;;;;;
30132;La Grand-Combe;2173;4438;3161,7;9849,0;14230,4;18210,0;8361,0;7483,2;8991,0;10630,7;12468,0;15767,3;17383,3;19407,0;22966,0;3,1;3,6;0,2;37,6;1,7;45,9;6,0;17,3;3,5;8,6;5,3;-8,5
30133;Le Grau-du-Roi;5295;9621;7275,1;13954,8;19173,3;25947,3;11992,5;10223,0;12774,0;14988,0;17063,6;21382,3;24191,3;28293,3;35346,0;3,5;4,2;0,3;41,9;5,6;48,5;15,5;4,7;1,1;2,0;1,6;-16,2
30134;Issirac;104;258;169,3;;16075,0;;;;;;;;;;;;;;;;;;;;;;
30135;Jonquières-Saint-Vincent;1400;3782;2429,7;13705,9;18521,7;24056,0;10350,0;9774,7;12575,3;14642,0;16617,3;20626,0;22843,2;25533,0;30708,9;3,1;3,9;0,3;64,5;5,3;27,5;9,8;6,9;3,4;1,7;1,8;-14,0
30136;Junas;469;1102;746,6;;20252,0;;;;;;;;;;;;;;;;;;;;;;
30137;Lamelouze;58;138;94,8;;17074,8;;;;;;;;;;;;;;;;;;;;;;
30138;Langlade;871;2155;1461,0;18496,7;24575,7;32744,0;14247,3;13392,7;17424,0;19730,0;22116,1;27620,0;30587,8;35661,5;43831,5;3,3;3,9;0,3;61,4;6,3;36,9;11,5;2,3;1,3;0,6;0,5;-18,4
30139;Lanuéjols;143;314;218,9;;17697,3;;;;;;;;;;;;;;;;;;;;;;
30140;Lasalle;535;1025;751,9;;15996,7;;;;;;;;;;;;;;;;;;;;;;
30141;Laudun-l'Ardoise;2234;5619;3717,7;15301,2;20291,9;26010,0;10708,8;11114,6;14146,0;16262,0;18340,7;22316,0;24790,7;27672,4;32512,2;2,9;3,4;0,2;71,3;4,5;25,6;8,0;5,4;2,6;1,4;1,4;-14,8
30142;Laval-Pradel;501;1139;785,7;;18568,7;;;;;;;;;;;;;;;;;;;;;;
30143;Laval-Saint-Roman;87;226;150,6;;19440,0;;;;;;;;;;;;;;;;;;;;;;
30144;Lecques;158;427;270,5;;18548,8;;;;;;;;;;;;;;;;;;;;;;
30145;Lédenon;588;1540;1007,3;;19678,8;;;;;;;;;;;;;;;;;;;;;;
30146;Lédignan;584;1465;968,2;;17193,3;;;;;;;;;;;;;;;;;;;;;;
30147;Lézan;637;1520;1020,2;;17346,8;;;;;;;;;;;;;;;;;;;;;;
30148;Liouc;105;264;175,3;;20831,3;;;;;;;;;;;;;;;;;;;;;;
30149;Lirac;363;901;602,2;;20700,5;;;;;;;;;;;;;;;;;;;;;;
30150;Logrian-Florian;110;270;182,1;;18859,0;;;;;;;;;;;;;;;;;;;;;;
30151;Lussan;227;520;359,4;;18443,3;;;;;;;;;;;;;;;;;;;;;;
30152;Les Mages;870;2047;1390,5;14138,0;18411,0;23652,5;9514,5;10848,8;13127,3;14955,5;16571,9;20217,3;22267,0;25127,0;30119,0;2,8;3,4;0,2;54,0;5,3;39,3;8,4;5,6;2,4;1,9;1,4;-12,6
30153;Malons-et-Elze;49;106;74,1;;13439,7;;;;;;;;;;;;;;;;;;;;;;
30154;Mandagout;200;390;284,0;;16049,0;;;;;;;;;;;;;;;;;;;;;;
30155;Manduel;2692;6772;4513,9;15331,7;19910,5;25685,7;10354,0;11248,0;14146,1;16355,5;18198,3;21756,1;24271,3;27209,0;32353,3;2,9;3,4;0,2;61,9;6,6;33,0;8,2;5,1;2,3;1,5;1,3;-14,8
30156;Marguerittes;3490;8448;5722,3;15288,6;19886,8;25430,0;10141,4;11665,7;14175,2;16504,3;18288,3;21811,3;24147,0;27288,0;32098,7;2,8;3,2;0,2;61,5;5,1;35,6;7,7;4,8;2,0;1,6;1,2;-14,7
30157;Mars;76;173;119,5;;18142,2;;;;;;;;;;;;;;;;;;;;;;
30158;Martignargues;169;416;280,3;;19146,8;;;;;;;;;;;;;;;;;;;;;;
30159;Le Martinet;353;719;513,6;;16924,6;;;;;;;;;;;;;;;;;;;;;;
30160;Maruéjols-lès-Gardon;97;247;160,4;;16141,4;;;;;;;;;;;;;;;;;;;;;;
30161;Massanes;76;192;127,4;;17595,3;;;;;;;;;;;;;;;;;;;;;;
30162;Massillargues-Attuech;278;659;450,7;;18921,1;;;;;;;;;;;;;;;;;;;;;;
30163;Mauressargues;63;162;106,6;;20764,3;;;;;;;;;;;;;;;;;;;;;;
30164;Méjannes-le-Clap;296;666;460,0;;18336,0;;;;;;;;;;;;;;;;;;;;;;
30165;Méjannes-lès-Alès;488;1192;801,2;;20203,1;;;;;;;;;;;;;;;;;;;;;;
30166;Meynes;938;2412;1588,7;14401,3;19383,5;25577,0;11175,7;9644,8;13077,0;15469,0;17483,0;21270,7;23710,0;27210,0;32420,5;3,4;4,1;0,3;67,7;5,9;27,0;9,3;5,2;2,4;1,6;1,2;-15,1
30167;Meyrannes;404;838;598,0;;16985,0;;;;;;;;;;;;;;;;;;;;;;
30168;Mialet;276;590;420,7;;17916,1;;;;;;;;;;;;;;;;;;;;;;
30169;Milhaud;2253;5396;3649,9;14304,3;18935,4;24236,0;9931,7;10445,0;13230,0;15260,0;17265,2;20729,0;22870,8;25510,4;30223,9;2,9;3,4;0,2;59,2;3,0;37,3;8,7;6,3;2,6;2,1;1,6;-14,5
30170;Molières-Cavaillac;381;871;603,9;;18461,3;;;;;;;;;;;;;;;;;;;;;;
30171;Molières-sur-Cèze;603;1250;890,3;;14697,5;;;;;;;;;;;;;;;;;;;;;;
30172;Monoblet;268;588;409,9;;16289,3;;;;;;;;;;;;;;;;;;;;;;
30173;Mons;676;1673;1119,9;;20574,0;;;;;;;;;;;;;;;;;;;;;;
30174;Montaren-et-Saint-Médiers;629;1444;998,0;;18906,1;;;;;;;;;;;;;;;;;;;;;;
30175;Montclus;82;180;124,3;;16412,5;;;;;;;;;;;;;;;;;;;;;;
30176;Montdardier;106;205;150,8;;17054,0;;;;;;;;;;;;;;;;;;;;;;
30177;Monteils;258;676;442,2;;19966,1;;;;;;;;;;;;;;;;;;;;;;
30178;Montfaucon;586;1488;984,1;;19982,5;;;;;;;;;;;;;;;;;;;;;;
30179;Montfrin;1288;3141;2109,8;13515,5;17991,3;23432,0;9916,5;9519,0;12244,0;14685,6;16266,0;19781,4;21913,6;25107,0;31953,3;3,4;4,1;0,3;62,7;8,1;27,6;9,6;6,6;2,6;2,3;1,7;-14,6
30180;Montignargues;216;588;383,8;;19378,1;;;;;;;;;;;;;;;;;;;;;;
30181;Montmirat;152;420;263,7;;18609,4;;;;;;;;;;;;;;;;;;;;;;
30182;Montpezat;430;1133;737,0;;19036,0;;;;;;;;;;;;;;;;;;;;;;
30183;Moulézan;241;588;389,9;;18256,0;;;;;;;;;;;;;;;;;;;;;;
30184;Moussac;557;1355;906,9;;19071,3;;;;;;;;;;;;;;;;;;;;;;
30185;Mus;549;1390;922,0;;21303,3;;;;;;;;;;;;;;;;;;;;;;
30186;Nages-et-Solorgues;649;1707;1124,2;;25127,1;;;;;;;;;;;;;;;;;;;;;;
30187;Navacelles;142;322;220,7;;18470,4;;;;;;;;;;;;;;;;;;;;;;
30188;Ners;309;753;509,1;;18916,0;;;;;;;;;;;;;;;;;;;;;;
30189;Nîmes;64885;139707;97372,3;11392,2;16626,0;24122,0;12729,8;8338,3;10371,5;12422,5;14439,0;19182,0;22190,0;26473,5;34174,6;4,1;5,2;0,3;57,3;6,6;31,8;10,1;10,8;3,0;4,2;3,6;-16,6
30190;Notre-Dame-de-la-Rouvière;180;382;271,4;;15948,0;;;;;;;;;;;;;;;;;;;;;;
30191;Orsan;463;1134;760,9;;21889,1;;;;;;;;;;;;;;;;;;;;;;
30192;Orthoux-Sérignac-Quilhan;181;398;280,8;;20536,0;;;;;;;;;;;;;;;;;;;;;;
30193;Parignargues;235;580;384,6;;21223,1;;;;;;;;;;;;;;;;;;;;;;
30194;Peyremale;143;278;206,1;;18926,7;;;;;;;;;;;;;;;;;;;;;;
30196;Le Pin;164;416;274,6;;20855,3;;;;;;;;;;;;;;;;;;;;;;
30197;Les Plans;96;236;158,0;;20176,9;;;;;;;;;;;;;;;;;;;;;;
30198;Les Plantiers;121;219;165,2;;14723,5;;;;;;;;;;;;;;;;;;;;;;
30200;Pompignan;334;788;528,7;;18062,0;;;;;;;;;;;;;;;;;;;;;;
30201;Ponteils-et-Brésis;145;297;212,2;;20416,7;;;;;;;;;;;;;;;;;;;;;;
30202;Pont-Saint-Esprit;4607;10488;7173,5;12433,3;17631,1;23757,8;11324,5;9209,4;11463,3;13427,2;15543,1;19919,7;22475,3;25600,7;31763,0;3,4;4,1;0,3;61,6;3,5;32,9;8,4;8,3;2,9;2,8;2,6;-14,7
30203;Portes;156;340;238,6;;16081,4;;;;;;;;;;;;;;;;;;;;;;
30204;Potelières;153;374;251,2;;18331,3;;;;;;;;;;;;;;;;;;;;;;
30205;Pougnadoresse;91;234;154,4;;19647,6;;;;;;;;;;;;;;;;;;;;;;
30206;Poulx;1484;3997;2621,0;18744,0;23650,8;31018,0;12274,0;13862,5;17334,0;19708,5;21512,7;26210,5;29176,4;33342,4;39619,3;2,9;3,4;0,2;69,9;7,1;29,0;9,0;2,8;1,6;0,7;0,5;-17,8
30207;Pouzilhac;274;701;457,7;;18342,2;;;;;;;;;;;;;;;;;;;;;;
30209;Pujaut;1647;4230;2799,7;17612,4;23618,4;31949,1;14336,7;12991,8;16176,0;18962,7;20935,7;26090,0;29552,0;34426,2;42942,4;3,3;4,0;0,3;67,2;10,2;26,8;12,4;3,0;1,7;0,7;0,6;-19,6
30210;Quissac;1309;3016;2058,0;13495,6;18078,7;23935,0;10439,4;10036,7;12703,3;14367,9;16186,8;19799,0;22413,9;25314,0;30401,5;3,0;3,7;0,3;56,4;7,0;34,1;9,7;6,9;2,6;2,3;2,1;-14,1
30211;Redessan;1467;3980;2561,7;14044,8;18965,2;24606,0;10561,2;10511,0;13120,3;15104,6;17122,0;21197,9;23474,3;26277,1;30835,3;2,9;3,5;0,2;68,4;7,1;24,9;8,5;5,9;3,1;1,3;1,5;-14,8
30212;Remoulins;1022;2284;1574,2;12589,0;17088,5;22282,0;9693,0;9350,0;11740,8;13374,5;15417,0;19137,0;21214,8;23557,5;28480,8;3,0;3,6;0,2;61,1;3,4;28,7;11,0;8,9;3,1;2,9;2,9;-13,1
30214;Ribaute-les-Tavernes;807;2077;1355,1;13165,8;17476,5;23105,2;9939,5;9170,0;12205,0;14235,7;15883,0;19263,5;21730,0;24823,3;28980,0;3,2;3,9;0,3;59,6;3,6;33,4;9,8;7,3;3,6;2,0;1,8;-13,7
30215;Rivières;155;327;234,0;;19086,5;;;;;;;;;;;;;;;;;;;;;;
30216;Robiac-Rochessadoule;398;826;589,3;;15751,1;;;;;;;;;;;;;;;;;;;;;;
30217;Rochefort-du-Gard;2852;7714;5011,1;16294,2;21848,8;28968,0;12673,8;11721,0;15046,0;17386,2;19526,3;24328,7;27182,4;30915,3;36678,7;3,1;3,8;0,3;73,9;6,1;24,4;9,1;3,9;2,2;0,8;0,8;-17,4
30218;Rochegude;91;212;143,9;;18526,7;;;;;;;;;;;;;;;;;;;;;;
30220;Roquedur;76;180;122,6;;17009,6;;;;;;;;;;;;;;;;;;;;;;
30221;Roquemaure;2307;5531;3716,4;13569,5;18532,0;24418,8;10849,3;9741,3;12275,0;14424,0;16590,4;20619,5;23057,5;26135,3;31439,3;3,2;3,9;0,3;64,7;6,2;27,1;10,0;6,8;2,9;2,0;1,9;-14,8
30222;La Roque-sur-Cèze;79;160;116,8;;21975,5;;;;;;;;;;;;;;;;;;;;;;
30223;Rousson;1619;4089;2712,3;14952,9;19408,0;24927,3;9974,5;11245,5;13855,3;15826,3;17718,0;21225,4;23530,7;26660,6;31341,5;2,8;3,5;0,2;63,5;5,0;32,7;8,7;4,9;2,5;1,4;1,0;-14,8
30224;La Rouvière;246;584;392,5;;19915,0;;;;;;;;;;;;;;;;;;;;;;
30225;Sabran;725;1726;1179,8;;21946,0;;;;;;;;;;;;;;;;;;;;;;
30226;Saint-Alexandre;464;1197;789,5;;22386,8;;;;;;;;;;;;;;;;;;;;;;
30227;Saint-Ambroix;1574;3237;2323,0;11707,8;16621,5;22068,0;10360,2;8693,8;10725,6;12735,3;14606,0;18500,0;20529,0;23510,0;28935,6;3,3;3,8;0,3;39,6;6,4;47,6;9,3;9,3;2,2;4,4;2,8;-12,2
30228;Sainte-Anastasie;648;1683;1112,6;;20185,0;;;;;;;;;;;;;;;;;;;;;;
30229;Saint-André-de-Majencoules;294;612;438,9;;16727,1;;;;;;;;;;;;;;;;;;;;;;
30230;Saint-André-de-Roquepertuis;237;529;367,2;;21260,6;;;;;;;;;;;;;;;;;;;;;;
30231;Saint-André-de-Valborgne;191;382;276,1;;15200,6;;;;;;;;;;;;;;;;;;;;;;
30232;Saint-André-d'Olérargues;169;420;281,8;;21762,0;;;;;;;;;;;;;;;;;;;;;;
30233;Saint-Bauzély;220;576;374,6;;18570,9;;;;;;;;;;;;;;;;;;;;;;
30234;Saint-Bénézet;114;290;192,2;;18737,1;;;;;;;;;;;;;;;;;;;;;;
