CODGEO;LIBGEO;NBMEN15;NBPERS15;NBUC15;Q115;Q215;Q315;Q3_Q1;D115;D215;D315;D415;D615;D715;D815;D915;RD;S80S2015;GI15;PACT15;PCHO15;PTSA15;PBEN15;PPEN15;PPAT15;PPSOC15;PPFAM15;PPMINI15;PPLOGT15;PIMPOT15
16329;Saint-Laurent-de-Céris;345,0;758,5;528,7;;16871,0;;;;;;;;;;;;;;;;;;;;;;;;
16330;Saint-Laurent-de-Cognac;375,0;896,5;610,3;;21673,9;;;;;;;;;;;;;;;;;;;;;;;;
16332;Saint-Léger;56,0;124,0;86,4;;16546,7;;;;;;;;;;;;;;;;;;;;;;;;
16334;Saint-Martial;61,0;141,0;98,2;;17707,5;;;;;;;;;;;;;;;;;;;;;;;;
16335;Saint-Martin-du-Clocher;64,0;126,5;92,5;;18871,5;;;;;;;;;;;;;;;;;;;;;;;;
16336;Saint-Mary;148,0;338,0;233,6;;18659,9;;;;;;;;;;;;;;;;;;;;;;;;
16337;Saint-Maurice-des-Lions;397,0;890,5;619,2;;18040,0;;;;;;;;;;;;;;;;;;;;;;;;
16338;Saint-Médard;117,0;288,0;193,0;;18335,3;;;;;;;;;;;;;;;;;;;;;;;;
16339;Auge-Saint-Médard;138,0;287,0;205,9;;18124,5;;;;;;;;;;;;;;;;;;;;;;;;
16340;Saint-Même-les-Carrières;459,0;1074,5;736,2;;20237,3;;;;;;;;;;;;;;;;;;;;;;;;
16341;Saint-Michel;1434,0;2864,5;2065,1;14638,0;19624,0;24024,3;9386,3;10612,7;13639,4;15741,7;17612,0;21170,0;23015,5;25331,3;30388,0;2,9;3,2;0,2;63,5;3,4;57,2;2,8;36,1;7,4;6,9;2,1;2,5;2,2;-13,9
16342;Saint-Palais-du-Né;117,0;292,5;196,8;;20555,2;;;;;;;;;;;;;;;;;;;;;;;;
16343;Saint-Preuil;122,0;276,0;192,3;;20301,0;;;;;;;;;;;;;;;;;;;;;;;;
16344;Saint-Projet-Saint-Constant;466,0;1058,5;732,6;;19926,2;;;;;;;;;;;;;;;;;;;;;;;;
16345;Saint-Quentin-sur-Charente;92,0;200,5;140,0;;18278,0;;;;;;;;;;;;;;;;;;;;;;;;
16346;Saint-Quentin-de-Chalais;106,0;260,0;176,2;;19088,5;;;;;;;;;;;;;;;;;;;;;;;;
16347;Saint-Romain;202,0;463,5;320,0;;16523,0;;;;;;;;;;;;;;;;;;;;;;;;
16348;Saint-Saturnin;519,0;1300,0;874,8;;21617,7;;;;;;;;;;;;;;;;;;;;;;;;
16349;Sainte-Sévère;217,0;515,5;353,0;;21559,2;;;;;;;;;;;;;;;;;;;;;;;;
16350;Saint-Séverin;356,0;701,0;513,1;;18432,9;;;;;;;;;;;;;;;;;;;;;;;;
16351;Saint-Simeux;243,0;608,0;403,0;;20554,8;;;;;;;;;;;;;;;;;;;;;;;;
16352;Saint-Simon;103,0;209,5;149,0;;21267,9;;;;;;;;;;;;;;;;;;;;;;;;
16353;Saint-Sornin;342,0;814,5;556,7;;18623,3;;;;;;;;;;;;;;;;;;;;;;;;
16354;Sainte-Souline;47,0;107,5;73,7;;16810,0;;;;;;;;;;;;;;;;;;;;;;;;
16355;Saint-Sulpice-de-Cognac;502,0;1208,0;817,9;;19822,2;;;;;;;;;;;;;;;;;;;;;;;;
16357;Saint-Vallier;64,0;129,0;93,1;;15514,6;;;;;;;;;;;;;;;;;;;;;;;;
16358;Saint-Yrieix-sur-Charente;3142,0;7308,5;5005,1;16714,7;22149,0;28559,3;11844,7;12348,1;15345,2;17824,3;19861,0;24346,0;26887,7;30520,0;36936,7;3,0;3,5;0,2;69,1;2,9;60,2;6,0;33,7;9,5;4,4;1,9;1,3;1,2;-16,7
16359;Salles-d'Angles;435,0;1020,0;699,5;;21559,3;;;;;;;;;;;;;;;;;;;;;;;;
16360;Salles-de-Barbezieux;177,0;422,0;284,9;;21721,5;;;;;;;;;;;;;;;;;;;;;;;;
16361;Salles-de-Villefagnan;138,0;329,0;223,5;;18828,6;;;;;;;;;;;;;;;;;;;;;;;;
16362;Salles-Lavalette;144,0;338,5;231,4;;18324,8;;;;;;;;;;;;;;;;;;;;;;;;
16363;Saulgond;213,0;492,5;335,7;;17617,3;;;;;;;;;;;;;;;;;;;;;;;;
16366;Segonzac;893,0;2043,5;1414,4;14921,0;20294,0;26959,5;12038,5;11190,0;13766,2;15984,8;17731,9;22444,7;24970,6;29298,0;38631,3;3,5;4,6;0,3;67,6;3,0;49,3;15,4;30,5;15,8;3,9;1,7;1,2;1,0;-17,8
16368;Sers;345,0;847,5;564,9;;21439,6;;;;;;;;;;;;;;;;;;;;;;;;
16369;Sigogne;429,0;1010,0;692,2;;21744,8;;;;;;;;;;;;;;;;;;;;;;;;
16370;Sireuil;484,0;1152,5;784,6;;21156,5;;;;;;;;;;;;;;;;;;;;;;;;
16372;Souffrignac;61,0;129,5;92,8;;18144,7;;;;;;;;;;;;;;;;;;;;;;;;
16373;Souvigné;96,0;222,0;153,8;;17302,0;;;;;;;;;;;;;;;;;;;;;;;;
16374;Soyaux;4250,0;9280,0;6427,9;12146,9;17432,3;23669,0;11522,1;8799,6;11135,6;13160,0;15141,0;19656,0;22112,0;25266,0;31400,8;3,6;4,2;0,3;56,7;3,6;49,2;3,9;36,9;8,3;11,9;3,2;5,1;3,6;-13,8
16375;Suaux;157,0;365,5;249,9;;17419,6;;;;;;;;;;;;;;;;;;;;;;;;
16376;Suris;132,0;272,0;196,4;;17556,1;;;;;;;;;;;;;;;;;;;;;;;;
16377;La Tâche;49,0;108,5;75,9;;17804,2;;;;;;;;;;;;;;;;;;;;;;;;
16378;Taizé-Aizie;250,0;585,5;400,0;;19892,1;;;;;;;;;;;;;;;;;;;;;;;;
16379;Taponnat-Fleurignac;625,0;1499,0;1014,4;;19386,1;;;;;;;;;;;;;;;;;;;;;;;;
16380;Le Tâtre;168,0;401,0;267,7;;17962,5;;;;;;;;;;;;;;;;;;;;;;;;
16381;Theil-Rabier;66,0;172,5;113,3;;17847,2;;;;;;;;;;;;;;;;;;;;;;;;
16382;Torsac;318,0;787,0;530,5;;21928,7;;;;;;;;;;;;;;;;;;;;;;;;
16383;Tourriers;300,0;753,0;497,5;;20593,3;;;;;;;;;;;;;;;;;;;;;;;;
16384;Touvérac;259,0;583,0;406,4;;19065,3;;;;;;;;;;;;;;;;;;;;;;;;
16385;Touvre;495,0;1206,5;813,5;;21530,0;;;;;;;;;;;;;;;;;;;;;;;;
16386;Touzac;169,0;392,5;268,4;;19562,7;;;;;;;;;;;;;;;;;;;;;;;;
16387;Triac-Lautrait;177,0;439,0;296,6;;19854,8;;;;;;;;;;;;;;;;;;;;;;;;
16388;Trois-Palis;345,0;920,0;595,6;;22120,4;;;;;;;;;;;;;;;;;;;;;;;;
16390;Tusson;117,0;213,5;162,0;;18812,5;;;;;;;;;;;;;;;;;;;;;;;;
16391;Tuzie;66,0;192,5;120,0;;18278,1;;;;;;;;;;;;;;;;;;;;;;;;
16392;Valence;94,0;196,0;141,8;;17226,7;;;;;;;;;;;;;;;;;;;;;;;;
16393;Vars;852,0;2112,0;1403,1;15796,5;20288,6;25040,9;9244,3;12210,5;14675,5;16927,0;18726,7;22009,3;23644,5;26222,4;31745,7;2,6;3,2;0,2;74,1;3,4;63,9;6,8;27,6;8,3;4,6;2,5;1,2;0,9;-14,6
16395;Vaux-Rouillac;133,0;282,5;201,4;;21132,4;;;;;;;;;;;;;;;;;;;;;;;;
16396;Ventouse;52,0;116,0;80,0;;14551,9;;;;;;;;;;;;;;;;;;;;;;;;
16397;Verdille;161,0;341,0;242,6;;17651,6;;;;;;;;;;;;;;;;;;;;;;;;
16399;Verrières;151,0;359,5;246,0;;22232,0;;;;;;;;;;;;;;;;;;;;;;;;
16400;Verteuil-sur-Charente;304,0;610,5;442,2;;18592,0;;;;;;;;;;;;;;;;;;;;;;;;
16401;Vervant;62,0;151,0;100,3;;18131,0;;;;;;;;;;;;;;;;;;;;;;;;
16402;Vibrac;134,0;269,0;194,1;;21451,0;;;;;;;;;;;;;;;;;;;;;;;;
16403;Le Vieux-Cérier;60,0;129,0;93,5;;15464,0;;;;;;;;;;;;;;;;;;;;;;;;
16404;Vieux-Ruffec;47,0;107,5;74,9;;17996,7;;;;;;;;;;;;;;;;;;;;;;;;
16405;Vignolles;66,0;164,5;110,3;;18106,0;;;;;;;;;;;;;;;;;;;;;;;;
16406;Vilhonneur;164,0;403,0;268,1;;18638,3;;;;;;;;;;;;;;;;;;;;;;;;
16408;Villebois-Lavalette;301,0;654,5;459,2;;19480,0;;;;;;;;;;;;;;;;;;;;;;;;
16409;Villefagnan;411,0;903,0;631,3;;16849,8;;;;;;;;;;;;;;;;;;;;;;;;
16410;Villegats;104,0;215,5;156,4;;20025,6;;;;;;;;;;;;;;;;;;;;;;;;
16411;Villejésus;238,0;528,5;371,6;;18147,3;;;;;;;;;;;;;;;;;;;;;;;;
16412;Villejoubert;131,0;303,5;207,0;;19072,7;;;;;;;;;;;;;;;;;;;;;;;;
16413;Villiers-le-Roux;62,0;138,0;95,8;;16083,8;;;;;;;;;;;;;;;;;;;;;;;;
16414;Villognon;158,0;342,0;242,1;;18298,0;;;;;;;;;;;;;;;;;;;;;;;;
16415;Vindelle;432,0;1036,0;700,8;;22170,7;;;;;;;;;;;;;;;;;;;;;;;;
16416;Vitrac-Saint-Vincent;224,0;517,0;355,6;;19232,2;;;;;;;;;;;;;;;;;;;;;;;;
16417;Viville;52,0;107,0;76,9;;19053,5;;;;;;;;;;;;;;;;;;;;;;;;
16418;Voeuil-et-Giget;640,0;1544,5;1052,7;;23347,6;;;;;;;;;;;;;;;;;;;;;;;;
16419;Vouharte;152,0;325,0;230,5;;19524,0;;;;;;;;;;;;;;;;;;;;;;;;
16420;Voulgézac;112,0;255,5;176,8;;20084,5;;;;;;;;;;;;;;;;;;;;;;;;
16421;Vouthon;177,0;410,0;279,7;;18590,6;;;;;;;;;;;;;;;;;;;;;;;;
16422;Vouzan;288,0;725,5;480,8;;20386,7;;;;;;;;;;;;;;;;;;;;;;;;
16423;Xambes;126,0;290,5;199,5;;17508,0;;;;;;;;;;;;;;;;;;;;;;;;
16424;Yviers;199,0;449,0;310,2;;18622,2;;;;;;;;;;;;;;;;;;;;;;;;
16425;Yvrac-et-Malleyrand;237,0;565,5;383,5;;18545,3;;;;;;;;;;;;;;;;;;;;;;;;
17002;Agudelle;54,0;123,0;84,3;;17025,0;;;;;;;;;;;;;;;;;;;;;;;;
17003;Aigrefeuille-d'Aunis;1664,0;3991,5;2700,8;16301,3;20690,0;25836,0;9534,7;12914,0;15210,0;17146,2;18959,4;22395,4;24556,7;27416,0;32694,7;2,5;3,0;0,2;65,8;3,4;57,4;5,0;34,5;9,7;4,5;2,2;1,3;1,0;-14,5
17004;Île-d'Aix;109,0;199,0;151,0;;20877,5;;;;;;;;;;;;;;;;;;;;;;;;
17005;Allas-Bocage;79,0;189,5;129,7;;18480,0;;;;;;;;;;;;;;;;;;;;;;;;
17006;Allas-Champagne;106,0;271,5;177,3;;20083,3;;;;;;;;;;;;;;;;;;;;;;;;
17007;Anais;125,0;329,0;213,6;;20765,8;;;;;;;;;;;;;;;;;;;;;;;;
17008;Andilly;867,0;2253,0;1476,6;17271,4;21505,2;26324,8;9053,4;14056,0;16039,0;18279,7;20029,5;23143,6;25220,6;27759,4;32378,6;2,3;2,8;0,2;80,1;4,2;71,5;4,4;24,2;6,7;3,5;2,4;0,6;0,6;-14,5
17009;Angliers;362,0;1022,0;637,0;;20797,4;;;;;;;;;;;;;;;;;;;;;;;;
17010;Angoulins;1749,0;3943,5;2745,9;17776,7;23712,0;31042,0;13265,3;13262,5;16753,0;19062,0;21366,0;25998,3;29366,5;33500,5;40380,6;3,0;3,9;0,3;61,8;3,3;52,7;5,8;39,8;15,0;3,0;1,3;0,8;0,8;-19,6
17011;Annepont;151,0;375,5;251,0;;18559,0;;;;;;;;;;;;;;;;;;;;;;;;
17012;Annezay;71,0;181,5;120,6;;19166,2;;;;;;;;;;;;;;;;;;;;;;;;
17013;Antezant-la-Chapelle;159,0;361,0;252,0;;18556,0;;;;;;;;;;;;;;;;;;;;;;;;
17015;Arces;311,0;731,5;495,8;;18044,0;;;;;;;;;;;;;;;;;;;;;;;;
17016;Archiac;347,0;739,0;523,3;;18695,0;;;;;;;;;;;;;;;;;;;;;;;;
17017;Archingeay;276,0;651,0;444,1;;17069,0;;;;;;;;;;;;;;;;;;;;;;;;
17018;Ardillières;310,0;846,0;540,9;;19533,7;;;;;;;;;;;;;;;;;;;;;;;;
17019;Ars-en-Ré;693,0;1355,0;996,0;;21536,8;;;;;;;;;;;;;;;;;;;;;;;;
17020;Arthenac;135,0;331,0;221,2;;21198,3;;;;;;;;;;;;;;;;;;;;;;;;
17021;Arvert;1650,0;3626,0;2543,9;14824,4;19326,0;24385,3;9560,9;11374,8;14131,0;15612,7;17662,8;21175,3;23107,4;26512,7;31862,7;2,8;3,4;0,2;59,8;3,3;44,6;11,8;40,8;9,3;4,1;1,7;1,4;1,1;-14,0
17022;Asnières-la-Giraud;432,0;1017,0;695,8;;19833,3;;;;;;;;;;;;;;;;;;;;;;;;
17023;Aujac;152,0;347,5;239,2;;18693,9;;;;;;;;;;;;;;;;;;;;;;;;
17024;Aulnay;665,0;1373,0;985,7;;17841,0;;;;;;;;;;;;;;;;;;;;;;;;
17025;Aumagne;299,0;658,5;461,7;;19472,7;;;;;;;;;;;;;;;;;;;;;;;;
17026;Authon-Ébéon;180,0;404,5;281,1;;17925,3;;;;;;;;;;;;;;;;;;;;;;;;
17027;Avy;222,0;492,0;344,1;;19883,5;;;;;;;;;;;;;;;;;;;;;;;;
17028;Aytré;4213,0;8480,0;6120,4;15761,0;20553,8;26776,7;11015,7;11738,3;14641,4;16786,9;18685,5;22597,3;25124,0;28676,5;33818,0;2,9;3,4;0,2;65,0;4,1;56,9;4,0;35,6;9,9;4,8;1,6;1,6;1,7;-15,3
17029;Bagnizeau;76,0;186,0;126,1;;19566,5;;;;;;;;;;;;;;;;;;;;;;;;
17030;Balanzac;225,0;542,5;363,8;;18607,0;;;;;;;;;;;;;;;;;;;;;;;;
17031;Ballans;89,0;211,5;143,6;;19303,3;;;;;;;;;;;;;;;;;;;;;;;;
17032;Ballon;315,0;799,0;523,8;;20443,3;;;;;;;;;;;;;;;;;;;;;;;;
17033;La Barde;213,0;485,0;332,0;;17973,3;;;;;;;;;;;;;;;;;;;;;;;;
17034;Barzan;202,0;419,0;300,7;;18734,4;;;;;;;;;;;;;;;;;;;;;;;;
17035;Bazauges;62,0;125,0;91,5;;17888,7;;;;;;;;;;;;;;;;;;;;;;;;
17036;Beaugeay;278,0;776,5;490,8;;20691,3;;;;;;;;;;;;;;;;;;;;;;;;
17037;Beauvais-sur-Matha;300,0;643,0;452,5;;16868,3;;;;;;;;;;;;;;;;;;;;;;;;
17038;Bedenac;212,0;515,5;342,0;;17329,2;;;;;;;;;;;;;;;;;;;;;;;;
17039;Belluire;82,0;213,5;139,3;;20194,7;;;;;;;;;;;;;;;;;;;;;;;;
17041;Benon;551,0;1535,0;955,3;;19911,0;;;;;;;;;;;;;;;;;;;;;;;;
17042;Bercloux;187,0;447,0;299,4;;19901,0;;;;;;;;;;;;;;;;;;;;;;;;
17043;Bernay-Saint-Martin;303,0;715,5;487,6;;17316,0;;;;;;;;;;;;;;;;;;;;;;;;
17044;Berneuil;482,0;1146,0;770,4;;19225,7;;;;;;;;;;;;;;;;;;;;;;;;
17045;Beurlay;415,0;1050,0;693,5;;19199,2;;;;;;;;;;;;;;;;;;;;;;;;
17046;Bignay;171,0;431,0;287,1;;17462,0;;;;;;;;;;;;;;;;;;;;;;;;
17047;Biron;94,0;228,5;155,1;;19206,5;;;;;;;;;;;;;;;;;;;;;;;;
17048;Blanzac-lès-Matha;130,0;313,0;212,1;;17762,9;;;;;;;;;;;;;;;;;;;;;;;;
17050;Bois;213,0;525,0;350,2;;17184,0;;;;;;;;;;;;;;;;;;;;;;;;
17051;Le Bois-Plage-en-Ré;1221,0;2597,0;1858,5;17640,0;24438,7;34730,0;17090,0;12519,7;16391,7;18998,0;21654,3;28244,7;31970,7;37531,1;47634,3;3,8;4,7;0,3;45,8;2,8;35,5;7,4;50,4;22,8;2,1;0,9;0,7;0,5;-21,1
17052;Boisredon;317,0;720,0;497,3;;17764,7;;;;;;;;;;;;;;;;;;;;;;;;
17053;Bords;551,0;1338,5;899,3;;18070,8;;;;;;;;;;;;;;;;;;;;;;;;
17054;Boresse-et-Martron;89,0;202,0;140,7;;17051,3;;;;;;;;;;;;;;;;;;;;;;;;
17055;Boscamnant;99,0;212,0;149,1;;17857,0;;;;;;;;;;;;;;;;;;;;;;;;
17056;Bougneau;253,0;631,5;418,9;;19349,0;;;;;;;;;;;;;;;;;;;;;;;;
17057;Bouhet;320,0;857,0;545,5;;19910,0;;;;;;;;;;;;;;;;;;;;;;;;
17058;Bourcefranc-le-Chapus;1618,0;3393,5;2422,6;14387,3;18607,1;24130,7;9743,3;11544,7;13539,0;15132,4;16994,0;20566,0;22750,5;25703,0;30929,3;2,7;3,3;0,2;54,3;3,4;41,1;9,8;43,8;11,0;4,6;1,7;1,7;1,2;-13,7
17059;Bourgneuf;494,0;1264,0;840,0;;23054,8;;;;;;;;;;;;;;;;;;;;;;;;
17060;Boutenac-Touvent;100,0;226,5;156,7;;16667,7;;;;;;;;;;;;;;;;;;;;;;;;
17061;Bran;54,0;121,0;84,3;;17792,2;;;;;;;;;;;;;;;;;;;;;;;;
17062;Bresdon;102,0;216,5;155,8;;18739,2;;;;;;;;;;;;;;;;;;;;;;;;
17063;Breuil-la-Réorte;176,0;456,0;294,8;;18530,5;;;;;;;;;;;;;;;;;;;;;;;;
17064;Breuillet;1291,0;2891,5;2024,9;16524,4;22350,7;30295,5;13771,1;11984,7;15090,0;17816,2;20212,2;25156,0;28056,0;32788,7;39784,4;3,3;4,2;0,3;53,3;3,0;41,8;8,4;48,6;13,5;2,6;1,1;0,9;0,6;-18,0
17065;Breuil-Magné;680,0;1740,5;1152,1;;22543,3;;;;;;;;;;;;;;;;;;;;;;;;
17066;Brie-sous-Archiac;109,0;257,5;177,5;;21150,0;;;;;;;;;;;;;;;;;;;;;;;;
17067;Brie-sous-Matha;81,0;167,5;120,4;;17813,3;;;;;;;;;;;;;;;;;;;;;;;;
17068;Brie-sous-Mortagne;107,0;233,0;165,0;;17428,0;;;;;;;;;;;;;;;;;;;;;;;;
17069;Brives-sur-Charente;88,0;243,0;154,3;;20948,3;;;;;;;;;;;;;;;;;;;;;;;;
17070;Brizambourg;389,0;879,5;606,5;;18189,6;;;;;;;;;;;;;;;;;;;;;;;;
17071;La Brousse;224,0;499,5;346,3;;18024,0;;;;;;;;;;;;;;;;;;;;;;;;
17072;Burie;557,0;1276,0;877,2;;18508,7;;;;;;;;;;;;;;;;;;;;;;;;
17073;Bussac-sur-Charente;556,0;1351,5;918,1;;21009,0;;;;;;;;;;;;;;;;;;;;;;;;
17074;Bussac-Forêt;420,0;1025,0;688,0;;18104,8;;;;;;;;;;;;;;;;;;;;;;;;
17075;Cabariot;528,0;1283,0;866,7;;19649,3;;;;;;;;;;;;;;;;;;;;;;;;
17076;Celles;134,0;321,5;216,6;;19983,3;;;;;;;;;;;;;;;;;;;;;;;;
17077;Cercoux;521,0;1157,0;804,3;;18017,8;;;;;;;;;;;;;;;;;;;;;;;;
17078;Chadenac;193,0;481,0;322,2;;18839,6;;;;;;;;;;;;;;;;;;;;;;;;
17079;Chaillevette;685,0;1598,5;1092,0;;18639,3;;;;;;;;;;;;;;;;;;;;;;;;
17080;Chambon;381,0;947,5;629,2;;19427,6;;;;;;;;;;;;;;;;;;;;;;;;
17081;Chamouillac;146,0;356,0;239,4;;17429,4;;;;;;;;;;;;;;;;;;;;;;;;
17082;Champagnac;217,0;532,0;355,5;;19828,7;;;;;;;;;;;;;;;;;;;;;;;;
17083;Champagne;257,0;641,0;426,8;;20078,1;;;;;;;;;;;;;;;;;;;;;;;;
17084;Champagnolles;262,0;620,0;420,1;;17454,0;;;;;;;;;;;;;;;;;;;;;;;;
17085;Champdolent;157,0;381,0;254,2;;17737,0;;;;;;;;;;;;;;;;;;;;;;;;
17086;Chaniers;1612,0;3734,5;2562,3;16352,2;20598,0;26079,6;9727,4;12370,5;15349,0;17378,5;18887,8;22197,2;24707,3;27866,0;33564,7;2,7;3,2;0,2;63,9;2,7;53,3;7,9;38,8;9,1;4,0;1,8;1,2;1,0;-15,8
17087;Chantemerle-sur-la-Soie;74,0;190,5;123,4;;16275,0;;;;;;;;;;;;;;;;;;;;;;;;
17089;La Chapelle-des-Pots;333,0;845,0;561,7;;20421,2;;;;;;;;;;;;;;;;;;;;;;;;
17091;Charron;778,0;1982,0;1299,8;;20412,2;;;;;;;;;;;;;;;;;;;;;;;;
17092;Chartuzac;68,0;143,0;102,7;;18467,5;;;;;;;;;;;;;;;;;;;;;;;;
17093;Le Château-d'Oléron;2102,0;4327,5;3111,7;14970,0;19886,0;26021,3;11051,3;11398,3;14047,4;16078,9;17792,2;21812,7;24492,4;28106,5;35272,0;3,1;3,8;0,3;55,7;3,6;40,6;11,5;43,7;12,6;3,8;1,4;1,2;1,1;-15,8
17094;Châtelaillon-Plage;3081,0;6028,0;4431,4;16749,0;22946,0;31350,7;14601,7;12506,0;15456,0;18042,5;20409,3;25688,3;29046,7;33732,7;40800,0;3,3;4,2;0,3;50,0;3,0;43,0;4,0;49,1;15,6;3,3;1,1;1,2;1,0;-18,0
17095;Chatenet;93,0;207,0;144,6;;17678,0;;;;;;;;;;;;;;;;;;;;;;;;
17097;Le Chay;322,0;780,0;528,7;;18875,2;;;;;;;;;;;;;;;;;;;;;;;;
17098;Chenac-Saint-Seurin-d'Uzet;282,0;600,0;427,1;;18420,3;;;;;;;;;;;;;;;;;;;;;;;;
17099;Chepniers;298,0;657,0;460,9;;18360,0;;;;;;;;;;;;;;;;;;;;;;;;
17100;Chérac;479,0;1106,0;756,7;;19800,8;;;;;;;;;;;;;;;;;;;;;;;;
17101;Cherbonnières;155,0;328,5;231,4;;18342,0;;;;;;;;;;;;;;;;;;;;;;;;
17102;Chermignac;552,0;1322,5;895,9;;21308,0;;;;;;;;;;;;;;;;;;;;;;;;
17103;Chervettes;60,0;155,5;101,7;;19635,0;;;;;;;;;;;;;;;;;;;;;;;;
17104;Chevanceaux;458,0;981,0;691,6;;17587,1;;;;;;;;;;;;;;;;;;;;;;;;
17105;Chives;164,0;323,0;238,5;;18296,0;;;;;;;;;;;;;;;;;;;;;;;;
17106;Cierzac;123,0;307,5;201,4;;18589,4;;;;;;;;;;;;;;;;;;;;;;;;
17107;Ciré-d'Aunis;550,0;1351,5;900,1;;19419,3;;;;;;;;;;;;;;;;;;;;;;;;
17108;Clam;170,0;412,5;277,5;;20873,0;;;;;;;;;;;;;;;;;;;;;;;;
17109;Clavette;527,0;1316,0;872,9;;22860,0;;;;;;;;;;;;;;;;;;;;;;;;
17110;Clérac;448,0;985,5;689,8;;18016,0;;;;;;;;;;;;;;;;;;;;;;;;
17111;Clion;367,0;810,0;566,3;;17929,0;;;;;;;;;;;;;;;;;;;;;;;;
17112;La Clisse;277,0;700,5;460,6;;20265,6;;;;;;;;;;;;;;;;;;;;;;;;
17113;La Clotte;285,0;663,5;451,2;;17333,5;;;;;;;;;;;;;;;;;;;;;;;;
17114;Coivert;94,0;201,5;143,3;;18802,0;;;;;;;;;;;;;;;;;;;;;;;;
17115;Colombiers;143,0;332,5;228,3;;19940,5;;;;;;;;;;;;;;;;;;;;;;;;
17116;Consac;100,0;214,0;153,8;;19440,1;;;;;;;;;;;;;;;;;;;;;;;;
17117;Contré;57,0;135,0;92,0;;17156,0;;;;;;;;;;;;;;;;;;;;;;;;
17118;Corignac;137,0;364,5;240,6;;18797,0;;;;;;;;;;;;;;;;;;;;;;;;
17119;Corme-Écluse;468,0;1159,0;777,4;;19831,7;;;;;;;;;;;;;;;;;;;;;;;;
17120;Corme-Royal;722,0;1745,5;1172,7;;19769,4;;;;;;;;;;;;;;;;;;;;;;;;
17121;La Couarde-sur-Mer;677,0;1397,5;1012,5;;24642,0;;;;;;;;;;;;;;;;;;;;;;;;
17122;Coulonges;102,0;258,0;171,4;;19762,2;;;;;;;;;;;;;;;;;;;;;;;;
17124;Courant;162,0;401,5;264,0;;18367,0;;;;;;;;;;;;;;;;;;;;;;;;
17125;Courcelles;207,0;477,0;332,0;;20732,0;;;;;;;;;;;;;;;;;;;;;;;;
17126;Courcerac;120,0;277,5;188,7;;20092,0;;;;;;;;;;;;;;;;;;;;;;;;
17127;Courçon;721,0;1728,5;1156,0;;18837,5;;;;;;;;;;;;;;;;;;;;;;;;
17128;Courcoury;291,0;680,5;465,0;;20586,2;;;;;;;;;;;;;;;;;;;;;;;;
17129;Courpignac;180,0;425,5;290,0;;19715,3;;;;;;;;;;;;;;;;;;;;;;;;
17130;Coux;197,0;469,5;320,9;;18788,0;;;;;;;;;;;;;;;;;;;;;;;;
17131;Cozes;1003,0;2077,5;1488,9;14488,0;18612,0;24202,0;9714,0;11128,9;13712,1;15106,7;16765,0;20498,0;22768,9;25881,3;31245,3;2,8;3,2;0,2;51,3;2,8;41,7;6,7;46,7;11,0;4,8;1,6;1,8;1,4;-13,8
17132;Cramchaban;261,0;680,5;442,4;;18475,5;;;;;;;;;;;;;;;;;;;;;;;;
17133;Cravans;327,0;811,0;538,1;;18271,3;;;;;;;;;;;;;;;;;;;;;;;;
17134;Crazannes;196,0;457,0;314,7;;18470,0;;;;;;;;;;;;;;;;;;;;;;;;
17135;Cressé;119,0;224,0;168,7;;16771,0;;;;;;;;;;;;;;;;;;;;;;;;
17136;Croix-Chapeau;491,0;1240,5;817,9;;21394,8;;;;;;;;;;;;;;;;;;;;;;;;
17137;La Croix-Comtesse;99,0;214,5;150,2;;19173,3;;;;;;;;;;;;;;;;;;;;;;;;
17138;Dampierre-sur-Boutonne;134,0;269,0;195,6;;18327,5;;;;;;;;;;;;;;;;;;;;;;;;
17139;Doeuil-sur-le-Mignon;156,0;349,5;241,1;;20405,6;;;;;;;;;;;;;;;;;;;;;;;;
17140;Dolus-d'Oléron;1646,0;3325,0;2416,0;15569,5;20481,3;27329,0;11759,5;11563,5;14282,0;16722,0;18420,4;22793,0;25498,0;29767,1;37874,5;3,3;4,1;0,3;55,3;2,9;37,3;15,1;44,8;14,2;2,7;1,0;0,9;0,7;-17,0
17141;Dompierre-sur-Charente;210,0;463,0;322,1;;20134,0;;;;;;;;;;;;;;;;;;;;;;;;
17142;Dompierre-sur-Mer;2343,0;5602,5;3810,6;18092,0;23163,8;29303,0;11211,0;13937,6;16976,3;19299,5;21392,8;25176,5;27754,4;31292,7;38465,7;2,8;3,3;0,2;70,4;2,5;61,8;6,2;32,5;11,1;2,8;1,6;0,6;0,6;-16,8
17143;Le Douhet;314,0;771,0;519,4;;20221,5;;;;;;;;;;;;;;;;;;;;;;;;
17145;Échebrune;210,0;505,0;343,3;;19918,3;;;;;;;;;;;;;;;;;;;;;;;;
17146;Échillais;1523,0;3564,0;2429,6;16554,2;20944,7;25854,0;9299,8;12654,2;15403,0;17431,7;19238,7;22402,2;24396,1;27080,5;32556,0;2,6;3,0;0,2;61,7;3,0;53,5;5,2;38,8;9,5;4,6;2,3;1,3;1,1;-14,6
17147;Écoyeux;552,0;1381,0;908,0;;19063,3;;;;;;;;;;;;;;;;;;;;;;;;
17148;Écurat;185,0;495,0;324,8;;20647,2;;;;;;;;;;;;;;;;;;;;;;;;
17150;Les Églises-d'Argenteuil;224,0;523,5;355,7;;18357,4;;;;;;;;;;;;;;;;;;;;;;;;
