codgeo;libgeo;an;p_licsport014_f
02389;Jaulgonne;2018;51,70
02390;Jeancourt;2018;60,00
02391;Jeantes;2018;50,00
02392;Joncourt;2018;31,20
02393;Jouaignes;2018;50,00
02395;Jumencourt;2018;30,80
02396;Jumigny;2018;25,00
02397;Jussy;2018;35,20
02398;Juvigny;2018;12,50
02399;Juvincourt-et-Damary;2018;39,30
02400;Laffaux;2018;0,00
02401;Laigny;2018;53,80
02402;Lanchy;2018;
02403;Landifay-et-Bertaignemont;2018;33,30
02404;Landouzy-la-Cour;2018;57,10
02405;Landouzy-la-Ville;2018;43,30
02406;Landricourt;2018;28,60
02407;Laniscourt;2018;35,30
02408;Laon;2018;37,10
02409;Lappion;2018;43,80
02410;Largny-sur-Automne;2018;33,30
02411;Latilly;2018;25,00
02412;Launoy;2018;66,70
02413;Laval-en-Laonnois;2018;14,30
02414;Lavaqueresse;2018;7,10
02415;Laversine;2018;36,40
02416;Lemé;2018;36,40
02417;Lempire;2018;66,70
02418;Lerzy;2018;38,50
02419;Leschelle;2018;12,50
02420;Lesdins;2018;32,30
02421;Lesges;2018;20,00
02422;Lesquielles-Saint-Germain;2018;38,30
02423;Leuilly-sous-Coucy;2018;56,50
02424;Leury;2018;9,10
02425;Leuze;2018;42,90
02426;Levergies;2018;65,00
02427;Lhuys;2018;14,30
02428;Licy-Clignon;2018;0,00
02429;Lierval;2018;30,00
02430;Liesse-Notre-Dame;2018;48,40
02431;Liez;2018;30,80
02432;Limé;2018;14,30
02433;Lislet;2018;60,00
02435;Logny-lès-Aubenton;2018;71,40
02438;Longpont;2018;71,40
02439;Les Septvallons;2018;36,10
02440;Lor;2018;71,40
02441;Louâtre;2018;40,00
02442;Loupeigne;2018;0,00
02443;Lucy-le-Bocage;2018;20,00
02444;Lugny;2018;50,00
02445;Luzoir;2018;36,40
02446;Ly-Fontaine;2018;40,00
02447;Maast-et-Violaine;2018;28,60
02448;Mâchecourt;2018;75,00
02449;Macogny;2018;71,40
02450;Macquigny;2018;100,00
02451;Magny-la-Fosse;2018;75,00
02452;Maissemy;2018;60,00
02453;Maizy;2018;50,00
02454;La Malmaison;2018;47,80
02455;Malzy;2018;50,00
02456;Manicamp;2018;50,00
02457;Marchais;2018;42,10
02458;Dhuys et Morin-en-Brie;2018;49,00
02459;Marcy;2018;25,00
02460;Marcy-sous-Marle;2018;25,00
02461;Marest-Dampcourt;2018;39,10
02462;Mareuil-en-Dôle;2018;28,60
02463;Marfontaine;2018;40,00
02464;Margival;2018;31,20
02465;Marigny-en-Orxois;2018;48,40
02466;Marizy-Sainte-Geneviève;2018;36,40
02467;Marizy-Saint-Mard;2018;25,00
02468;Marle;2018;38,40
02469;Marly-Gomont;2018;33,30
02470;Martigny;2018;15,80
02471;Martigny-Courpierre;2018;22,20
02472;Mauregny-en-Haye;2018;34,60
02473;Mayot;2018;47,40
02474;Mennessis;2018;65,90
02476;Mennevret;2018;57,10
02477;Mercin-et-Vaux;2018;44,10
02478;Merlieux-et-Fouquerolles;2018;41,70
02480;Mesbrecourt-Richecourt;2018;21,10
02481;Mesnil-Saint-Laurent;2018;20,00
02482;Meurival;2018;27,30
02483;Mézières-sur-Oise;2018;42,30
02484;Mézy-Moulins;2018;38,90
02485;Missy-aux-Bois;2018;62,50
02486;Missy-lès-Pierrepont;2018;0,00
02487;Missy-sur-Aisne;2018;48,40
02488;Molain;2018;22,20
02489;Molinchart;2018;52,40
02490;Monampteuil;2018;50,00
02491;Monceau-le-Neuf-et-Faucouzy;2018;40,00
02492;Monceau-lès-Leups;2018;44,80
02493;Monceau-le-Waast;2018;28,60
02494;Monceau-sur-Oise;2018;50,00
02495;Mondrepuis;2018;46,00
02496;Monnes;2018;72,20
02497;Mons-en-Laonnois;2018;26,70
02498;Montaigu;2018;58,10
02499;Montbavin;2018;50,00
02500;Montbrehain;2018;26,10
02501;Montchâlons;2018;100,00
02502;Montcornet;2018;32,50
02503;Mont-d'Origny;2018;25,00
02504;Montescourt-Lizerolles;2018;30,30
02505;Montfaucon;2018;26,30
02506;Montgobert;2018;80,00
02507;Montgru-Saint-Hilaire;2018;
02508;Monthenault;2018;53,30
02509;Monthiers;2018;100,00
02510;Monthurel;2018;33,30
02511;Montigny-en-Arrouaise;2018;40,00
02512;Montigny-l'Allier;2018;60,00
02513;Montigny-le-Franc;2018;100,00
02514;Montigny-Lengrain;2018;52,70
02515;Montigny-lès-Condé;2018;66,70
02516;Montigny-sous-Marle;2018;0,00
02517;Montigny-sur-Crécy;2018;10,00
02518;Montlevon;2018;25,00
02519;Montloué;2018;100,00
02520;Mont-Notre-Dame;2018;34,30
02521;Montreuil-aux-Lions;2018;48,60
02522;Mont-Saint-Jean;2018;33,30
02523;Mont-Saint-Martin;2018;50,00
02524;Mont-Saint-Père;2018;40,50
02525;Morcourt;2018;30,40
02526;Morgny-en-Thiérache;2018;100,00
02527;Morsain;2018;38,90
02528;Mortefontaine;2018;66,70
02529;Mortiers;2018;50,00
02530;Moulins;2018;60,00
02531;Moussy-Verneuil;2018;60,00
02532;Moÿ-de-l'Aisne;2018;36,70
02533;Muret-et-Crouttes;2018;100,00
02534;Muscourt;2018;75,00
02535;Nampcelles-la-Cour;2018;50,00
02536;Nampteuil-sous-Muret;2018;80,00
02537;Nanteuil-la-Fosse;2018;23,30
02538;Nanteuil-Notre-Dame;2018;42,90
02539;Nauroy;2018;21,10
02540;Nesles-la-Montagne;2018;48,30
02541;Neufchâtel-sur-Aisne;2018;64,30
02542;Neuflieux;2018;60,00
02543;Neuilly-Saint-Front;2018;36,10
02544;Neuve-Maison;2018;55,20
02545;La Neuville-Bosmont;2018;37,50
02546;La Neuville-en-Beine;2018;33,30
02547;La Neuville-Housset;2018;75,00
02548;La Neuville-lès-Dorengt;2018;36,00
02549;Neuville-Saint-Amand;2018;41,40
02550;Neuville-sur-Ailette;2018;42,90
02551;Neuville-sur-Margival;2018;58,30
02552;Neuvillette;2018;50,00
02553;Nizy-le-Comte;2018;35,70
02554;Nogentel;2018;50,00
02555;Nogent-l'Artaud;2018;30,30
02556;Noircourt;2018;0,00
02557;Noroy-sur-Ourcq;2018;12,50
02558;Le Nouvion-en-Thiérache;2018;41,10
02559;Nouvion-et-Catillon;2018;53,30
02560;Nouvion-le-Comte;2018;57,10
02561;Nouvion-le-Vineux;2018;80,00
02562;Nouvron-Vingré;2018;35,70
02563;Noyales;2018;62,50
02564;Noyant-et-Aconin;2018;34,80
02565;Œuilly;2018;56,20
02566;Ognes;2018;32,80
02567;Ohis;2018;60,00
02568;Oigny-en-Valois;2018;20,00
02569;Oisy;2018;47,60
02570;Ollezy;2018;40,00
02571;Omissy;2018;30,80
02572;Orainville;2018;45,80
02573;Orgeval;2018;52,60
02574;Origny-en-Thiérache;2018;40,50
02575;Origny-Sainte-Benoite;2018;19,20
02576;Osly-Courtil;2018;50,00
02577;Ostel;2018;60,00
02578;Oulches-la-Vallée-Foulon;2018;100,00
02579;Oulchy-la-Ville;2018;33,30
02580;Oulchy-le-Château;2018;46,50
02581;Paars;2018;18,80
02582;Paissy;2018;50,00
02583;Pancy-Courtecon;2018;0,00
02584;Papleux;2018;33,30
02585;Parcy-et-Tigny;2018;42,90
02586;Parfondeval;2018;50,00
02587;Parfondru;2018;53,30
02588;Pargnan;2018;0,00
02589;Pargny-Filain;2018;26,70
02590;Pargny-la-Dhuys;2018;60,00
02591;Pargny-les-Bois;2018;60,00
02592;Parpeville;2018;33,30
02593;Pasly;2018;41,40
02594;Passy-en-Valois;2018;26,70
02595;Passy-sur-Marne;2018;20,00
02596;Pavant;2018;40,00
02598;Pernant;2018;34,70
02599;Pierremande;2018;33,30
02600;Pierrepont;2018;33,30
02601;Pignicourt;2018;14,30
02602;Pinon;2018;26,90
02604;Pithon;2018;100,00
02605;Pleine-Selve;2018;25,00
02606;Le Plessier-Huleu;2018;0,00
02607;Ploisy;2018;50,00
02608;Plomion;2018;9,10
02609;Ployart-et-Vaurseine;2018;
02610;Pommiers;2018;35,80
02612;Pont-Arcy;2018;100,00
02613;Pontavert;2018;29,70
02614;Pontru;2018;60,00
02615;Pontruet;2018;43,50
02616;Pont-Saint-Mard;2018;40,00
02617;Pouilly-sur-Serre;2018;42,90
02618;Prémont;2018;38,70
02619;Prémontré;2018;30,80
02620;Presles-et-Boves;2018;66,70
02621;Presles-et-Thierny;2018;26,70
02622;Priez;2018;0,00
02623;Prisces;2018;50,00
02624;Proisy;2018;63,60
02625;Proix;2018;0,00
02626;Prouvais;2018;40,00
02627;Proviseux-et-Plesnoy;2018;46,70
02628;Puiseux-en-Retz;2018;42,10
02629;Puisieux-et-Clanlieu;2018;50,00
02631;Quierzy;2018;56,20
02632;Quincy-Basse;2018;50,00
02633;Quincy-sous-le-Mont;2018;66,70
02634;Raillimont;2018;25,00
02635;Ramicourt;2018;83,30
02636;Regny;2018;22,20
02637;Remaucourt;2018;33,30
02638;Remies;2018;64,30
02639;Remigny;2018;63,20
02640;Renansart;2018;28,60
02641;Renneval;2018;40,00
02642;Résigny;2018;80,00
02643;Ressons-le-Long;2018;55,80
02644;Retheuil;2018;58,30
02645;Reuilly-Sauvigny;2018;12,50
02647;Ribeauville;2018;100,00
02648;Ribemont;2018;47,50
02649;Rocourt-Saint-Martin;2018;56,20
02650;Rocquigny;2018;41,20
02651;Rogécourt;2018;63,60
02652;Rogny;2018;63,60
02653;Romeny-sur-Marne;2018;47,60
02654;Romery;2018;66,70
02655;Ronchères;2018;66,70
02656;Roucy;2018;25,00
02657;Rougeries;2018;45,50
02658;Roupy;2018;40,00
02659;Rouvroy;2018;19,20
02660;Rouvroy-sur-Serre;2018;0,00
02661;Royaucourt-et-Chailvet;2018;36,00
02662;Rozet-Saint-Albin;2018;40,00
02663;Rozières-sur-Crise;2018;44,40
02664;Rozoy-Bellevalle;2018;50,00
02665;Grand-Rozoy;2018;43,50
02666;Rozoy-sur-Serre;2018;40,50
02667;Saconin-et-Breuil;2018;6,70
02668;Sains-Richaumont;2018;50,30
02670;Saint-Algis;2018;66,70
02671;Saint-Aubin;2018;45,80
02672;Saint-Bandry;2018;37,50
02673;Saint-Christophe-à-Berry;2018;37,50
02674;Saint-Clément;2018;20,00
02675;Sainte-Croix;2018;66,70
02676;Saint-Erme-Outre-et-Ramecourt;2018;34,60
02677;Saint-Eugène;2018;0,00
02678;Sainte-Geneviève;2018;75,00
02679;Saint-Gengoulph;2018;50,00
02680;Saint-Gobain;2018;54,30
02681;Saint-Gobert;2018;33,30
02682;Saint-Mard;2018;100,00
02683;Saint-Martin-Rivière;2018;33,30
02684;Saint-Michel;2018;36,50
02685;Saint-Nicolas-aux-Bois;2018;70,00
02686;Saint-Paul-aux-Bois;2018;61,90
02687;Saint-Pierre-Aigle;2018;36,40
02688;Saint-Pierre-lès-Franqueville;2018;
02689;Saint-Pierremont;2018;0,00
02690;Sainte-Preuve;2018;
02691;Saint-Quentin;2018;36,30
02693;Saint-Rémy-Blanzy;2018;35,00
02694;Saint-Simon;2018;31,00
02695;Saint-Thibaut;2018;66,70
02696;Saint-Thomas;2018;50,00
02697;Samoussy;2018;36,70
02698;Sancy-les-Cheminots;2018;80,00
02699;Saponay;2018;50,00
02701;Saulchery;2018;42,90
02702;Savy;2018;26,10
02703;Seboncourt;2018;42,40
02704;Selens;2018;23,10
02705;La Selve;2018;33,30
02706;Septmonts;2018;47,90
02707;Septvaux;2018;62,50
02708;Sequehart;2018;58,30
02709;Serain;2018;30,80
02710;Seraucourt-le-Grand;2018;27,00
02711;Serches;2018;26,10
02712;Sergy;2018;30,80
02713;Seringes-et-Nesles;2018;26,70
02714;Sermoise;2018;52,40
02715;Serval;2018;
02716;Servais;2018;40,00
02717;Séry-lès-Mézières;2018;46,70
02718;Silly-la-Poterie;2018;0,00
02719;Sinceny;2018;43,00
02720;Sissonne;2018;38,80
02721;Sissy;2018;40,00
02722;Soissons;2018;39,70
02723;Soize;2018;37,50
02724;Sommelans;2018;0,00
02725;Sommeron;2018;14,30
02726;Sommette-Eaucourt;2018;9,10
02727;Sons-et-Ronchères;2018;80,00
02728;Sorbais;2018;60,00
02729;Soucy;2018;0,00
02730;Soupir;2018;42,90
02731;Le Sourd;2018;28,60
02732;Surfontaine;2018;0,00
02734;Taillefontaine;2018;72,70
02735;Tannières;2018;100,00
02736;Tartiers;2018;54,50
02737;Tavaux-et-Pontséricourt;2018;38,50
02738;Tergnier;2018;44,70
02739;Terny-Sorny;2018;45,80
02740;Thenailles;2018;61,50
02741;Thenelles;2018;25,00
02742;Thiernu;2018;25,00
02743;Le Thuel;2018;12,50
02744;Torcy-en-Valois;2018;100,00
02745;Toulis-et-Attencourt;2018;26,70
02746;Travecy;2018;53,50
02747;Trefcon;2018;80,00
02748;Trélou-sur-Marne;2018;31,00
02749;Troësnes;2018;54,50
02750;Trosly-Loire;2018;30,00
02751;Trucy;2018;40,00
02752;Tugny-et-Pont;2018;55,60
02753;Tupigny;2018;28,60
02754;Ugny-le-Gay;2018;50,00
02755;Urcel;2018;14,30
02756;Urvillers;2018;51,00
02757;Vadencourt;2018;41,40
02758;Vailly-sur-Aisne;2018;44,80
02759;La Vallée-au-Blé;2018;40,90
02760;La Vallée-Mulâtre;2018;0,00
02761;Variscourt;2018;45,00
02762;Vassens;2018;66,70
02763;Vasseny;2018;15,40
02764;Vassogne;2018;16,70
02765;Vaucelles-et-Beffecourt;2018;35,00
02766;Vaudesson;2018;30,00
02767;Vauxrezis;2018;46,70
02768;Vauxaillon;2018;20,70
02769;Vaux-Andigny;2018;26,10
02770;Vauxbuin;2018;39,30
02772;Vaux-en-Vermandois;2018;42,90
02773;Vauxtin;2018;
02774;Vendelles;2018;40,00
02775;Vendeuil;2018;65,20
02776;Vendhuile;2018;41,40
02777;Vendières;2018;50,00
02778;Vendresse-Beaulne;2018;0,00
02779;Vénérolles;2018;38,50
02780;Venizel;2018;37,30
02781;Verdilly;2018;50,00
02782;Le Verguier;2018;42,90
02783;Grand-Verly;2018;50,00
02784;Petit-Verly;2018;40,00
02785;Vermand;2018;29,50
02786;Verneuil-sous-Coucy;2018;50,00
02787;Verneuil-sur-Serre;2018;33,30
02788;Versigny;2018;66,70
02789;Vervins;2018;40,40
02790;Vesles-et-Caumont;2018;47,10
02791;Veslud;2018;23,10
02792;Veuilly-la-Poterie;2018;23,10
02793;Vézaponin;2018;50,00
02794;Vézilly;2018;66,70
02795;Vic-sur-Aisne;2018;42,90
02796;Vichel-Nanteuil;2018;66,70
02797;Viel-Arcy;2018;58,30
02798;Viels-Maisons;2018;39,70
02799;Vierzy;2018;25,70
02800;Viffort;2018;38,50
02801;Vigneux-Hocquet;2018;9,10
02802;La Ville-aux-Bois-lès-Dizy;2018;8,30
02803;La Ville-aux-Bois-lès-Pontavert;2018;100,00
02804;Villemontoire;2018;41,20
02805;Villeneuve-Saint-Germain;2018;38,90
02806;Villeneuve-sur-Fère;2018;23,10
02807;Villequier-Aumont;2018;44,10
02808;Villeret;2018;50,00
02809;Villers-Agron-Aiguizy;2018;33,30
02810;Villers-Cotterêts;2018;38,40
02812;Villers-Hélon;2018;30,00
02813;Villers-le-Sec;2018;0,00
02814;Villers-lès-Guise;2018;28,60
02815;Villers-Saint-Christophe;2018;57,60
02816;Villers-sur-Fère;2018;32,40
02817;Ville-Savoye;2018;100,00
02818;Villiers-Saint-Denis;2018;55,40
02819;Vincy-Reuil-et-Magny;2018;50,00
02820;Viry-Noureuil;2018;44,00
02821;Vivaise;2018;53,30
02822;Vivières;2018;33,30
02823;Voharies;2018;
02824;Vorges;2018;33,30
02826;Voulpaix;2018;45,50
02827;Voyenne;2018;28,60
02828;Vregny;2018;62,50
02829;Vuillery;2018;0,00
02830;Wassigny;2018;42,20
02831;Watigny;2018;12,50
02832;Wiège-Faty;2018;42,90
02833;Wimy;2018;44,80
02834;Wissignicourt;2018;42,90
03001;Abrest;2018;37,00
03002;Agonges;2018;22,20
03003;Ainay-le-Château;2018;46,40
03004;Andelaroche;2018;40,00
03005;Archignat;2018;71,40
03006;Arfeuilles;2018;64,00
03007;Arpheuilles-Saint-Priest;2018;35,50
03008;Arronnes;2018;20,00
03009;Aubigny;2018;41,70
03010;Audes;2018;43,50
03011;Aurouër;2018;34,30
03012;Autry-Issards;2018;16,70
03013;Avermes;2018;46,10
03014;Avrilly;2018;40,00
03015;Bagneux;2018;35,70
03016;Barberier;2018;25,00
03017;Barrais-Bussolles;2018;100,00
03018;Bayet;2018;34,10
03019;Beaulon;2018;54,90
03020;Beaune-d'Allier;2018;45,50
03021;Bègues;2018;56,20
03022;Bellenaves;2018;36,30
03023;Bellerive-sur-Allier;2018;39,00
03024;Bert;2018;22,20
03025;Bessay-sur-Allier;2018;45,20
03026;Besson;2018;40,80
03027;Bézenet;2018;39,80
03028;Billezois;2018;47,80
03029;Billy;2018;31,60
03030;Biozat;2018;47,90
03031;Bizeneuille;2018;47,10
03032;Blomard;2018;58,30
03033;Bost;2018;40,90
03034;Boucé;2018;46,20
03035;Le Bouchaud;2018;0,00
03036;Bourbon-l'Archambault;2018;44,40
03037;Braize;2018;25,00
03038;Bransat;2018;32,30
03039;Bresnay;2018;35,30
03040;Bressolles;2018;42,70
03041;Le Brethon;2018;71,40
03042;Le Breuil;2018;48,10
03043;Broût-Vernet;2018;45,00
03044;Brugheas;2018;59,20
03045;Busset;2018;51,20
03046;Buxières-les-Mines;2018;51,30
03047;La Celle;2018;50,00
03048;Cérilly;2018;43,90
03049;Cesset;2018;45,50
03050;La Chabanne;2018;22,20
03051;Chambérat;2018;14,30
03052;Chamblet;2018;62,10
03053;Chantelle;2018;42,20
03054;Chapeau;2018;39,30
03055;La Chapelaude;2018;42,70
03056;La Chapelle;2018;11,10
03057;La Chapelle-aux-Chasses;2018;50,00
03058;Chappes;2018;12,50
03059;Chareil-Cintrat;2018;40,00
03060;Charmeil;2018;40,90
03061;Charmes;2018;29,00
03062;Charroux;2018;38,10
03063;Chassenard;2018;39,30
03064;Château-sur-Allier;2018;66,70
03065;Châtel-de-Neuvre;2018;30,00
03066;Châtel-Montagne;2018;42,90
03067;Châtelperron;2018;33,30
03068;Châtelus;2018;50,00
03069;Châtillon;2018;45,50
03070;Chavenon;2018;12,50
03071;Chavroches;2018;50,00
03072;Chazemais;2018;38,80
03073;Chemilly;2018;33,30
03074;Chevagnes;2018;31,40
03075;Chezelle;2018;50,00
03076;Chézy;2018;38,10
03077;Chirat-l'Église;2018;40,00
03078;Chouvigny;2018;0,00
03079;Cindré;2018;44,40
03080;Cognat-Lyonne;2018;30,30
03081;Colombier;2018;31,20
03082;Commentry;2018;40,50
03083;Contigny;2018;39,10
03084;Cosne-d'Allier;2018;44,40
03085;Coulandon;2018;42,90
03086;Coulanges;2018;40,00
03087;Couleuvre;2018;39,20
03088;Courçais;2018;69,20
03089;Coutansouze;2018;0,00
03090;Couzon;2018;25,00
03091;Créchy;2018;38,20
03092;Cressanges;2018;42,50
03093;Creuzier-le-Neuf;2018;47,70
03094;Creuzier-le-Vieux;2018;37,40
03095;Cusset;2018;43,40
03096;Deneuille-lès-Chantelle;2018;33,30
03097;Deneuille-les-Mines;2018;43,80
03098;Désertines;2018;50,50
03099;Deux-Chaises;2018;30,80
03100;Diou;2018;52,40
03101;Domérat;2018;38,10
03102;Dompierre-sur-Besbre;2018;48,90
03103;Le Donjon;2018;39,70
03104;Doyet;2018;46,30
03105;Droiturier;2018;42,10
03106;Durdat-Larequille;2018;43,60
03107;Ébreuil;2018;37,70
03108;Échassières;2018;42,90
03109;Escurolles;2018;29,40
03110;Espinasse-Vozelle;2018;38,20
03111;Estivareilles;2018;28,40
03112;Étroussat;2018;43,20
03113;Ferrières-sur-Sichon;2018;44,40
03114;La Ferté-Hauterive;2018;50,00
03115;Fleuriel;2018;58,80
03116;Fourilles;2018;26,70
03117;Franchesse;2018;29,40
03118;Gannat;2018;37,40
03119;Gannay-sur-Loire;2018;38,10
03120;Garnat-sur-Engièvre;2018;32,70
03121;Gennetines;2018;40,30
03122;Gipcy;2018;45,50
03124;Gouise;2018;61,50
03125;La Guillermie;2018;50,00
03126;Hauterive;2018;40,00
03127;Hérisson;2018;36,50
03128;Huriel;2018;37,00
03129;Hyds;2018;50,00
03130;Isle-et-Bardais;2018;37,50
03131;Isserpent;2018;31,60
03132;Jaligny-sur-Besbre;2018;31,10
03133;Jenzat;2018;60,60
03134;Laféline;2018;69,20
03135;Lalizolle;2018;50,00
03136;Lamaids;2018;30,00
03137;Langy;2018;62,50
03138;Lapalisse;2018;45,50
03139;Laprugne;2018;0,00
03140;Lavault-Sainte-Anne;2018;35,70
03141;Lavoine;2018;28,60
03142;Lenax;2018;37,50
03143;Lételon;2018;14,30
03144;Liernolles;2018;38,50
03145;Lignerolles;2018;45,20
03146;Limoise;2018;52,90
03147;Loddes;2018;57,10
03148;Loriges;2018;21,10
03149;Louchy-Montfand;2018;52,40
03150;Louroux-Bourbonnais;2018;27,30
03151;Louroux-de-Beaune;2018;50,00
03152;Louroux-de-Bouble;2018;50,00
03154;Luneau;2018;20,00
03155;Lurcy-Lévis;2018;48,20
03156;Lusigny;2018;39,30
03157;Magnet;2018;37,60
03158;Haut-Bocage;2018;44,90
03159;Malicorne;2018;43,50
03160;Marcenat;2018;62,50
03161;Marcillat-en-Combraille;2018;37,90
03162;Marigny;2018;55,60
03163;Mariol;2018;45,50
03164;Le Mayet-d'École;2018;54,50
03165;Le Mayet-de-Montagne;2018;39,30
03166;Mazerier;2018;46,70
03167;Mazirat;2018;54,50
03168;Meaulne-Vitray;2018;42,90
03169;Meillard;2018;41,20
03170;Meillers;2018;20,00
03171;Mercy;2018;36,00
03172;Mesples;2018;50,00
03173;Molinet;2018;24,50
03174;Molles;2018;45,60
03175;Monestier;2018;46,70
03176;Monétay-sur-Allier;2018;52,30
03177;Monétay-sur-Loire;2018;25,00
03178;Montaiguët-en-Forez;2018;40,00
03179;Montaigu-le-Blin;2018;50,00
03180;Montbeugny;2018;54,50
03181;Montcombroux-les-Mines;2018;60,00
03182;Monteignet-sur-l'Andelot;2018;24,10
03183;Le Montet;2018;42,10
03184;Montilly;2018;51,10
03185;Montluçon;2018;43,20
03186;Montmarault;2018;47,60
03187;Montoldre;2018;42,90
03188;Montord;2018;30,00
03189;Montvicq;2018;51,10
03190;Moulins;2018;39,40
03191;Murat;2018;7,10
03192;Nades;2018;33,30
03193;Nassigny;2018;47,60
03194;Naves;2018;20,00
03195;Néris-les-Bains;2018;40,50
03196;Neuilly-en-Donjon;2018;20,00
03197;Neuilly-le-Réal;2018;35,10
03198;Neure;2018;42,90
03200;Neuvy;2018;29,70
03201;Nizerolles;2018;40,00
03202;Noyant-d'Allier;2018;47,60
03203;Paray-le-Frésil;2018;20,00
03204;Paray-sous-Briailles;2018;33,30
03205;Périgny;2018;23,10
03206;La Petite-Marche;2018;27,30
03207;Pierrefitte-sur-Loire;2018;27,30
03208;Le Pin;2018;27,60
03209;Poëzat;2018;46,70
03210;Pouzy-Mésangy;2018;12,50
03211;Prémilhat;2018;43,40
03212;Quinssaines;2018;44,80
03213;Reugny;2018;66,70
03214;Rocles;2018;25,00
03215;Rongères;2018;47,50
03216;Ronnet;2018;62,50
03217;Saint-Angel;2018;49,30
03218;Saint-Aubin-le-Monial;2018;33,30
03219;Saint-Bonnet-de-Four;2018;50,00
03220;Saint-Bonnet-de-Rochefort;2018;35,70
03221;Saint-Bonnet-Tronçais;2018;53,80
03222;Saint-Caprais;2018;50,00
03223;Saint-Christophe;2018;21,10
03224;Saint-Clément;2018;60,00
03225;Saint-Désiré;2018;54,50
03226;Saint-Didier-en-Donjon;2018;50,00
03227;Saint-Didier-la-Forêt;2018;41,70
03228;Saint-Éloy-d'Allier;2018;
03229;Saint-Ennemond;2018;42,90
03230;Saint-Étienne-de-Vicq;2018;34,00
03231;Saint-Fargeol;2018;33,30
03232;Saint-Félix;2018;27,30
03233;Saint-Genest;2018;57,10
03234;Saint-Gérand-de-Vaux;2018;33,30
03235;Saint-Gérand-le-Puy;2018;53,60
03236;Saint-Germain-des-Fossés;2018;32,00
03237;Saint-Germain-de-Salles;2018;37,50
03238;Saint-Hilaire;2018;46,20
03239;Saint-Léger-sur-Vouzance;2018;35,10
03240;Saint-Léon;2018;40,00
03241;Saint-Léopardin-d'Augy;2018;55,60
03242;Saint-Loup;2018;42,20
03243;Saint-Marcel-en-Murat;2018;50,00
03244;Saint-Marcel-en-Marcillat;2018;55,60
03245;Saint-Martin-des-Lais;2018;50,00
03246;Saint-Martinien;2018;54,10
03247;Saint-Menoux;2018;26,70
03248;Saint-Nicolas-des-Biefs;2018;40,00
03249;Saint-Palais;2018;50,00
03250;Saint-Pierre-Laval;2018;5,60
03251;Saint-Plaisir;2018;30,00
03252;Saint-Pont;2018;22,60
03253;Saint-Pourçain-sur-Besbre;2018;56,00
03254;Saint-Pourçain-sur-Sioule;2018;48,90
03255;Saint-Priest-d'Andelot;2018;12,50
03256;Saint-Priest-en-Murat;2018;64,30
03257;Saint-Prix;2018;42,90
03258;Saint-Rémy-en-Rollat;2018;41,90
03259;Saint-Sauvier;2018;55,60
03260;Saint-Sornin;2018;8,30
03261;Sainte-Thérence;2018;0,00
03262;Saint-Victor;2018;46,60
03263;Saint-Voir;2018;25,00
03264;Saint-Yorre;2018;32,90
03265;Saligny-sur-Roudon;2018;40,00
03266;Sanssat;2018;31,50
03267;Saulcet;2018;48,90
03268;Saulzet;2018;41,90
03269;Sauvagny;2018;0,00
03270;Sazeret;2018;33,30
03271;Serbannes;2018;37,30
03272;Servilly;2018;35,30
03273;Seuillet;2018;28,90
03274;Sorbier;2018;55,60
03275;Souvigny;2018;40,40
03276;Sussat;2018;33,30
03277;Target;2018;57,10
03278;Taxat-Senat;2018;42,90
03279;Teillet-Argenty;2018;51,10
