codgeo;disp_q1_a17;disp_q2_a17;disp_q3_a17;disp_q1q3q2_a17;disp_d1_a17;disp_d2_a17;disp_d3_a17;disp_d4_a17;disp_d6_a17;disp_d7_a17;disp_d8_a17;disp_d9_a17;disp_d1d9_a17;disp_gini_a17;disp_s80s20_a17;disp_pact_a17;disp_pcho_a17;disp_ppen_a17;disp_ppat_a17;disp_ppsoc_a17;disp_ppfam_a17;disp_ppmini_a17;disp_pplogt_a17;disp_pimpot_a17;tp60_a17;note
QP069002;11660;14700;19230;0,5;9160;11130;12190;13090;15960;17800;20160;24770;2,7;0,234;3,166;67,9;5,5;18,2;3,5;20,8;7,6;7,2;6;-10,4;35,1;0
QP069003;11950;15410;19200;0,5;9350;11510;12670;14150;16650;18360;20540;24800;2,7;0,222;2,98;66;5,7;23,7;3,2;17,5;5,3;7;5,2;-10,4;29,9;0
QP069004;10940;14440;19270;0,6;8070;10240;11690;13040;15940;18120;20630;24350;3;0,245;3,576;57,8;5,4;28,9;4,3;18,6;5,7;7,4;5,5;-9,6;37,3;0
QP069005;11590;13870;17750;0,4;9490;10740;12290;12930;15330;16840;18680;21460;2,3;0,18;2,408;58,1;7,5;23,5;2,1;23,2;7,9;8,5;6,8;-6,9;36,4;0
QP069006;10790;14030;19150;0,6;8920;10090;11380;12720;15840;18430;20360;23880;2,7;0,225;3,037;69;6,3;13,2;1,9;24,8;10,3;7,4;7,1;-8,9;39,2;0
QP069007;9810;12630;16740;0,5;7850;9350;10360;11540;14070;15640;17950;21780;2,8;0,236;3,275;53,9;6,9;25,1;3,5;25,3;8,7;9,5;7,1;-7,8;50,1;0
QP069008;9990;12550;15700;0,5;8010;9280;10410;11550;13620;14800;16660;19720;2,5;0,209;2,934;50;6,7;23,9;2;30,4;9,8;11,1;9,5;-6,3;51,8;0
QP069009;11510;14160;16860;0,4;9640;10950;11880;12920;15140;16300;17590;19840;2,1;0,169;2,348;55,1;7,1;26,9;2,5;22,5;6,6;8,5;7,4;-7;38,2;0
QP069010;10050;12780;16550;0,5;7890;9520;10630;11760;14210;15710;17660;20610;2,6;0,215;2,999;59,7;6,8;18,4;2,2;27,5;7,7;11,3;8,5;-7,8;49,1;0
QP069011;10700;13780;18270;0,5;8630;10000;11250;12510;15290;17270;19400;22760;2,6;0,224;3,086;62,3;6,2;24,2;3;19,9;7,7;6,7;5,5;-9,4;41,9;0
QP069012;9690;12350;15380;0,5;8120;9180;10250;11300;13380;14650;16500;19710;2,4;0,201;2,721;53,7;7,2;20,4;1,8;30,8;10,8;11,5;8,5;-6,7;53,9;0
QP069013;10480;13480;17680;0,5;8690;9800;11300;12230;14460;16570;18890;23440;2,7;0,232;3,238;65,4;6,3;17,1;3,6;23,1;5,9;10;7,2;-9,2;44,6;0
QP069014;10640;13680;18400;0,6;8120;9890;11130;12330;15240;17350;19950;23640;2,9;0,233;3,168;54,6;5,4;30,6;3,1;20,7;7,3;7,9;5,5;-9;43,2;0
QP069015;10050;12800;16500;0,5;8080;9410;10540;11690;14010;15580;17710;21140;2,6;0,218;3,029;56,6;6,2;21,6;2,5;27,2;9,9;10,1;7,2;-7,9;48,6;0
QP069016;10510;13240;17290;0,5;8380;9920;11150;12200;14560;16140;18270;21910;2,6;0,214;2,972;54,4;6,1;25,1;2,7;25,7;8,2;9,6;7,9;-7,9;44,7;0
QP069017;12560;15640;19450;0,4;9560;11950;13070;14140;16960;18690;20560;24070;2,5;0,202;2,743;62,2;5,2;26,4;2,7;17,9;6,4;6;5,5;-9,2;26,2;0
QP069018;10210;13160;16930;0,5;8200;9660;10800;11980;14510;16000;18090;21190;2,6;0,214;2,961;57,5;6,4;22,4;2,5;25,5;9,2;9,4;6,9;-7,9;46,4;0
QP069019;10890;14120;19000;0,6;8590;9960;11610;12600;15670;17950;20550;23740;2,8;0,235;3,26;70,5;6,7;14,8;3,3;21,5;8;7,4;6,1;-10,1;40,2;0
QP069020;10420;13550;17640;0,5;8590;9860;11150;12340;14660;16330;19150;22700;2,6;0,213;2,879;61,9;5,9;20,9;2,6;23,2;8,7;7,8;6,7;-8,6;42,6;0
QP069021;10590;13530;18050;0,6;8330;10130;10980;12520;15210;16750;19150;22440;2,7;0,215;2,908;56,1;6;26,4;3;22,7;5,9;9,9;6,9;-8,2;43,4;0
QP069022;10740;14300;19700;0,6;8420;9960;11610;12930;16160;18490;21070;25340;3;0,247;3,494;66,8;5,4;21,8;3,8;18;7,1;6,2;4,7;-10,4;38,4;0
QP069023;10600;13860;18390;0,6;8370;9820;11330;12590;15660;17470;19590;22610;2,7;0,223;3,064;65,4;6,5;18,2;1,8;23,2;7,9;8,7;6,6;-8,6;41;0
QP069024;9370;12300;16220;0,6;7050;8790;10110;11460;13430;15050;17640;20890;3;0,226;3,193;52,6;6,5;23,1;2,5;28,8;8,1;12,6;8,1;-7;54,7;0
QP069025;11640;15220;20680;0,6;9260;10920;12360;13550;17010;19330;22510;28590;3,1;0,261;3,591;64,7;5,1;24,6;4,9;18,2;6,1;6,4;5,7;-12,4;32,1;1
QP069026;10660;13580;17180;0,5;8780;10250;11190;12100;14860;16180;18030;20450;2,3;0,194;2,616;56,2;7,1;22,9;2;26,2;8,9;9,7;7,6;-7,3;44,5;0
QP069027;11700;14800;18920;0,5;9530;11170;12370;13510;16010;17590;20040;22800;2,4;0,198;2,695;66,6;7,5;20,2;2,3;19,3;7,2;6,3;5,8;-8,4;32,5;0
QP069028;11260;14150;18620;0,5;8930;10600;11860;13020;15580;17370;19820;23500;2,6;0,215;2,962;57,8;5,4;27,3;3;21;7,4;7,4;6,2;-9,1;36,8;0
QP069029;10340;13950;19300;0,6;7910;9790;11400;12630;15640;18050;20390;23250;2,9;0,244;3,395;62,7;6;24,8;4,9;17,1;7,8;4,8;4,5;-9,5;40,2;0
QP069030;10550;13880;18650;0,6;8830;9960;10830;12240;15330;17460;19430;22660;2,6;0,216;2,833;61,7;6,4;22;1,9;23,4;7,9;8,4;7,1;-9;41,7;0
QP069031;10930;14100;18240;0,5;8680;10300;11690;12960;15450;17210;19310;22720;2,6;0,207;2,89;60,4;6;23,3;2;22,7;8,3;8,2;6,2;-8,4;37,8;0
QP069032;10530;13930;17800;0,5;8570;9830;11490;12660;15180;17000;19160;22540;2,6;0,211;2,965;59,3;5,9;23,7;2,1;23,3;6,9;9,2;7,2;-8,4;40,3;0
QP069033;10830;13320;17430;0,5;8680;10120;11180;12300;14450;16170;18400;21790;2,5;0,204;2,755;50,1;4,7;29,8;2,6;24,5;6,5;11,1;6,9;-7;44,6;0
QP069034;11010;13740;17350;0,5;8960;10210;11560;12800;14820;16480;18350;21660;2,4;0,208;2,845;58,1;5,8;22,7;2,1;25,9;9,2;8,5;8,2;-8,8;38,8;0
QP069035;10980;14150;18390;0,5;8820;10280;11730;12940;15620;17370;19600;23300;2,6;0,221;3,045;56,7;5,2;28,7;3,4;20,5;5,7;8,5;6,3;-9,3;38;0
QP069036;10820;13470;17500;0,5;8730;10350;11290;12450;14810;16580;18960;22470;2,6;0,212;2,883;63,9;5,6;19,3;2,4;23,4;7,4;9;7;-9;42,5;0
QP069037;11210;14440;18790;0,5;8900;10530;11790;13020;15790;17700;20010;23560;2,6;0,222;3,052;63,4;5,6;22,4;3,2;20,6;6,7;7,9;6;-9,6;37,5;0
QP069038;11000;13930;18460;0,5;9010;10260;11680;12750;15730;17520;19580;22570;2,5;0,208;2,807;55,5;5,5;29,5;3;20,8;5,9;8,1;6,8;-8,8;39,2;0
QP069039;10110;13490;17200;0,5;7920;9290;10620;12340;14820;16310;18590;22030;2,8;0,223;3,149;52,6;6;30;3,5;21,5;5,2;9,5;6,8;-7,6;42,5;0
QP069040;11620;15290;20280;0,6;9200;10670;12100;13300;17610;19070;21550;25680;2,8;0,226;3,007;70,8;4,5;16,9;3,2;20;6,9;7,8;5,3;-10,9;35,6;0
QP069041;11030;14400;18430;0,5;8520;10520;11760;13100;16130;17540;19870;24020;2,8;0,228;3,097;60,3;4,9;24,1;3,3;22;8,4;7,5;6,1;-9,7;37,7;0
QP069042;10420;14700;20430;0,7;7130;9590;11080;12810;16920;19080;22760;29320;4,1;0,312;5,189;78,5;6,4;14,2;4,2;15,2;2,7;7,2;5,3;-12,1;39,2;0
QP069043;10820;13130;17270;0,5;7940;10140;11210;12040;14270;16090;18220;21190;2,7;0,214;3,061;64;7,3;20,8;2,8;20,4;10,2;5,2;5;-8;44,6;0
QP070001;10070;12880;16110;0,5;8060;9590;10580;11770;14040;15320;17050;20020;2,5;0,21;2,97;48,9;5,3;26,2;2,3;29,4;6,7;14,1;8,6;-6,8;48,7;0
QP070002;10130;12790;16400;0,5;8440;9420;10890;11650;14060;15610;17690;21720;2,6;0,211;2,835;51,7;6,9;25,5;1,6;28;5,9;13,4;8,7;-6,8;49,1;0
QP070003;9680;12270;15860;0,5;7950;9110;10310;11370;13700;15030;16620;18910;2,4;0,215;2,932;45,6;6,8;28,4;2,6;29,9;5,4;15,4;9,1;-6,5;52;0
QP070004;10420;12840;16340;0,5;8740;9950;10970;11990;13960;15420;17230;20400;2,3;0,197;2,643;52,6;7,3;26,2;1,7;26,2;6,2;11,6;8,4;-6,7;47;0
QP070005;10090;12550;15280;0,4;8040;9690;10760;11760;13660;14470;16290;19330;2,4;0,186;2,525;46,6;6,4;25,1;1,7;32,3;6,4;16,2;9,7;-5,7;51,5;0
QP071001;10400;13090;16410;0,5;8740;10090;10920;11980;14220;15440;17330;19890;2,3;0,193;2,632;49,8;6,7;25,8;2,2;29,3;6,2;14,2;8,9;-7,1;46,1;0
QP071002;9800;11970;15120;0,4;7560;9150;10350;11300;13120;13960;15600;18480;2,4;0,217;3,084;38,6;7,3;31;1,6;33,7;8,1;18;7,6;-4,9;55,6;0
QP071003;10570;13040;16940;0,5;8580;9980;11090;12030;14340;16030;17980;20790;2,4;0,203;2,774;48,2;6,1;29,3;2,3;28,1;7,6;12,2;8,3;-7,9;45,7;0
QP071004;9260;11860;14600;0,5;7210;8680;9780;10800;12720;13770;15460;18630;2,6;0,212;2,982;54,8;9,4;22,4;1,6;27,9;9,3;10,1;8,5;-6,7;59,4;0
QP071005;9810;13020;16480;0,5;8010;9390;10560;11890;14430;15620;17710;20370;2,5;0,21;2,936;52;7,5;28,7;2,1;24,5;7;10,3;7,2;-7,3;46,2;0
QP071006;10790;13310;17120;0,5;8730;10210;11310;12210;14660;16040;18160;21050;2,4;0,202;2,763;59,7;6,7;22,5;1,9;24;6,9;10;7,1;-8,1;44,2;0
QP071007;10510;13170;16190;0,4;9010;10010;11010;12050;14450;15630;17260;19930;2,2;0,194;2,575;52,7;7,9;25,7;3,6;25,2;8,3;9,5;7,4;-7,2;44,6;0
QP071008;11130;14060;17650;0,5;8960;10520;11720;12900;15220;16660;18420;21780;2,4;0,203;2,773;50,1;6;33,8;2,1;22,3;4,8;10,5;7;-8,3;38,7;0
QP071009;10740;13440;17320;0,5;8300;9960;11200;12370;14280;16150;18090;20640;2,5;0,206;2,881;43,4;6,2;33,1;2,5;28,1;5,5;13,2;9,4;-7,1;43,1;0
QP071010;10650;14210;19210;0,6;8060;9600;11760;13010;15960;18330;20520;24450;3;0,259;3,943;43,8;4,2;42,2;4,7;18,5;4,8;8,1;5,6;-9,2;36,6;0
QP071011;10010;13100;17550;0,6;8600;9640;10700;11970;14430;16200;18540;21430;2,5;0,217;2,903;36,6;4,9;42,3;2,7;25,9;5,5;12,1;8,3;-7,5;45,3;0
QP071012;10740;13840;18700;0,6;8730;10090;11880;12790;15090;17550;19450;21560;2,5;0,21;2,848;44,2;5,2;38,3;2,9;22,4;3,4;12;7;-7,8;38,1;0
QP071013;11640;14830;18310;0,4;9070;10800;11970;13180;15850;17400;19480;21880;2,4;0,205;2,77;58,7;5,5;27,2;2,2;20,8;8,7;6,7;5,4;-8,9;36,3;1
QP072001;10590;13700;16650;0,4;8450;9940;11250;12540;14700;16270;17710;20590;2,4;0,192;2,62;58,6;7,2;22,8;2;24,3;8,2;8,7;7,4;-7,7;41,4;0
QP072002;10680;14010;18080;0,5;8600;9930;11270;12470;15350;17040;19220;22280;2,6;0,216;2,991;50,4;4,8;33,5;3,2;21,7;6,2;8,9;6,6;-8,8;41,6;0
QP072003;9580;11960;15630;0,5;7670;9090;10080;10980;13180;14830;16740;19340;2,5;0,21;2,926;47,3;6,2;22,6;2,2;34,6;10,1;13,8;10,7;-6,7;55,8;0
QP072004;9570;12410;16180;0,5;7690;9050;10110;11210;13770;15280;17300;20450;2,7;0,22;3,06;47,4;6,6;28,7;2,7;28,7;6,8;12,7;9,2;-7,5;52;0
QP072005;9310;11780;15620;0,5;7320;8810;9760;10770;13000;14600;16740;19970;2,7;0,229;3,22;47,3;6,7;23,3;2,3;34,4;10,1;14;10,3;-7,3;57,2;0
QP072006;9450;11810;16400;0,6;8010;9140;9850;10720;13000;14980;17410;21850;2,7;0,221;2,87;53,2;6,2;19,5;2,3;32,5;6,3;15,8;10,4;-7,5;57,5;0
QP072007;10720;13740;17040;0,5;7490;9950;11470;12520;14680;16160;17950;19470;2,6;0,196;2,804;58,3;7,2;24,6;2,4;22,6;6,2;8,7;7,7;-7,9;40,5;0
QP073001;11190;14750;19640;0,6;8980;10560;11970;13340;16110;18170;21100;25800;2,9;0,257;3,538;61;4,8;26,6;5,6;17,6;5,3;7,1;5,2;-10,8;35,4;0
QP073002;10820;13730;17620;0,5;8680;10320;11480;12510;15010;16650;18680;22380;2,6;0,212;2,902;60;6,2;23,4;2,7;22,4;7,3;8,7;6,4;-8,5;41;0
QP073003;12010;15880;19560;0,5;9340;11440;12850;14250;17160;18570;20420;24450;2,6;0,213;2,962;68,6;5,4;22,9;3,4;14,7;4,5;5,5;4,7;-9,6;29,4;0
QP073004;10600;13340;16190;0,4;8850;9900;11230;12260;14100;15420;16960;19470;2,2;0,185;2,468;54;6,9;24,8;2,8;25,4;7,5;10,3;7,6;-7;45,1;0
QP074001;10920;13990;18460;0,5;8450;10240;11530;13000;15560;17240;20060;23920;2,8;0,247;3,512;66;6,6;21,8;2,2;18,8;6,1;6,8;5,9;-8,8;37,4;0
QP074002;10200;13000;17680;0,6;8150;9350;10880;11840;14510;16260;19020;23210;2,8;0,255;3,559;66,9;7,1;16,1;2,8;22,8;6;9,8;7;-8,6;48,5;0
QP074003;12330;15960;19130;0,4;9470;11670;12820;14680;16870;18520;19830;23400;2,5;0,196;2,726;65,4;7,4;27;1,8;14;5,9;4,3;3,8;-8,2;29,1;0
QP074004;11230;13940;17830;0,5;9220;10670;11770;12770;15280;17120;19110;22630;2,5;0,223;2,993;67;6,3;20;2,2;19,7;7,3;6,6;5,8;-8,9;38,7;1
QP074005;9070;12590;17880;0,7;5660;8200;9800;11260;14250;16280;19760;25490;4,5;0,335;6,144;78,7;7,5;12;2,5;16,3;4,9;5,8;5,6;-9,5;50,9;0
QP074006;12370;16020;20720;0,5;9440;11790;12980;14600;17730;19490;22440;26070;2,8;0,218;3,026;77,6;6,5;15;1,8;15,2;6,6;4,6;4;-9,6;27,7;0
QP075001;11830;16030;20570;0,5;8850;10950;12730;14230;17480;19300;22300;25920;2,9;0,24;3,453;72,2;4,6;21;3;14,3;3,3;6,2;4,8;-10,5;29,7;0
QP075002;12310;17090;26580;0,8;8520;11450;13270;14670;20810;24590;29450;38180;4,5;0,335;5,435;79,6;5,3;21,2;6,8;8,7;1,8;4,1;2,8;-16,3;26,4;0
QP075003;11310;15370;22570;0,7;7780;10350;11980;13410;17260;21210;24470;31600;4,1;0,316;5,101;82,2;3,4;16;8,5;8,6;1,8;4,7;2,1;-15,3;34,2;0
QP075004;11490;15370;20670;0,6;8580;10760;12250;13920;17260;19430;22800;29350;3,4;0,282;4,105;69,8;4,6;24,9;5,7;13,3;4;5,4;3,9;-13,7;33,6;0
QP075005;12920;17730;24170;0,6;7700;10640;13830;16150;20100;22160;26640;30790;4;0,271;4,584;77,7;3,4;25;4,7;6,5;1,5;3,2;1,8;-13,9;;0
QP075006;11560;14860;21990;0,7;9460;10750;12050;13380;17740;20510;25510;30710;3,2;0,285;3,861;75,3;3,8;21,5;2,5;13,5;4,3;5,6;3,6;-12,8;34,5;0
QP075007;11780;15530;20550;0,6;8970;10920;12600;14120;17410;19240;22250;26070;2,9;0,235;3,337;64,5;4,5;27;3,5;15,7;3;7,9;4,8;-10,7;30,9;0
QP075008;11360;14950;20060;0,6;8470;10310;11980;13200;16580;18970;21630;25810;3;0,244;3,465;62,2;4,8;28,6;3,2;16,4;4,4;7;5;-10,4;35,4;0
QP075009;11420;16000;23620;0,8;8680;10500;12130;13930;18630;21960;25940;34470;4;0,316;4,809;76,6;4,8;22;4,9;11;2,2;5,5;3,3;-14,5;33,2;0
QP075010;11270;15090;20940;0,6;8570;10460;12020;13490;17120;19460;22580;28440;3,3;0,277;4,049;73,1;4,8;21,2;3,7;14,3;4,1;6;4,2;-12,3;34,2;0
QP075011;11660;16280;23250;0,7;8750;10850;12460;14440;18550;21690;25540;31490;3,6;0,287;4,336;80,8;5;17,5;4,6;11,6;4,2;4,1;3,3;-14,5;30,7;0
QP075012;11180;15490;24620;0,9;8040;10250;11860;13720;18320;22130;27450;36400;4,5;0,34;5,607;85,4;5,9;14,3;6,1;10;2,6;4,3;3,1;-15,8;34,2;0
QP075013;10690;14350;18900;0,6;8280;9950;11650;12930;15940;17780;20190;23680;2,9;0,236;3,339;71,4;6,1;18,2;2,4;17,7;5,5;7;5,2;-9,7;37,6;0
QP075014;10600;14980;21870;0,8;7320;9680;11550;13230;17410;20010;24130;30600;4,2;0,308;4,948;74,7;5,2;22;4,9;11,8;3,6;4,8;3,4;-13,4;37,1;0
QP075015;11440;15660;22090;0,7;8640;10560;12190;13870;17740;20360;23960;30140;3,5;0,281;4,169;74,1;5,1;23,2;4,4;11,5;3,5;4,7;3,3;-13,2;32,5;0
QP075016;11420;15160;21220;0,6;8640;10510;12170;13560;17160;19640;23280;29510;3,4;0,281;4,084;73,6;5,1;20,6;4,7;13,8;3,6;5,9;4,3;-12,7;32,8;0
QP075017;10840;14540;19430;0,6;9020;10460;11670;12990;16560;18480;21390;25720;2,9;0,256;3,485;61,2;4,9;28,5;5,6;15,9;4,3;6,9;4,7;-11,2;37,6;0
QP075018;11640;15320;22070;0,7;8910;10380;12170;13710;17310;20210;24150;29560;3,3;0,291;4,156;72,1;5,7;22,3;6,1;13,2;3,3;6;3,9;-13,7;33,8;0
QP075019;11350;15330;20870;0,6;8650;10480;12150;13670;17170;19510;22480;26810;3,1;0,25;3,579;69;5,1;23,5;3,6;14,9;4,3;6,2;4,4;-11;33,6;0
QP075020;11330;17140;27080;0,9;7760;10270;12300;14440;20420;24540;30110;39370;5,1;0,351;6,179;86,5;5,7;16,5;6,5;8,1;1,9;3,7;2,5;-17,6;32;0
QP076001;9960;12770;15770;0,5;8190;9490;10780;11830;13790;15130;16710;19060;2,3;0,185;2,519;47,6;7;23,2;1,3;34,1;7,7;16,7;9,7;-6,2;48,6;0
QP076002;11030;13600;17280;0,5;8850;10340;11430;12480;15000;16460;18560;21170;2,4;0,19;2,575;45,8;5,2;34,1;2;25,4;6,1;11,5;7,8;-7,3;42;0
QP076003;10660;13650;17590;0,5;9070;10170;11250;12550;14790;16740;18740;21510;2,4;0,199;2,666;49,8;5,6;29,6;2,3;25,9;5,5;12,9;7,5;-7,6;41,3;0
QP076004;11550;14430;17620;0,4;9140;10570;12120;13270;15430;17000;18720;22310;2,4;0,187;2,6;57,9;6,6;24,2;1,3;24,2;6,2;10,9;7,1;-7,6;35,6;0
QP076005;10510;13540;17580;0,5;8540;9960;11110;12350;15010;16640;18760;21790;2,6;0,21;2,857;49,8;5,4;29,5;2,2;26,4;8,1;11;7,3;-7,9;42,4;0
QP076006;10480;13510;18120;0,6;8380;9770;11070;12250;15010;17040;19450;23480;2,8;0,239;3,33;58,8;6,5;23;2,8;24,5;5,2;11,3;8;-9,1;43,8;0
QP076007;10500;13460;17160;0,5;8810;10120;11020;12300;14700;16300;18190;21260;2,4;0,203;2,716;51,9;6,5;25,2;1,3;28,8;8,3;12,7;7,8;-7,2;42,3;0
QP076008;10230;13520;17070;0,5;8680;9780;10890;12230;15200;16420;18470;21330;2,5;0,213;2,864;55,3;6,1;21,5;2;28,7;8,6;12,2;7,9;-7,5;44,3;0
QP076009;11770;15380;19620;0,5;9580;11110;12570;13910;17040;18790;20490;23540;2,5;0,197;2,691;56,9;5,6;31,8;2,4;18,5;5,2;8,1;5,2;-9,6;30,7;0
QP076010;10460;13330;17550;0,5;8590;9890;10990;12150;14940;16570;18800;21940;2,6;0,21;2,852;50,3;5,8;28,9;2;26,7;7,9;11,3;7,5;-7,9;44,3;0
QP076011;10780;13720;17350;0,5;8460;10030;11460;12540;14920;16400;18480;21240;2,5;0,205;2,886;52,3;6,1;29;1,8;24,6;5,9;10,9;7,8;-7,7;41,1;0
QP076012;10700;13620;17190;0,5;8990;10300;11210;12650;14920;16330;17910;20900;2,3;0,196;2,629;56,9;7;21;1,3;28,1;7,9;11,8;8,4;-7,3;40,2;0
QP076013;10290;13080;16750;0,5;8230;9670;10940;12130;14150;15800;17680;20350;2,5;0,196;2,713;43,5;6;30,4;1,9;30,8;7,5;13,8;9,5;-6,6;45;0
QP076014;10530;13760;18430;0,6;8400;9940;11180;12520;15570;17390;19710;22850;2,7;0,228;3,147;54,3;6,7;27;2,8;24,3;5,4;11,2;7,7;-8,4;41,3;0
QP076015;11390;13970;17620;0,4;9520;10930;11850;13020;15490;16890;18520;21650;2,3;0,184;2,429;55;5,9;22,3;1,5;28,4;7,8;11,8;8,8;-7,2;34,3;0
QP076016;10680;13460;17640;0,5;8640;9660;11170;12460;14880;16900;19140;22120;2,6;0,213;2,878;57,7;6;21,5;1,8;26,8;7;11,5;8,3;-7,8;42,9;0
QP076017;10530;13770;17990;0,5;8600;9990;11020;12610;15220;17000;19160;21790;2,5;0,206;2,808;53,1;8,4;26,5;1,9;26,2;5,5;12,1;8,6;-7,7;40,3;0
QP076018;10160;12750;17080;0,5;8150;9590;10670;11840;14130;16160;17610;20180;2,5;0,203;2,779;58,9;8,9;16,1;1,5;30,3;6,8;14;9,5;-6,8;49,2;0
QP076019;10900;13560;17280;0,5;8950;10300;11330;12540;14790;16370;18400;21760;2,4;0,194;2,633;59,2;7,2;21,7;1,4;25,3;6,4;10,6;8,3;-7,6;41,2;0
QP076020;10490;13090;16260;0,4;8540;9990;11060;11970;14130;15260;17110;20180;2,4;0,199;2,731;55,7;7,2;21,4;1,9;28,7;8,1;11,8;8,8;-7,7;46;0
QP076021;10000;12560;15690;0,5;8370;9450;10630;11770;13640;14830;16710;19520;2,3;0,202;2,784;52,7;7,3;19,9;1,3;32,7;8,4;14,5;9,8;-6,6;50,9;0
QP076022;9290;12020;15170;0,5;7110;8730;9810;10890;13060;14330;16170;19290;2,7;0,224;3,241;45,6;6,4;21,2;1,6;37,8;9,1;17,6;11,1;-6,2;56,2;0
QP076023;9590;12110;15130;0,5;7690;9200;10060;10920;13060;14290;16090;19160;2,5;0,215;3,03;49,8;6,2;21,3;2,3;33,4;9,8;13,3;10,3;-6,8;55,2;0
QP076024;10780;14510;18520;0,5;9150;10160;11430;12840;15860;18040;19610;23790;2,6;0,218;2,894;68,3;6,4;17,6;1,4;22;8,2;7,5;6,3;-9,3;38,4;0
QP076025;10860;14440;18500;0,5;8940;10350;11570;12910;15800;17600;19530;22950;2,6;0,207;2,747;59;5,3;22,5;1,8;25,1;8,1;10,1;6,9;-8,4;37,6;0
QP076026;10360;13650;17420;0,5;8570;9820;11060;12210;14930;16540;18210;20960;2,4;0,205;2,795;54,7;6,6;26,9;1,3;24,9;6,8;10,7;7,4;-7,8;42,7;0
QP076027;10840;13750;17500;0,5;8900;10360;11340;12620;15140;16990;18690;21380;2,4;0,191;2,541;52,8;6,6;29,7;2,4;22,9;4,2;11,3;7,4;-7,8;40,4;0
QP076028;11160;14130;17910;0,5;9170;10500;11780;12770;15470;17050;18840;21350;2,3;0,189;2,573;51,1;6,6;31,1;2,1;23,2;5,3;11,3;6,6;-7,5;38,9;0
QP077001;11200;13880;18100;0,5;9160;10640;11830;12800;15650;16920;19140;22600;2,5;0,204;2,734;72,9;5,8;15;1,6;20,1;8,1;6,1;5,9;-9,6;38,6;0
QP077002;11640;15050;19840;0,5;9260;10890;12470;13690;16810;18530;21230;24840;2,7;0,221;3,059;78,7;4,5;13,5;2,2;16,4;7,6;4,9;3,9;-10,8;31,1;0
QP077003;11030;14020;17150;0,4;9220;10560;11710;12700;15140;16440;18270;21600;2,3;0,186;2,487;68,2;7,9;14,7;1,2;24;8,3;9;6,7;-8,1;39;0
QP077004;11260;14700;18730;0,5;8970;10590;11910;13340;16100;17640;19890;22630;2,5;0,206;2,874;70,1;6,1;17,9;1,8;19,3;7,8;6,5;5;-9,1;35,8;0
QP077005;11440;15030;19360;0,5;8710;10770;12320;13710;16320;18110;20540;24270;2,8;0,226;3,245;76,3;5,4;14;2,1;17,6;6,5;6;5,1;-10;31,6;0
QP077006;11700;15210;20060;0,5;9160;11150;12400;13780;17140;18720;21430;25680;2,8;0,224;3,07;75,9;5,3;16,2;2,5;16,2;6,5;5,3;4,4;-10,8;31,6;0
QP077007;11930;16360;21360;0,6;9020;10960;12590;14500;17980;19980;23020;26950;3;0,24;3,51;81,2;5,2;13,6;2,8;14;5,7;4,4;3,9;-11,6;30,3;1
QP077008;11550;14780;18820;0,5;9140;10690;12260;13520;16290;17990;20290;23960;2,6;0,213;2,981;67,7;5,7;20,5;2,1;19,7;7;6,8;5,9;-10;33,2;0
QP077009;11260;14560;18550;0,5;8820;10470;11950;13280;16130;17550;19690;23150;2,6;0,213;2,972;73,7;6,2;11,1;1,5;23,7;8,4;8;7,3;-10;35,7;0
QP077010;10700;14080;18190;0,5;8480;10070;11400;12570;15530;17190;19170;22400;2,6;0,218;3,033;67,4;6,3;17,7;1,9;22,6;7,7;8,2;6,7;-9,6;40,9;0
QP077011;10720;13890;17860;0,5;8720;10180;11390;12710;15430;16940;18880;21960;2,5;0,211;2,9;66,1;5,8;18,9;1,5;23,2;8,2;8;7;-9,7;39,7;0
QP077012;11910;15010;18990;0,5;9270;11200;12660;13780;16410;18140;20150;24250;2,6;0,211;2,945;67,5;4,8;21,7;2,8;19,3;7;6,2;6,1;-11,3;30,3;0
QP077013;10680;13970;18240;0,5;8290;9940;11390;12750;15460;17100;19330;22730;2,7;0,222;3,142;67,2;6,2;17,9;1,9;21,8;7,6;8;6,2;-8,8;39,2;0
QP077014;9350;11870;15290;0,5;7600;8860;9840;10840;13090;14580;16430;19540;2,6;0,215;2,955;49,4;6,1;20,1;1,8;35;11;14,2;9,8;-6,3;57,3;0
QP077015;10310;13770;18480;0,6;7620;9680;10890;12520;15710;17450;20420;24130;3,2;0,255;3,751;70,8;5;21,8;2,9;15,9;5,8;5,7;4,4;-11,4;41,1;0
QP077016;11120;14480;19740;0,6;8290;10060;11970;13240;16110;18480;20630;23570;2,8;0,235;3,36;67,1;6,6;22,6;2,2;17,9;5,7;7,4;4,8;-9,8;35,1;0
QP077017;10110;13110;16550;0,5;8060;9530;10730;12000;14340;15710;17390;20590;2,6;0,211;2,915;57,3;6,7;21;1,5;27,7;8,2;11,1;8,4;-7,5;46,2;0
QP077018;12160;16110;20080;0,5;9850;11640;12730;14330;17420;18990;21070;23520;2,4;0,193;2,622;77,7;5,6;15,8;1,8;15,3;6,6;4,7;4;-10,6;29,2;0
QP077019;10490;14120;18050;0,5;7930;9750;11010;12670;15380;17140;18930;21850;2,8;0,22;3,131;59,4;5,3;22,5;1,6;24,3;7,4;9,6;7,3;-7,8;39,8;0
