codgeo;libgeo;an;part_non_inseres
80078;Bellancourt;2008;13,60
80078;Bellancourt;2013;18,20
80078;Bellancourt;2018;10,80
80079;Belleuse;2008;16,10
80079;Belleuse;2013;13,80
80079;Belleuse;2018;7,40
80080;Belloy-en-Santerre;2008;15,40
80080;Belloy-en-Santerre;2013;22,70
80080;Belloy-en-Santerre;2018;0,00
80081;Belloy-Saint-Léonard;2008;14,30
80081;Belloy-Saint-Léonard;2013;8,30
80081;Belloy-Saint-Léonard;2018;8,30
80082;Belloy-sur-Somme;2008;10,80
80082;Belloy-sur-Somme;2013;21,30
80082;Belloy-sur-Somme;2018;18,80
80083;Bergicourt;2008;5,00
80083;Bergicourt;2013;8,30
